N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,label
193.0,2215.0,58.0,75.0,20.0,0.0,0.0,1.0,2.0,0.0,4.0,183.0,0.997535302103113,0
74.0,3250.0,24.0,13.0,2.0,0.0,0.0,5.0,0.0,0.0,4.0,52.0,0.800528377424059,2
159.0,3481.0,25.0,28.0,1.0,0.0,0.0,72.0,3.0,4.0,10.0,69.0,0.594368207936839,1
473.0,3643.0,123.0,317.0,8.0,0.0,0.0,37.0,16.0,8.0,9.0,382.0,0.831953524648453,1
255.0,2762.0,94.0,114.0,2.0,0.0,0.0,1.0,5.0,5.0,2.0,237.0,1.20440316450483,1
15477.0,1009.0,665.0,1061.0,10.0,0.0,0.0,12.0,0.0,0.0,44.0,12367.0,1.00522694513289,0
184.0,3671.0,56.0,101.0,0.0,0.0,0.0,22.0,8.0,3.0,0.0,120.0,1.02771709743701,1
83.0,2836.0,41.0,15.0,2.0,0.0,0.0,12.0,2.0,0.0,2.0,67.0,0.800528377424059,0
54.0,21.0,4.0,36.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,50.0,1.86500803160946,0
111.0,591.0,55.0,24.0,0.0,0.0,0.0,16.0,5.0,0.0,3.0,87.0,0.594368207936839,1
12551.0,4497.0,578.0,11201.0,50.0,1.0,0.0,39.0,66.0,27.0,27.0,11843.0,0.661673179614133,1
135.0,1899.0,26.0,32.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,46.0,0.594368207936839,0
654.0,4153.0,212.0,234.0,10.0,0.0,0.0,11.0,0.0,33.0,23.0,552.0,0.831953524648453,1
130.0,314.0,24.0,1.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.594368207936839,0
2324.0,1003.0,241.0,1167.0,225.0,0.0,0.0,278.0,26.0,12.0,60.0,1731.0,1.48165413798567,1
7341.0,604.0,315.0,1418.0,448.0,0.0,0.0,20.0,0.0,309.0,13.0,6918.0,1.00522694513289,0
11482.0,1980.0,724.0,4750.0,109.0,0.0,0.0,283.0,701.0,447.0,3169.0,6130.0,1.00522694513289,1
1402.0,4619.0,230.0,991.0,24.0,0.0,0.0,2.0,47.0,11.0,11.0,1314.0,0.865617488080534,0
241.0,1627.0,76.0,222.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,235.0,0.982449108801872,0
614.0,3641.0,97.0,175.0,4.0,0.0,0.0,272.0,18.0,25.0,62.0,214.0,0.831953524648453,2
123.0,2738.0,17.0,17.0,2.0,0.0,0.0,1.0,0.0,0.0,43.0,78.0,0.997535302103113,1
19982.0,1720.0,1292.0,4151.0,606.0,2.0,0.0,351.0,92.0,44.0,175.0,18766.0,0.865617488080534,1
670.0,486.0,143.0,162.0,8.0,0.0,0.0,179.0,6.0,9.0,19.0,431.0,0.831953524648453,1
53.0,15.0,5.0,4.0,1.0,0.0,0.0,52.0,0.0,0.0,0.0,1.0,1.86500803160946,0
188.0,774.0,64.0,48.0,0.0,0.0,0.0,96.0,4.0,8.0,15.0,52.0,0.594368207936839,1
60.0,615.0,5.0,6.0,1.0,0.0,0.0,45.0,0.0,0.0,0.0,15.0,1.05714931610548,0
90.0,1478.0,14.0,16.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,31.0,1.05714931610548,1
53.0,2737.0,27.0,24.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,48.0,1.05714931610548,1
80.0,1315.0,22.0,27.0,3.0,0.0,0.0,43.0,1.0,0.0,15.0,17.0,0.800528377424059,1
412.0,3676.0,64.0,105.0,13.0,0.0,0.0,92.0,3.0,6.0,4.0,282.0,0.831953524648453,1
664.0,2630.0,280.0,338.0,4.0,2.0,0.0,7.0,0.0,69.0,16.0,562.0,0.831953524648453,1
222.0,1018.0,29.0,67.0,13.0,0.0,0.0,18.0,7.0,8.0,13.0,147.0,0.997535302103113,1
54.0,1072.0,11.0,24.0,1.0,0.0,0.0,4.0,0.0,3.0,1.0,46.0,1.86500803160946,1
535.0,2492.0,55.0,192.0,1.0,0.0,0.0,38.0,72.0,73.0,149.0,170.0,0.831953524648453,1
168.0,2217.0,13.0,58.0,0.0,0.0,0.0,2.0,0.0,5.0,4.0,157.0,0.997535302103113,0
267.0,226.0,41.0,28.0,0.0,0.0,0.0,1.0,6.0,5.0,3.0,251.0,0.982449108801872,2
198.0,3763.0,94.0,114.0,3.0,0.0,0.0,5.0,37.0,6.0,13.0,133.0,1.29126262950745,0
64.0,5.0,5.0,14.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,13.0,1.86500803160946,0
218.0,2593.0,39.0,90.0,29.0,0.0,0.0,67.0,0.0,10.0,7.0,133.0,0.594368207936839,0
133.0,109.0,19.0,14.0,0.0,0.0,0.0,105.0,10.0,0.0,16.0,2.0,1.02771709743701,1
65.0,550.0,32.0,15.0,1.0,0.0,0.0,7.0,0.0,2.0,7.0,49.0,0.411985187306913,1
60.0,190.0,16.0,20.0,0.0,0.0,0.0,25.0,0.0,1.0,1.0,33.0,0.411985187306913,1
85.0,1201.0,13.0,26.0,1.0,0.0,0.0,18.0,0.0,1.0,15.0,30.0,0.411985187306913,1
447.0,4380.0,144.0,374.0,16.0,0.0,0.0,13.0,2.0,19.0,8.0,393.0,0.982449108801872,0
91.0,4031.0,30.0,70.0,3.0,0.0,0.0,1.0,0.0,13.0,1.0,71.0,1.05714931610548,0
66.0,34.0,14.0,12.0,3.0,0.0,0.0,47.0,0.0,2.0,0.0,17.0,1.05714931610548,0
96.0,1538.0,46.0,50.0,3.0,0.0,0.0,2.0,0.0,12.0,1.0,79.0,0.997535302103113,0
72.0,2329.0,16.0,16.0,0.0,0.0,0.0,42.0,2.0,2.0,6.0,16.0,0.411985187306913,1
2311.0,3835.0,261.0,310.0,153.0,0.0,0.0,12.0,22.0,13.0,22.0,1856.0,1.00522694513289,2
165.0,320.0,23.0,15.0,0.0,0.0,0.0,5.0,0.0,31.0,27.0,101.0,1.29126262950745,0
63.0,2515.0,24.0,29.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,58.0,1.05714931610548,0
173.0,3086.0,60.0,91.0,3.0,0.0,0.0,22.0,7.0,4.0,6.0,95.0,1.02771709743701,1
184.0,993.0,49.0,20.0,3.0,0.0,0.0,9.0,0.0,7.0,1.0,165.0,0.997535302103113,1
991.0,2908.0,206.0,353.0,11.0,1.0,0.0,29.0,4.0,72.0,20.0,813.0,0.661673179614133,0
84.0,3920.0,15.0,60.0,4.0,0.0,0.0,11.0,0.0,0.0,2.0,70.0,0.411985187306913,1
144.0,1094.0,31.0,48.0,1.0,0.0,0.0,5.0,0.0,3.0,10.0,126.0,0.997535302103113,1
68.0,125.0,8.0,37.0,2.0,0.0,0.0,3.0,1.0,1.0,6.0,57.0,0.411985187306913,2
78.0,1236.0,15.0,10.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,71.0,0.411985187306913,1
3387.0,2183.0,1166.0,266.0,8.0,0.0,0.0,6.0,3.0,8.0,0.0,2311.0,0.661673179614133,0
2918.0,2843.0,119.0,701.0,21.0,0.0,0.0,490.0,27.0,17.0,192.0,1224.0,1.48165413798567,1
732.0,1682.0,246.0,727.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,667.0,1.20440316450483,0
61.0,969.0,8.0,25.0,0.0,0.0,0.0,2.0,0.0,25.0,10.0,10.0,0.800528377424059,1
54.0,2306.0,30.0,27.0,1.0,0.0,0.0,14.0,0.0,0.0,12.0,23.0,1.05714931610548,1
2122.0,3844.0,277.0,1243.0,168.0,0.0,0.0,45.0,78.0,65.0,82.0,1678.0,1.00522694513289,0
164.0,2775.0,59.0,133.0,1.0,0.0,0.0,8.0,9.0,1.0,15.0,130.0,0.594368207936839,0
655.0,3121.0,74.0,261.0,98.0,0.0,0.0,29.0,34.0,12.0,14.0,469.0,0.831953524648453,1
138.0,485.0,31.0,38.0,6.0,0.0,0.0,61.0,1.0,10.0,2.0,64.0,0.997535302103113,0
101.0,701.0,41.0,68.0,2.0,0.0,0.0,1.0,0.0,0.0,5.0,93.0,1.29126262950745,0
57.0,3082.0,44.0,49.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,48.0,1.86500803160946,0
216.0,2372.0,14.0,87.0,1.0,0.0,0.0,2.0,23.0,6.0,4.0,163.0,1.29126262950745,0
536.0,352.0,39.0,65.0,21.0,1.0,0.0,333.0,0.0,0.0,2.0,196.0,0.915024129447388,0
58.0,3253.0,23.0,12.0,1.0,0.0,0.0,22.0,0.0,0.0,27.0,9.0,1.86500803160946,0
1697.0,3692.0,322.0,658.0,31.0,1.0,0.0,23.0,127.0,11.0,79.0,1423.0,0.661673179614133,0
120.0,3695.0,27.0,47.0,8.0,0.0,0.0,2.0,0.0,3.0,1.0,112.0,1.29126262950745,1
814.0,448.0,129.0,132.0,0.0,0.0,0.0,6.0,0.0,14.0,35.0,714.0,1.20440316450483,1
4183.0,3040.0,663.0,211.0,5.0,0.0,0.0,24.0,7.0,193.0,114.0,3498.0,1.00522694513289,1
122.0,2440.0,61.0,68.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,104.0,1.29126262950745,1
53.0,17.0,6.0,8.0,2.0,0.0,0.0,7.0,1.0,0.0,8.0,37.0,0.800528377424059,1
884.0,3258.0,170.0,344.0,86.0,0.0,0.0,2.0,0.0,13.0,7.0,850.0,0.661673179614133,0
142.0,3590.0,26.0,49.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,131.0,1.02771709743701,1
111.0,2970.0,48.0,62.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,110.0,1.29126262950745,1
400.0,290.0,17.0,14.0,11.0,0.0,0.0,354.0,0.0,0.0,0.0,37.0,1.20440316450483,0
415.0,3566.0,110.0,223.0,10.0,0.0,0.0,27.0,23.0,28.0,22.0,303.0,0.982449108801872,0
76.0,676.0,22.0,35.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,74.0,1.05714931610548,1
3373.0,1092.0,586.0,664.0,18.0,0.0,0.0,413.0,95.0,87.0,286.0,2128.0,0.661673179614133,1
105.0,1489.0,27.0,39.0,1.0,0.0,0.0,17.0,2.0,3.0,1.0,81.0,0.997535302103113,0
109.0,3048.0,68.0,86.0,3.0,0.0,0.0,1.0,0.0,7.0,0.0,101.0,0.997535302103113,1
244.0,78.0,25.0,19.0,1.0,0.0,0.0,41.0,44.0,5.0,5.0,149.0,0.982449108801872,1
51.0,1900.0,17.0,18.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,47.0,1.05714931610548,1
187.0,3310.0,48.0,48.0,5.0,0.0,0.0,8.0,0.0,28.0,5.0,137.0,0.594368207936839,1
142.0,3503.0,44.0,26.0,0.0,0.0,0.0,97.0,0.0,2.0,1.0,28.0,0.594368207936839,1
101.0,3862.0,26.0,20.0,0.0,0.0,0.0,3.0,2.0,25.0,35.0,36.0,1.02771709743701,1
2240.0,4281.0,581.0,445.0,7.0,0.0,0.0,15.0,2.0,245.0,48.0,1915.0,1.00522694513289,0
79.0,1667.0,15.0,10.0,1.0,0.0,0.0,25.0,0.0,0.0,0.0,51.0,0.800528377424059,1
5047.0,1906.0,928.0,110.0,3.0,0.0,0.0,614.0,0.0,4.0,1.0,244.0,1.00522694513289,1
54.0,101.0,4.0,12.0,1.0,0.0,0.0,34.0,0.0,0.0,0.0,20.0,1.05714931610548,0
2917.0,2909.0,201.0,813.0,97.0,0.0,0.0,5.0,6.0,14.0,10.0,2282.0,1.00522694513289,1
53.0,35.0,7.0,24.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,32.0,1.05714931610548,2
192.0,3008.0,68.0,75.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,181.0,1.29126262950745,0
109.0,3103.0,25.0,60.0,0.0,0.0,0.0,25.0,11.0,0.0,5.0,55.0,0.594368207936839,1
57.0,1671.0,29.0,55.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,51.0,1.86500803160946,1
274.0,3180.0,75.0,150.0,28.0,0.0,0.0,30.0,14.0,12.0,8.0,181.0,0.831953524648453,1
55.0,3560.0,13.0,6.0,1.0,0.0,0.0,9.0,0.0,2.0,0.0,44.0,0.411985187306913,1
155.0,1981.0,36.0,118.0,1.0,0.0,0.0,18.0,5.0,13.0,4.0,113.0,0.594368207936839,2
2256.0,1623.0,349.0,487.0,11.0,0.0,3.0,26.0,1.0,1.0,17.0,2140.0,1.00522694513289,2
100.0,1742.0,26.0,68.0,4.0,0.0,0.0,16.0,0.0,9.0,0.0,73.0,0.594368207936839,0
618.0,3129.0,263.0,253.0,8.0,0.0,0.0,17.0,1.0,11.0,1.0,540.0,0.915024129447388,1
111.0,1690.0,22.0,25.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,104.0,0.594368207936839,0
660.0,3848.0,202.0,224.0,11.0,0.0,0.0,142.0,14.0,20.0,16.0,428.0,0.831953524648453,0
59.0,85.0,5.0,9.0,0.0,0.0,0.0,44.0,2.0,0.0,7.0,0.0,0.411985187306913,0
543.0,717.0,106.0,175.0,51.0,0.0,0.0,49.0,1.0,38.0,5.0,442.0,0.915024129447388,0
14000.0,1556.0,523.0,5069.0,1623.0,0.0,0.0,1639.0,204.0,132.0,734.0,10657.0,0.865617488080534,1
185.0,329.0,85.0,32.0,0.0,0.0,0.0,12.0,0.0,12.0,8.0,149.0,0.997535302103113,1
114.0,2036.0,19.0,39.0,8.0,0.0,0.0,4.0,0.0,15.0,0.0,91.0,1.02771709743701,1
51.0,3550.0,9.0,15.0,3.0,0.0,0.0,9.0,0.0,5.0,6.0,28.0,1.05714931610548,0
74089.0,3379.0,1899.0,43954.0,1344.0,30.0,0.0,530.0,1591.0,1284.0,3941.0,55705.0,0.661673179614133,2
1100.0,3048.0,193.0,450.0,183.0,0.0,0.0,5.0,0.0,7.0,16.0,1021.0,0.865617488080534,1
273.0,1574.0,90.0,62.0,3.0,0.0,0.0,14.0,5.0,13.0,0.0,209.0,0.915024129447388,2
85.0,900.0,31.0,37.0,1.0,0.0,0.0,3.0,0.0,22.0,5.0,55.0,0.800528377424059,1
1774.0,3713.0,486.0,476.0,37.0,0.0,0.0,25.0,25.0,16.0,12.0,1670.0,1.00522694513289,1
429.0,2740.0,34.0,140.0,2.0,0.0,0.0,158.0,5.0,14.0,14.0,237.0,0.915024129447388,1
145.0,54.0,26.0,36.0,7.0,0.0,0.0,82.0,0.0,13.0,6.0,44.0,1.29126262950745,0
1451.0,80.0,62.0,1163.0,4.0,0.0,0.0,38.0,27.0,20.0,58.0,1217.0,1.48165413798567,2
54.0,66.0,8.0,7.0,1.0,0.0,0.0,38.0,0.0,0.0,3.0,13.0,1.86500803160946,2
158.0,407.0,32.0,71.0,2.0,0.0,0.0,36.0,1.0,11.0,8.0,102.0,0.997535302103113,1
199.0,383.0,26.0,56.0,0.0,0.0,0.0,98.0,0.0,0.0,2.0,99.0,0.594368207936839,1
179.0,303.0,33.0,62.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,135.0,0.997535302103113,1
63.0,66.0,6.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,61.0,1.05714931610548,0
393.0,3169.0,94.0,221.0,23.0,0.0,0.0,15.0,13.0,16.0,15.0,314.0,0.982449108801872,0
102.0,2177.0,38.0,39.0,0.0,0.0,0.0,1.0,0.0,41.0,0.0,60.0,1.29126262950745,0
80.0,13.0,3.0,4.0,0.0,0.0,0.0,77.0,2.0,0.0,0.0,1.0,1.86500803160946,0
891.0,1777.0,259.0,276.0,63.0,0.0,0.0,63.0,9.0,29.0,65.0,704.0,1.48165413798567,1
94.0,3374.0,15.0,29.0,0.0,0.0,0.0,14.0,3.0,0.0,2.0,66.0,0.594368207936839,1
117.0,2558.0,29.0,29.0,11.0,0.0,0.0,9.0,4.0,5.0,14.0,84.0,1.02771709743701,0
2968.0,594.0,175.0,280.0,4.0,0.0,0.0,664.0,70.0,128.0,184.0,1777.0,0.661673179614133,1
90.0,3139.0,42.0,23.0,5.0,0.0,0.0,17.0,0.0,2.0,12.0,59.0,0.800528377424059,2
110.0,1890.0,31.0,28.0,2.0,0.0,0.0,64.0,0.0,0.0,1.0,44.0,0.997535302103113,0
1807.0,3355.0,467.0,522.0,95.0,0.0,0.0,24.0,12.0,229.0,45.0,1473.0,1.48165413798567,1
117.0,16.0,9.0,36.0,0.0,0.0,0.0,51.0,9.0,0.0,15.0,21.0,1.02771709743701,1
100.0,1192.0,22.0,63.0,2.0,0.0,0.0,5.0,0.0,0.0,1.0,93.0,0.997535302103113,0
2658.0,1198.0,386.0,849.0,13.0,83.0,0.0,127.0,2.0,96.0,41.0,1565.0,0.661673179614133,0
97.0,429.0,28.0,31.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,91.0,1.29126262950745,0
334.0,7.0,7.0,31.0,1.0,0.0,0.0,33.0,1.0,1.0,0.0,276.0,0.831953524648453,1
114.0,720.0,40.0,12.0,2.0,0.0,0.0,12.0,1.0,0.0,9.0,92.0,0.997535302103113,1
2014.0,2371.0,197.0,309.0,51.0,0.0,0.0,434.0,15.0,42.0,75.0,1405.0,0.661673179614133,1
6648.0,3563.0,1706.0,2462.0,3.0,0.0,0.0,26.0,282.0,456.0,490.0,5032.0,0.865617488080534,1
881.0,3337.0,286.0,201.0,15.0,0.0,0.0,35.0,3.0,39.0,25.0,760.0,1.48165413798567,1
1389.0,2364.0,252.0,232.0,26.0,0.0,0.0,36.0,68.0,6.0,70.0,909.0,1.00522694513289,1
14404.0,5287.0,1102.0,5390.0,1030.0,0.0,0.0,357.0,1003.0,174.0,981.0,11128.0,1.48165413798567,0
178.0,2298.0,32.0,23.0,12.0,0.0,0.0,9.0,0.0,0.0,2.0,166.0,0.997535302103113,1
54.0,1906.0,24.0,28.0,3.0,0.0,0.0,6.0,0.0,7.0,2.0,39.0,0.800528377424059,1
1264.0,1543.0,148.0,202.0,24.0,0.0,0.0,6.0,15.0,18.0,49.0,1164.0,0.661673179614133,1
123.0,3122.0,27.0,30.0,6.0,0.0,0.0,13.0,11.0,7.0,0.0,85.0,1.02771709743701,2
442.0,2593.0,87.0,81.0,36.0,0.0,0.0,41.0,6.0,10.0,9.0,375.0,0.831953524648453,1
105.0,173.0,12.0,80.0,4.0,0.0,0.0,12.0,10.0,3.0,2.0,75.0,0.594368207936839,1
549.0,4362.0,328.0,123.0,0.0,1.0,0.0,1.0,0.0,24.0,31.0,357.0,1.20440316450483,1
9050.0,3261.0,445.0,3569.0,143.0,0.0,0.0,243.0,61.0,67.0,138.0,7581.0,1.48165413798567,1
427.0,2184.0,66.0,191.0,15.0,0.0,0.0,9.0,2.0,0.0,7.0,405.0,0.982449108801872,0
72.0,213.0,13.0,9.0,0.0,0.0,0.0,54.0,0.0,3.0,7.0,8.0,1.05714931610548,0
50.0,3448.0,40.0,42.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,46.0,1.05714931610548,1
70.0,85.0,8.0,3.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.800528377424059,2
6865.0,4199.0,584.0,4518.0,80.0,4.0,0.0,343.0,575.0,199.0,1275.0,4174.0,0.661673179614133,0
142.0,515.0,29.0,35.0,15.0,0.0,0.0,19.0,0.0,2.0,0.0,111.0,1.02771709743701,0
65.0,38.0,5.0,6.0,1.0,0.0,0.0,56.0,0.0,0.0,4.0,5.0,0.800528377424059,0
79.0,96.0,12.0,17.0,3.0,0.0,0.0,53.0,0.0,0.0,2.0,24.0,1.05714931610548,0
219.0,3079.0,53.0,81.0,19.0,0.0,0.0,4.0,0.0,1.0,0.0,186.0,0.997535302103113,0
171.0,4017.0,32.0,62.0,6.0,0.0,0.0,10.0,17.0,13.0,4.0,120.0,1.29126262950745,0
54.0,1079.0,10.0,25.0,2.0,0.0,0.0,6.0,1.0,2.0,5.0,35.0,1.05714931610548,1
795.0,1776.0,234.0,113.0,16.0,0.0,0.0,3.0,39.0,0.0,3.0,448.0,1.20440316450483,1
313.0,1272.0,102.0,142.0,12.0,0.0,0.0,2.0,0.0,0.0,2.0,309.0,1.20440316450483,1
50.0,14.0,7.0,19.0,0.0,0.0,0.0,24.0,0.0,0.0,13.0,13.0,0.800528377424059,1
1819.0,975.0,235.0,703.0,38.0,0.0,0.0,37.0,151.0,58.0,39.0,1486.0,1.00522694513289,1
91.0,2929.0,48.0,51.0,1.0,0.0,0.0,3.0,4.0,9.0,0.0,71.0,1.86500803160946,0
142.0,2898.0,82.0,87.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,136.0,0.594368207936839,1
305.0,3031.0,92.0,113.0,11.0,0.0,0.0,14.0,13.0,48.0,22.0,199.0,0.982449108801872,2
164.0,2345.0,54.0,74.0,1.0,0.0,0.0,43.0,1.0,43.0,3.0,68.0,1.02771709743701,0
648.0,2319.0,194.0,248.0,11.0,2.0,0.0,89.0,13.0,55.0,88.0,373.0,0.831953524648453,1
397.0,1917.0,45.0,58.0,17.0,0.0,0.0,37.0,1.0,0.0,1.0,349.0,0.915024129447388,1
130.0,543.0,12.0,34.0,6.0,0.0,0.0,3.0,0.0,0.0,9.0,118.0,0.997535302103113,0
296.0,3300.0,91.0,106.0,3.0,0.0,0.0,25.0,2.0,21.0,59.0,180.0,0.831953524648453,1
2449.0,1189.0,305.0,257.0,42.0,0.0,0.0,118.0,1.0,8.0,4.0,1566.0,1.48165413798567,1
252.0,3658.0,68.0,65.0,7.0,0.0,0.0,26.0,9.0,41.0,9.0,159.0,0.915024129447388,1
35341.0,3926.0,2064.0,11205.0,786.0,0.0,0.0,778.0,2339.0,919.0,1205.0,26627.0,1.00522694513289,1
73.0,117.0,12.0,5.0,0.0,0.0,0.0,41.0,2.0,0.0,0.0,0.0,0.411985187306913,1
3172.0,1393.0,248.0,1060.0,75.0,0.0,0.0,1.0,103.0,0.0,0.0,3037.0,1.00522694513289,1
115.0,580.0,16.0,39.0,1.0,0.0,0.0,56.0,0.0,7.0,13.0,16.0,0.594368207936839,1
322.0,1320.0,62.0,87.0,1.0,0.0,0.0,66.0,7.0,0.0,9.0,189.0,0.915024129447388,1
1093.0,677.0,260.0,506.0,8.0,0.0,0.0,1.0,13.0,40.0,13.0,1023.0,0.865617488080534,0
74.0,1145.0,37.0,23.0,2.0,0.0,0.0,28.0,1.0,0.0,4.0,38.0,0.800528377424059,1
81.0,2164.0,57.0,74.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,61.0,1.05714931610548,0
240.0,1336.0,48.0,72.0,22.0,0.0,0.0,100.0,7.0,3.0,2.0,104.0,0.915024129447388,1
215.0,604.0,23.0,146.0,12.0,0.0,0.0,4.0,0.0,0.0,0.0,151.0,0.997535302103113,0
122.0,1793.0,33.0,43.0,7.0,0.0,0.0,8.0,1.0,0.0,2.0,111.0,1.02771709743701,2
96.0,874.0,26.0,39.0,0.0,0.0,0.0,54.0,4.0,13.0,8.0,11.0,0.997535302103113,1
66.0,2319.0,26.0,17.0,0.0,0.0,0.0,1.0,0.0,14.0,4.0,46.0,1.86500803160946,0
54.0,332.0,20.0,20.0,2.0,0.0,0.0,10.0,0.0,1.0,5.0,37.0,0.800528377424059,1
8209.0,1785.0,612.0,816.0,35.0,0.0,0.0,1.0,2.0,92.0,27.0,2499.0,0.865617488080534,1
177.0,1977.0,29.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,173.0,1.29126262950745,1
117.0,103.0,42.0,61.0,23.0,0.0,0.0,8.0,1.0,4.0,9.0,92.0,0.594368207936839,1
13901.0,4002.0,1821.0,8449.0,1791.0,7.0,0.0,11.0,10.0,10.0,14.0,11236.0,1.00522694513289,1
5833.0,3209.0,566.0,376.0,108.0,0.0,0.0,161.0,10.0,9.0,184.0,4744.0,1.48165413798567,1
54.0,1416.0,13.0,13.0,1.0,0.0,0.0,4.0,3.0,5.0,8.0,34.0,0.800528377424059,2
87.0,3782.0,39.0,38.0,1.0,0.0,0.0,19.0,0.0,13.0,10.0,45.0,0.800528377424059,0
51.0,115.0,6.0,23.0,0.0,0.0,0.0,19.0,0.0,0.0,3.0,8.0,0.800528377424059,1
66.0,666.0,12.0,18.0,3.0,0.0,0.0,34.0,0.0,2.0,7.0,23.0,0.800528377424059,0
832.0,2010.0,137.0,259.0,57.0,0.0,0.0,3.0,0.0,1.0,10.0,579.0,0.982449108801872,1
87.0,2357.0,25.0,28.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,84.0,1.86500803160946,1
85.0,3634.0,24.0,49.0,11.0,0.0,0.0,4.0,1.0,0.0,0.0,76.0,0.800528377424059,1
750.0,2413.0,196.0,198.0,15.0,0.0,0.0,48.0,0.0,237.0,4.0,451.0,0.831953524648453,1
72.0,233.0,12.0,38.0,0.0,0.0,0.0,4.0,2.0,0.0,52.0,0.0,0.800528377424059,1
116.0,646.0,22.0,19.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,114.0,1.29126262950745,0
1565.0,2419.0,482.0,1084.0,4.0,0.0,0.0,14.0,44.0,90.0,55.0,1166.0,1.48165413798567,0
171.0,82.0,27.0,23.0,0.0,0.0,0.0,1.0,2.0,2.0,31.0,135.0,1.29126262950745,0
6096.0,3812.0,429.0,3682.0,79.0,0.0,0.0,141.0,241.0,64.0,171.0,5097.0,0.661673179614133,1
511.0,1398.0,123.0,125.0,59.0,0.0,0.0,11.0,0.0,1.0,0.0,488.0,0.831953524648453,1
397.0,2188.0,143.0,174.0,0.0,0.0,0.0,9.0,0.0,15.0,1.0,359.0,0.915024129447388,0
673.0,3064.0,178.0,152.0,7.0,0.0,0.0,132.0,3.0,55.0,88.0,171.0,0.831953524648453,0
2551.0,2678.0,410.0,962.0,30.0,0.0,0.0,217.0,138.0,62.0,19.0,2040.0,1.00522694513289,1
1160.0,986.0,211.0,395.0,40.0,0.0,0.0,3.0,0.0,7.0,3.0,1144.0,1.00522694513289,0
408.0,189.0,44.0,294.0,3.0,0.0,0.0,32.0,2.0,4.0,20.0,312.0,0.982449108801872,0
58.0,36.0,5.0,8.0,1.0,0.0,0.0,48.0,0.0,0.0,5.0,5.0,0.800528377424059,0
717.0,2878.0,204.0,224.0,57.0,0.0,0.0,33.0,16.0,20.0,11.0,613.0,0.915024129447388,1
58.0,2947.0,47.0,48.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,48.0,1.05714931610548,0
454.0,3154.0,100.0,107.0,0.0,0.0,0.0,3.0,3.0,0.0,7.0,441.0,0.982449108801872,1
69.0,215.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,68.0,1.86500803160946,1
88.0,58.0,27.0,38.0,0.0,0.0,0.0,3.0,11.0,0.0,0.0,24.0,1.05714931610548,0
51.0,44.0,3.0,24.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,47.0,1.05714931610548,0
4789.0,4058.0,735.0,1238.0,241.0,0.0,0.0,18.0,48.0,242.0,195.0,4190.0,1.00522694513289,0
2126.0,1172.0,167.0,556.0,6.0,0.0,0.0,700.0,321.0,11.0,739.0,258.0,1.48165413798567,1
219.0,3072.0,99.0,98.0,9.0,0.0,0.0,14.0,0.0,7.0,1.0,177.0,0.594368207936839,1
354.0,720.0,75.0,70.0,12.0,0.0,0.0,163.0,4.0,7.0,79.0,79.0,0.831953524648453,1
58.0,100.0,21.0,25.0,1.0,0.0,0.0,4.0,2.0,5.0,12.0,35.0,1.05714931610548,1
96.0,2704.0,52.0,66.0,0.0,0.0,0.0,16.0,0.0,13.0,1.0,65.0,1.02771709743701,0
121.0,2010.0,13.0,17.0,1.0,0.0,0.0,54.0,4.0,0.0,0.0,61.0,1.02771709743701,1
2392.0,2622.0,543.0,384.0,2.0,0.0,0.0,85.0,4.0,51.0,14.0,2149.0,1.48165413798567,1
