Wifes_age,Number_of_children_ever_born,Wifes_education,Husbands_education,Wifes_religion,Wifes_now_working\%3F,Husbands_occupation,Standard-of-living_index,Media_exposure,label
28.96842,4.394469,1,2,1,0,4,4,1,2
27.774831,2.0,4,4,1,0,3,4,0,2
19.656459,1.202412,4,4,0,1,1,4,0,1
26.973108,0.437803,3,4,1,0,2,3,0,0
44.976926,2.113065,1,1,1,1,1,4,1,0
29.219089,3.691847,4,4,1,1,3,4,0,2
29.982306,4.582838,4,4,0,1,2,4,0,1
45.184809,2.0,4,4,0,1,1,4,0,0
45.96183,0.927538,4,2,1,1,2,3,0,0
44.702165,0.913109,2,2,1,0,2,1,0,0
29.603349,0.727857,4,4,0,1,3,1,0,0
43.084699,4.809746,2,4,1,1,2,4,0,0
31.744156,7.748208,3,4,0,1,1,4,0,1
30.156807,0.837078,1,4,1,1,1,4,1,0
28.344387,2.0,4,4,1,1,1,4,0,0
30.806172,5.334532,3,4,1,1,1,4,0,2
26.858,2.0,2,3,1,1,3,3,0,2
47.478987,8.563773,2,3,1,0,3,2,0,2
35.288286,5.725001,2,4,1,1,3,4,0,2
44.314031,5.483224,4,4,0,1,3,3,0,0
22.407868,1.122636,1,4,1,0,3,3,1,0
27.193666,3.704612,4,4,1,1,3,4,0,2
31.630354,3.0,4,3,1,1,2,3,0,2
22.459756,1.671378,3,4,0,0,3,4,0,1
31.545736,3.0,1,1,1,1,2,2,0,0
24.764415,1.408676,2,3,1,1,3,1,0,2
27.095886,2.0,4,3,1,1,3,2,0,1
33.600503,3.0,4,4,1,0,1,4,0,2
40.006154,2.0,3,3,1,1,1,2,0,0
22.619423,0.383052,2,3,1,0,3,4,0,2
31.293612,1.109081,3,3,1,1,3,1,1,2
32.392611,4.685115,3,4,1,0,3,2,0,1
36.46174,4.99624,3,3,1,1,3,4,1,1
37.749364,3.705562,2,4,1,1,1,2,0,2
45.71137,4.751766,3,3,1,0,2,2,0,0
37.968597,3.774052,3,4,1,1,1,4,0,1
26.9853,3.0,4,4,0,1,3,4,0,2
20.454744,0.522468,3,3,1,1,3,2,0,0
25.038216,0.257119,4,4,0,0,3,1,0,0
27.155042,2.0,2,3,1,1,3,1,0,2
19.89145,0.472255,4,3,1,0,2,3,0,0
26.993739,2.0,2,2,1,1,3,4,0,2
30.63282,3.0,2,3,1,0,3,4,0,0
23.58644,0.612559,2,2,1,1,3,4,0,0
30.082031,2.0,4,4,1,0,3,3,0,0
36.243435,2.0,2,2,1,1,2,4,0,2
44.433645,7.694929,4,4,1,0,3,4,0,0
32.183989,3.0,1,3,1,1,2,3,1,0
25.130624,2.0,3,4,1,1,2,4,0,0
37.640054,2.0,4,4,1,1,1,3,0,2
36.170862,4.927016,2,4,1,1,3,4,0,2
24.051153,0.247929,1,4,1,0,2,4,1,0
35.106502,2.0,3,4,1,0,2,4,0,1
21.676339,1.098804,1,2,1,0,3,2,0,2
26.53361,0.878423,1,3,1,0,3,4,1,0
30.07472,0.891323,4,4,1,0,3,4,0,2
32.193847,0.266293,1,2,1,1,3,4,0,0
46.212265,7.336415,3,3,0,0,1,4,0,1
20.799495,2.0,3,4,1,0,1,2,0,0
26.823163,2.0,2,2,1,1,3,3,0,2
36.031912,2.0,4,4,1,1,3,3,0,2
46.180429,4.42631,4,4,1,1,2,3,0,1
28.991261,1.24473,2,4,1,1,1,4,0,0
35.234892,9.048504,4,4,1,1,3,3,0,2
31.3956,4.761708,3,3,1,1,2,2,0,2
46.075082,0.169224,3,3,1,1,2,4,0,0
27.570309,0.63259,3,4,1,1,1,4,0,0
26.165821,1.24562,4,4,1,1,3,4,0,2
34.729716,3.0,3,4,1,1,2,4,0,0
21.994057,2.0,4,4,0,1,1,4,0,0
34.350957,3.0,4,4,1,1,1,4,0,1
22.14649,0.573691,4,4,1,1,2,3,0,2
45.604182,11.57472,1,3,1,1,3,4,0,0
47.752248,4.366473,4,4,1,0,2,4,0,1
24.901892,0.322921,4,4,0,1,3,4,0,2
29.391147,0.914487,4,4,1,1,2,4,0,2
33.699862,3.0,2,2,1,1,3,3,1,2
42.130094,2.0,1,1,1,1,1,2,1,1
25.796749,4.861822,4,4,1,0,3,4,0,2
22.291723,1.323062,2,2,1,1,3,1,0,0
26.44104,2.0,4,4,1,1,2,4,0,1
26.294442,4.198664,4,4,0,1,1,4,0,2
36.335909,3.0,4,4,1,1,3,4,0,1
25.303269,2.0,4,4,1,0,3,4,0,2
37.9118,3.0,2,4,1,0,1,4,0,0
32.806646,4.451703,1,1,1,1,1,2,1,0
31.13381,2.0,3,3,1,1,3,4,0,1
20.489584,2.0,4,4,1,0,2,4,0,0
34.938599,3.0,2,4,1,1,1,4,0,0
30.489333,1.076346,4,4,1,0,1,2,0,1
36.860595,4.557836,3,4,1,1,3,4,0,0
21.78985,0.202584,3,4,1,0,1,2,0,0
25.600861,1.092154,3,3,1,0,1,4,0,0
25.711174,0.067717,4,4,1,1,1,3,0,1
34.385214,4.265835,2,3,1,1,2,1,0,0
40.13487,4.665695,4,4,1,0,1,4,0,1
24.820631,4.568495,4,4,1,0,3,4,0,2
44.217953,1.420117,3,1,1,1,2,1,0,0
44.177474,1.093516,1,3,1,1,3,4,0,0
24.617793,4.94592,3,3,0,1,3,2,0,2
34.609138,3.0,4,4,1,1,1,3,0,1
23.978626,-0.035312,3,4,1,0,1,4,0,1
33.189911,7.739423,1,2,1,0,4,2,1,0
37.698334,0.869454,2,1,0,0,3,4,0,1
35.150021,6.084469,1,2,1,1,2,1,0,0
25.444008,3.0,2,3,1,0,3,4,1,0
29.18013,2.0,2,3,1,1,3,2,0,1
24.329397,1.147436,2,4,1,1,1,4,1,1
45.032858,9.927621,1,2,1,1,2,3,1,0
21.923437,0.827964,4,4,1,1,2,4,0,1
41.073351,7.317912,1,3,1,1,2,3,1,0
42.657549,0.765874,2,3,1,1,3,1,1,0
36.110623,0.38603,1,2,1,1,3,1,1,0
37.085891,2.0,3,3,1,1,3,3,0,0
30.932985,3.0,3,4,1,1,1,3,0,1
39.280116,6.039398,4,4,0,1,1,4,0,2
32.997118,2.0,4,4,1,1,1,4,0,1
38.538267,3.0,4,4,1,1,1,4,0,1
35.005027,3.977954,3,4,1,0,3,4,0,2
47.949169,4.403872,2,3,1,1,3,1,0,1
48.159803,9.180715,3,4,1,1,3,3,0,1
47.128513,6.837082,4,4,0,1,1,3,0,1
21.847675,0.542792,1,3,1,1,3,1,1,0
35.391644,4.25768,4,4,1,1,2,4,0,1
34.688459,5.003104,2,3,1,1,2,4,0,1
23.66908,0.610178,4,4,1,1,3,4,0,2
29.992819,4.649162,3,4,1,1,3,4,0,2
20.399934,2.0,3,3,1,1,2,1,0,2
39.18592,2.0,4,4,1,1,2,3,0,2
33.043041,2.0,1,4,1,1,2,4,1,0
29.918322,2.0,2,1,1,1,3,4,0,0
32.420897,2.0,3,4,1,0,1,4,0,1
26.569853,0.590824,3,4,1,0,2,4,0,0
25.22048,2.0,4,3,1,0,3,3,0,2
34.255344,6.212002,1,4,1,1,3,3,0,2
36.396928,2.0,3,4,1,1,3,3,0,0
21.717568,0.507473,3,4,1,1,1,3,0,1
23.993431,3.0,3,4,0,1,1,3,0,1
23.926041,2.0,2,2,1,1,2,2,0,0
36.700194,4.32777,2,4,1,1,1,3,0,2
22.736542,0.297395,2,4,1,0,1,4,0,0
33.727057,3.0,4,4,1,1,3,4,0,2
32.846795,2.0,4,4,0,1,3,3,0,1
39.199109,3.0,4,4,1,1,1,3,0,2
45.667844,0.892551,2,2,1,0,3,2,0,0
35.404041,4.451323,4,4,1,1,1,4,0,1
27.357067,0.960979,4,4,1,1,1,3,0,0
25.57226,3.0,4,4,1,1,1,4,0,1
44.860066,5.948841,4,4,1,0,3,4,0,0
44.456719,3.0,4,4,0,1,2,3,0,0
34.732433,3.0,1,3,1,1,2,4,1,0
18.347966,1.441789,2,3,1,1,2,3,0,0
47.444542,4.48348,4,4,0,0,1,4,0,0
21.602601,5.089116,3,4,1,1,3,3,0,2
48.23336,4.367246,3,4,1,1,1,4,0,1
42.505331,0.199419,4,4,0,0,1,4,0,1
32.215264,3.0,2,2,0,1,3,2,0,2
44.631808,6.764111,3,4,1,1,1,3,0,0
47.842584,4.406,4,4,0,1,2,3,0,1
26.14888,0.887579,4,2,1,1,3,1,0,0
29.749298,2.0,2,3,1,1,3,1,0,2
28.896615,-0.229304,4,4,0,1,1,4,0,1
47.121315,6.871773,3,4,1,1,2,4,0,0
33.316092,3.900914,4,4,1,0,2,3,0,1
25.893326,2.0,2,4,1,1,1,3,0,1
43.762766,4.374317,3,4,0,0,2,3,0,2
49.845208,3.0,4,4,1,1,1,2,0,1
37.193269,9.234837,4,4,1,1,2,1,0,0
35.355094,7.287821,4,4,1,1,1,4,0,1
40.686276,9.105587,4,4,0,1,3,4,0,0
35.67936,7.815569,3,3,1,0,2,3,0,2
20.243714,3.0,3,4,1,1,1,3,0,2
39.84528,1.17359,4,4,0,1,2,4,0,0
20.052911,0.686505,3,4,1,0,1,4,0,0
38.389788,0.324879,3,4,1,1,1,4,0,0
23.484217,3.0,4,4,1,1,3,4,0,2
27.352349,0.043993,4,4,0,1,1,2,0,0
22.980076,0.838298,2,2,1,0,1,1,0,0
44.119877,4.762581,2,2,1,1,3,3,0,0
17.448204,2.0,1,1,1,1,2,2,1,0
32.783634,4.920885,3,3,1,1,2,3,0,2
47.563757,0.184105,1,2,1,0,2,1,0,0
31.121456,3.0,1,2,1,0,3,1,0,2
26.009262,0.367701,1,2,1,1,3,4,0,0
24.207298,3.0,3,2,1,0,3,2,0,2
37.317693,4.883244,2,3,1,1,4,1,0,2
36.018198,3.0,2,3,1,1,3,3,0,0
19.596303,2.0,3,3,1,0,2,4,0,0
24.194046,0.750464,4,4,1,1,1,4,0,2
39.231341,2.0,4,4,1,1,2,4,0,1
24.51872,2.0,4,4,0,0,1,4,0,1
24.063514,2.0,2,2,1,0,2,1,0,0
35.211122,2.0,4,4,0,0,1,4,0,0
26.186926,1.092645,1,2,1,1,1,3,0,0
38.518725,4.281379,3,1,0,1,3,3,0,1
37.644508,6.709851,4,4,1,1,1,3,0,1
31.090389,3.0,4,4,1,1,3,4,0,2
39.514939,9.253932,4,4,1,1,1,4,0,2
24.999013,3.0,4,4,1,0,2,4,0,1
28.426442,4.334942,4,4,1,1,3,4,0,2
44.075932,6.538517,3,3,1,1,3,2,0,0
17.825933,1.971662,2,3,1,1,2,4,0,2
40.43813,5.160838,3,4,1,0,1,1,0,0
22.425071,2.0,2,3,1,1,3,2,0,0
43.430009,4.458488,4,4,1,1,1,3,0,0
26.315629,4.855088,4,4,1,0,1,4,0,2
32.456532,3.0,2,2,1,1,2,3,1,2
23.073181,3.0,4,4,1,0,1,4,0,0
38.986249,6.293726,2,4,0,1,2,1,0,2
26.608522,5.201638,4,4,0,1,3,4,0,2
34.336785,5.360436,1,2,0,1,1,1,0,0
34.424607,3.0,2,3,1,0,3,3,0,1
29.063541,8.899548,2,3,1,1,3,3,0,2
36.448325,4.8988,4,4,1,0,1,4,0,1
25.449819,1.678602,4,4,1,1,1,3,0,2
31.329368,4.021107,3,4,1,1,1,4,0,2
29.391354,2.0,4,4,0,0,3,4,0,1
30.546444,0.832881,2,3,1,0,3,2,0,0
30.582741,4.131977,2,2,1,1,3,4,0,2
48.551019,8.302561,1,1,1,1,3,1,1,0
38.546299,4.83528,4,4,1,0,2,2,0,1
32.852235,2.0,1,2,1,1,3,1,0,2
34.777762,4.803472,4,4,1,1,1,4,0,1
21.248492,4.294197,4,4,1,1,1,3,0,2
28.578752,2.0,2,3,1,0,2,1,0,2
29.253254,0.972641,3,4,1,1,1,2,0,0
15.202115,-0.394006,2,3,1,0,2,1,0,0
24.285687,0.768961,3,4,1,1,3,4,0,2
45.222247,3.0,4,4,1,1,2,4,0,1
44.673109,6.204719,2,2,1,1,3,3,1,1
31.014639,3.769502,4,4,1,1,3,3,0,2
26.146411,3.0,2,2,1,0,3,4,0,2
43.095717,1.226879,4,4,1,1,3,4,0,0
26.682018,2.0,3,3,1,1,3,4,0,1
31.999918,3.0,3,3,1,0,2,2,0,2
35.560811,8.633871,3,4,1,1,1,4,0,0
35.038135,3.824129,3,4,1,1,1,4,0,1
46.378653,2.0,4,4,1,1,3,4,0,1
48.334615,2.0,4,4,1,0,2,3,0,2
17.853393,0.363997,3,4,1,1,3,3,0,2
35.012339,0.818087,4,4,0,1,1,1,0,0
39.571556,4.441324,4,4,1,0,1,4,0,1
21.465783,1.489205,4,4,1,1,3,2,0,0
19.12844,0.439909,2,4,1,1,2,3,0,0
33.562729,7.638779,2,3,1,1,3,3,0,2
26.109732,7.16204,2,2,1,1,3,3,0,2
41.396815,3.730176,4,4,0,0,2,3,0,1
25.077632,3.99575,4,4,1,1,3,3,0,0
36.971813,9.416585,3,3,1,1,2,4,0,0
41.042218,1.183107,4,4,0,1,1,3,0,0
20.489652,3.0,3,4,1,1,2,3,0,0
36.632502,3.0,4,4,1,0,1,4,0,1
36.348443,4.44584,4,4,0,1,3,4,0,0
29.948954,4.337462,4,4,0,0,3,2,0,2
37.59388,5.288007,4,4,0,0,2,2,0,1
37.473815,4.832195,4,4,1,0,3,4,0,2
46.527914,4.662429,4,4,1,1,3,4,0,1
20.633081,1.22481,4,4,1,0,3,1,0,0
37.852467,3.0,2,2,1,1,3,2,1,0
44.68084,9.287989,2,4,1,1,1,4,0,0
36.002063,6.545076,2,2,1,1,3,2,0,0
37.177149,4.372859,4,4,0,1,3,3,0,2
38.724795,4.635849,1,2,1,1,2,2,0,2
24.977387,0.920943,4,3,1,1,3,4,0,0
24.03245,0.183423,1,1,1,1,2,2,1,2
30.14969,2.0,4,4,1,1,2,3,0,0
26.378443,0.474076,2,3,1,0,3,4,0,2
43.002076,1.161182,4,4,1,0,1,4,0,0
36.005389,4.203698,4,4,0,1,3,4,0,2
27.644488,2.931353,2,4,1,0,3,4,0,2
23.037425,1.171924,3,4,1,1,1,3,0,0
37.318617,1.143814,2,3,1,1,2,3,0,0
31.860119,4.687417,2,4,1,1,3,3,0,2
39.950238,4.618586,4,4,1,1,1,4,0,2
37.353183,3.236387,2,2,1,1,2,4,0,0
17.580098,-0.377147,2,4,0,1,1,4,1,0
25.200401,3.670549,4,4,1,1,3,2,0,2
33.382448,3.0,3,4,1,1,3,4,0,2
25.541522,2.0,1,2,1,1,4,3,0,2
20.296449,4.340946,4,4,1,1,2,4,0,2
26.9053,3.0,4,4,0,1,3,4,0,2
37.962106,5.328825,4,4,1,0,3,3,0,2
31.225939,5.701705,3,4,1,1,1,4,0,2
25.724311,0.392247,4,4,1,0,1,4,0,0
24.277502,0.499051,4,3,1,1,2,3,0,2
30.674131,3.0,3,4,1,1,1,3,0,0
25.828183,0.802357,4,4,1,1,1,4,0,0
42.920943,4.001131,3,3,1,1,3,4,0,1
31.34596,8.553149,2,2,1,1,2,4,0,2
22.395164,0.694834,4,4,1,0,3,4,0,2
26.943782,0.00126,2,3,1,1,3,3,0,1
21.983729,0.594948,4,3,1,0,3,3,0,2
23.855247,3.0,3,4,1,1,1,4,0,2
48.415482,6.853353,3,3,1,1,3,4,0,1
19.628419,0.636249,4,3,1,0,3,3,0,2
20.750773,3.0,4,4,0,0,2,4,0,0
38.392128,7.990114,4,4,1,1,2,3,0,1
47.060205,9.438929,3,3,1,1,3,4,0,1
24.023854,0.199779,4,2,1,0,3,4,0,0
37.018602,2.0,4,4,1,1,1,4,0,1
31.624761,4.550316,4,4,0,1,1,4,0,1
31.812828,2.0,2,4,1,1,1,3,0,0
22.527459,0.526879,2,2,0,1,3,4,0,2
43.230258,4.602942,1,3,1,1,3,2,1,0
36.831472,0.857098,1,2,1,1,3,1,1,0
26.387079,2.0,4,4,0,1,1,4,0,1
22.750779,1.066102,4,4,1,1,4,4,0,0
23.232271,4.157493,4,4,1,0,1,3,0,2
42.995848,5.419793,4,4,1,1,1,4,0,0
26.180034,2.0,3,2,1,1,3,2,0,0
20.166397,-0.54294,2,3,1,1,3,1,0,0
41.720374,2.0,2,3,1,1,3,1,0,0
36.323221,3.467237,4,4,1,1,3,4,0,0
25.917473,4.712116,4,4,0,1,2,4,1,2
35.514784,4.487014,4,4,1,0,3,4,0,2
49.219573,7.370792,3,4,0,1,3,4,0,0
21.927168,1.06834,4,4,1,1,2,2,0,2
21.246598,3.0,4,4,1,0,2,1,0,0
32.16873,5.883903,2,2,1,0,1,2,0,1
19.336215,0.592728,2,3,1,0,2,4,0,0
43.687915,5.343789,2,2,1,1,3,3,0,0
38.082799,3.86515,4,4,1,1,1,3,0,1
19.761988,0.656649,1,1,1,1,2,1,0,0
42.173434,4.787185,4,4,1,1,2,4,0,1
29.582725,3.789846,3,3,0,1,3,4,0,1
37.490952,3.514415,4,4,1,0,1,4,0,2
27.313489,3.0,3,4,1,1,1,4,0,2
36.579306,3.702189,4,4,0,1,1,4,0,1
38.690562,3.0,4,4,0,1,1,4,0,2
27.439611,2.0,4,4,0,0,1,4,0,0
21.539762,2.0,4,4,1,0,2,2,0,2
21.57956,2.0,4,4,0,1,1,2,0,0
33.145539,3.854204,4,4,0,1,1,3,0,1
30.419106,4.964791,2,2,1,1,2,1,0,0
26.071429,1.394347,3,4,1,1,1,3,0,0
31.905548,3.0,3,2,1,1,3,2,0,2
39.00855,6.568003,1,1,1,1,3,1,0,2
35.191606,3.0,4,4,1,1,1,2,0,0
20.785179,2.0,3,3,1,1,3,3,0,0
20.963215,3.0,4,4,1,1,2,4,0,2
30.768699,5.777813,4,4,0,0,2,3,0,2
24.855424,0.094807,1,2,1,1,2,2,1,0
20.085216,0.316457,2,4,1,1,1,3,0,2
20.67476,1.133897,1,3,1,1,4,3,1,1
26.287164,2.0,4,4,1,1,2,4,0,2
29.659925,2.0,3,4,1,0,3,4,0,1
30.254473,5.210086,1,3,1,1,3,3,0,2
25.191606,0.536723,4,4,1,1,2,4,0,2
20.678218,2.0,2,2,1,1,3,2,0,2
19.494912,2.0,3,3,1,0,2,2,0,2
41.138278,4.23356,3,3,1,1,3,2,0,0
41.993836,4.023201,2,2,1,1,3,2,0,0
35.659092,2.0,3,3,1,1,2,3,0,2
32.686797,3.0,4,4,1,1,1,4,0,0
48.352052,7.56079,4,4,0,1,2,2,0,1
25.270633,1.24991,3,4,1,1,1,4,0,0
31.7394,4.189091,3,4,1,1,1,2,0,0
25.918475,3.0,4,4,1,1,3,4,0,2
31.316846,2.0,4,4,1,1,3,2,0,0
46.224773,7.697581,3,4,1,0,1,4,0,1
32.184569,1.603854,3,4,1,1,2,4,0,1
49.978329,5.760459,3,3,1,1,3,3,0,0
42.995022,4.953339,2,3,1,1,3,3,0,2
19.649757,-0.366205,2,3,1,1,3,3,0,2
25.306703,0.388632,2,2,1,1,3,4,0,2
26.197456,4.469744,4,4,1,1,3,2,0,2
43.31986,0.279913,3,4,1,1,1,4,0,0
26.995035,5.579268,3,4,0,1,1,4,0,0
39.278862,5.876009,2,3,1,1,3,2,0,2
22.459353,2.0,3,4,1,1,1,4,0,0
33.162867,2.0,3,4,0,1,3,4,0,1
36.58505,2.0,3,4,1,1,2,1,0,0
27.067725,1.026184,3,4,1,1,3,3,0,2
44.770859,4.071198,3,1,1,1,2,1,0,0
31.892272,4.184878,2,4,1,1,1,4,0,2
32.369431,5.646401,3,4,1,1,3,3,0,2
38.270721,2.0,4,4,0,1,1,4,0,0
26.998165,3.0,1,4,1,1,3,3,1,0
26.846118,4.277036,2,3,1,1,3,4,0,2
28.861249,3.0,2,2,1,1,3,1,0,2
21.978648,0.102683,4,4,1,1,1,3,0,2
23.662785,0.732545,2,2,1,0,1,3,1,0
36.289235,0.470916,3,4,1,0,1,4,0,0
38.78909,2.0,3,4,1,1,3,4,0,2
30.060936,0.81757,4,4,0,0,3,4,0,2
23.708432,2.0,2,3,1,0,2,2,0,2
29.806839,3.0,4,4,1,1,1,4,0,1
37.91402,2.0,2,3,1,1,1,1,0,1
37.703106,2.0,3,2,1,0,3,4,0,0
25.40323,3.890332,4,4,0,1,1,3,0,0
26.055838,1.554816,4,4,1,1,3,4,0,0
31.460487,2.0,3,4,1,1,2,2,0,0
46.435951,4.114723,1,1,1,0,3,3,0,1
37.941459,4.82597,4,4,1,1,1,4,0,2
25.142442,2.0,4,3,0,1,2,2,0,2
34.281523,10.164091,3,4,1,1,2,3,0,2
27.198798,3.0,2,2,1,1,3,1,1,0
45.831892,4.834793,4,4,1,1,2,4,0,1
37.533671,4.308103,2,2,1,1,2,4,0,1
27.882969,2.0,3,4,1,1,3,2,0,2
44.472823,4.848441,2,4,1,1,1,3,0,0
36.608481,3.0,2,2,1,1,3,4,0,2
33.149285,3.0,4,4,0,1,1,3,0,2
43.095796,3.0,4,4,0,0,3,4,0,1
30.425956,3.0,3,3,1,1,3,3,0,2
33.076155,5.70456,4,4,1,1,3,2,0,0
34.747299,4.375108,4,4,1,1,2,3,0,0
27.323361,5.001812,2,2,1,1,3,4,0,0
30.903416,4.6255,3,3,1,1,2,3,0,2
23.546647,3.0,4,4,1,1,2,4,0,0
31.210886,3.0,2,2,1,1,3,1,0,2
44.581966,2.0,3,4,1,1,4,4,0,0
23.602539,0.897114,4,4,0,0,2,2,0,1
24.673348,2.0,4,4,1,0,1,4,0,1
26.477077,2.0,4,4,1,1,1,3,0,1
44.825313,7.413991,2,4,1,1,2,4,0,1
36.370687,4.645471,4,4,0,1,1,3,0,1
42.028453,2.0,3,4,1,1,3,4,0,2
40.801047,4.630823,3,4,1,1,3,3,0,0
33.255914,2.0,4,4,1,1,2,3,0,0
25.177548,0.402603,1,4,1,0,1,4,1,2
29.440358,1.013459,2,4,1,1,1,4,0,0
28.002903,2.0,2,4,1,1,1,4,0,0
26.114569,2.0,3,4,1,0,2,4,0,1
20.222552,0.788469,3,1,0,1,3,3,0,0
47.412608,8.801948,4,4,0,0,1,4,0,1
30.155896,0.700992,3,1,1,0,2,2,0,0
24.109745,0.136189,2,3,1,1,3,4,0,2
40.604307,7.899169,2,2,1,1,3,1,0,0
31.190615,3.0,3,4,1,1,1,4,1,2
39.494422,7.081803,4,4,1,0,2,1,0,1
44.192077,4.742837,3,3,1,1,2,4,0,1
31.686601,3.0,2,3,1,0,2,2,0,2
19.084763,0.109095,3,4,1,1,2,2,0,0
47.731621,2.0,3,4,1,1,3,2,0,0
35.807818,3.0,2,3,1,1,3,4,0,2
45.182132,3.0,3,4,1,0,1,3,0,1
24.155083,0.427669,3,3,1,0,2,3,0,0
33.432568,4.024517,4,4,1,1,1,3,0,1
38.109973,2.0,4,4,0,1,2,4,0,0
24.868549,2.0,1,4,1,1,3,2,0,1
35.581464,0.957201,3,4,1,1,1,3,0,0
35.261773,5.080908,4,4,1,1,3,3,0,2
22.613309,0.839634,3,4,1,0,2,3,0,2
24.910621,0.857203,2,2,1,1,4,1,0,2
47.615749,9.549955,4,4,1,1,1,2,0,1
34.863974,2.0,2,4,1,1,3,4,0,2
43.914181,5.922764,4,4,1,0,1,3,0,1
26.796334,2.0,4,4,1,1,1,3,0,2
19.848754,0.770591,4,4,0,1,1,4,0,1
21.248035,2.0,3,3,1,0,3,3,0,0
30.607706,3.70419,4,4,1,1,3,1,0,2
20.055005,0.64717,3,3,1,0,3,1,0,2
28.983093,5.153177,3,4,1,1,2,3,0,2
29.799778,0.782217,3,4,0,1,3,3,0,0
33.693364,8.776877,4,4,0,1,3,4,0,2
44.921079,2.0,2,3,1,0,2,2,0,0
27.390815,5.033028,4,4,1,1,2,3,0,2
36.487996,3.0,4,4,1,1,2,2,0,1
30.319798,3.0,3,4,1,1,3,4,0,2
45.076738,5.239408,3,3,1,1,1,4,0,1
31.643027,1.302238,3,4,1,1,2,2,0,0
37.932158,3.0,4,4,1,0,1,4,0,1
24.418404,2.0,3,3,1,1,2,2,0,0
34.441821,4.676731,2,4,1,1,1,4,0,2
32.588517,2.0,2,3,1,1,2,2,0,0
44.690663,3.776781,4,4,1,1,2,4,0,1
29.475725,2.0,2,2,1,1,3,4,0,0
46.100268,2.0,3,3,1,1,3,4,0,0
23.529122,0.57321,3,4,0,0,1,4,0,1
36.783316,3.0,1,3,1,1,3,4,1,2
28.571227,0.819975,2,3,1,1,2,3,0,0
25.046495,0.289163,4,4,1,1,2,1,0,0
39.258653,7.79455,4,3,0,1,3,3,0,2
20.700532,2.0,3,3,1,0,3,3,0,2
37.877162,8.61512,4,4,1,0,1,4,0,1
38.153588,4.536322,1,2,1,1,3,2,1,0
26.630823,2.0,3,4,1,1,2,3,0,1
26.259867,2.0,3,4,1,1,3,4,0,2
37.795691,4.244485,4,4,0,0,1,3,0,1
31.204676,1.184805,2,4,1,0,2,4,0,0
35.727792,10.337788,2,3,1,1,2,1,0,2
26.05585,0.491742,2,2,1,0,2,2,0,0
31.989243,3.503485,4,4,1,1,1,2,0,2
26.239564,0.643368,2,4,1,0,2,4,0,0
35.406176,4.962669,4,4,1,1,1,4,0,1
36.455905,2.0,4,4,1,1,2,4,0,2
19.644209,2.0,1,4,1,1,2,4,0,2
31.570949,0.563386,4,4,0,0,3,4,0,0
31.572851,1.127833,4,3,1,1,2,4,0,0
23.246642,0.859736,3,3,1,1,1,4,0,0
20.407279,0.199112,4,4,0,1,2,3,0,0
31.4967,2.0,3,4,0,1,1,4,0,0
20.853644,0.91883,2,2,1,1,2,2,0,2
31.308959,5.091545,1,2,1,1,3,2,0,0
47.968049,4.156643,2,4,1,1,1,3,0,2
46.608892,3.0,1,2,1,1,3,2,1,0
32.987819,0.568138,1,4,1,1,1,1,0,0
22.798822,4.477395,1,2,1,1,3,3,1,0
44.760327,8.643674,4,4,1,1,1,4,0,1
25.489552,4.009149,2,4,1,1,3,4,0,2
24.022971,2.0,3,3,1,0,3,4,0,0
34.54481,9.199811,3,4,1,0,4,2,0,2
36.113339,0.58726,1,4,1,1,4,1,1,0
24.439414,3.0,4,4,1,1,1,4,0,2
25.608197,4.396964,4,4,0,0,1,3,0,2
41.153322,0.285779,4,4,0,0,3,2,0,0
25.017211,4.882087,1,3,1,1,3,3,1,2
44.792516,4.867345,3,3,1,1,3,3,0,1
26.597352,3.0,3,3,1,1,2,4,0,2
39.830215,5.043781,3,3,1,1,3,4,0,1
20.456805,0.577406,2,4,1,1,1,3,0,0
36.481539,3.0,4,4,1,1,1,4,0,1
34.147236,3.594193,4,4,1,1,2,3,0,1
27.106082,3.0,4,4,1,1,2,4,0,1
21.880941,0.333126,4,4,0,1,2,4,0,0
35.63716,4.118562,3,4,0,1,2,4,0,1
39.659631,2.0,2,3,1,1,3,4,0,0
44.607233,4.10246,2,2,1,1,3,4,0,0
43.101355,4.590639,2,4,0,0,2,4,0,0
21.31025,3.0,3,2,1,1,3,3,0,2
26.175732,3.0,3,4,1,1,1,4,0,0
37.626445,6.276306,3,3,1,1,3,1,0,0
27.017252,3.0,2,3,1,0,2,4,0,0
23.448938,0.5159,4,4,0,1,1,4,0,1
42.977992,3.0,4,4,0,0,3,4,0,0
31.090734,2.0,4,4,1,1,3,4,0,1
24.579293,3.0,2,3,1,0,2,4,0,0
22.526145,0.980142,2,3,1,1,2,2,0,0
39.53627,3.0,3,4,1,1,1,4,1,1
25.017103,3.0,2,3,1,0,2,2,0,2
42.538739,5.673833,1,1,1,0,4,4,0,0
42.992082,10.048477,4,4,1,0,3,4,0,0
21.077081,2.0,2,2,1,1,3,2,0,0
26.000564,3.0,3,4,1,1,1,3,0,0
22.224307,0.661596,4,4,1,0,2,3,0,0
35.787374,4.522827,2,4,1,1,2,4,0,1
26.024471,2.0,1,2,1,0,3,3,0,1
24.43208,2.0,2,3,1,1,3,1,0,0
25.372076,6.88807,4,4,1,1,3,4,0,1
42.701498,6.296865,1,3,1,1,1,4,1,0
18.423627,2.0,2,4,1,0,2,4,0,0
