V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,label
0.003906,0.0,0.058594,0.044922,0.011719,0.0,0.0,0.0,0.041016,0.007812,0.011719,0.009766,0.025391,0.025391,0.011719,0.0,0.005859,0.015625,0.021484,0.005859,0.041016,0.001953,0.0,0.0,0.007812,0.001953,0.005859,0.025391,0.044922,0.003906,0.009766,0.003906,0.007812,0.0,0.0,0.019531,0.015625,0.058594,0.015625,0.003906,0.003906,0.021484,0.003906,0.003906,0.058594,0.001953,0.046875,0.005859,0.007812,0.015625,0.052734,0.0,0.005859,0.011719,0.0,0.003906,0.007812,0.027344,0.064453,0.027344,0.0,0.003906,0.042969,0.013672,79
0.0,0.0,0.0,0.015625,0.046875,0.0,0.025391,0.001953,0.0,0.011719,0.001953,0.007812,0.0,0.017578,0.025391,0.0,0.017578,0.0,0.046875,0.001953,0.001953,0.009766,0.015625,0.027344,0.019531,0.035156,0.007812,0.013672,0.001953,0.013672,0.039062,0.078125,0.005859,0.005859,0.0,0.003906,0.001953,0.005859,0.033203,0.015625,0.023438,0.013672,0.041016,0.013672,0.001953,0.042969,0.007812,0.017578,0.054688,0.001953,0.0,0.015625,0.072266,0.023438,0.025391,0.001953,0.001953,0.007812,0.007812,0.029297,0.001953,0.027344,0.0,0.009766,17
0.0625,0.11914,0.033203,0.0,0.0,0.11328,0.003906,0.0,0.005859,0.007812,0.082031,0.001953,0.082031,0.001953,0.0,0.0,0.013672,0.029297,0.007812,0.011719,0.0,0.0,0.0,0.0,0.001953,0.003906,0.0,0.003906,0.027344,0.001953,0.0,0.0,0.044922,0.0,0.023438,0.054688,0.009766,0.009766,0.0,0.0,0.0,0.029297,0.007812,0.001953,0.023438,0.0,0.009766,0.001953,0.0,0.0,0.082031,0.0,0.0,0.0,0.0,0.0,0.005859,0.019531,0.019531,0.009766,0.0,0.0,0.029297,0.001953,52
0.007812,0.0,0.039062,0.035156,0.021484,0.005859,0.019531,0.0,0.005859,0.021484,0.017578,0.001953,0.015625,0.001953,0.007812,0.0,0.015625,0.005859,0.023438,0.013672,0.035156,0.0,0.0,0.0,0.0,0.037109,0.0,0.041016,0.015625,0.027344,0.0,0.0,0.035156,0.0,0.013672,0.013672,0.015625,0.054688,0.025391,0.001953,0.011719,0.041016,0.009766,0.025391,0.009766,0.003906,0.042969,0.041016,0.0,0.001953,0.013672,0.0,0.058594,0.001953,0.042969,0.0,0.015625,0.029297,0.037109,0.015625,0.0,0.0,0.021484,0.0,68
0.019531,0.009766,0.017578,0.005859,0.0,0.021484,0.068359,0.007812,0.0,0.050781,0.023438,0.009766,0.027344,0.0,0.009766,0.0,0.023438,0.023438,0.007812,0.015625,0.037109,0.001953,0.0,0.015625,0.0,0.039062,0.0,0.003906,0.027344,0.003906,0.005859,0.0,0.021484,0.0,0.03125,0.017578,0.015625,0.019531,0.007812,0.003906,0.0,0.025391,0.019531,0.0,0.015625,0.003906,0.017578,0.048828,0.0,0.044922,0.050781,0.0,0.033203,0.0,0.0625,0.003906,0.011719,0.027344,0.009766,0.003906,0.001953,0.0,0.023438,0.001953,66
0.009766,0.03125,0.015625,0.007812,0.007812,0.025391,0.025391,0.0,0.001953,0.015625,0.048828,0.011719,0.035156,0.005859,0.029297,0.0,0.007812,0.027344,0.009766,0.003906,0.064453,0.001953,0.0,0.0,0.001953,0.013672,0.001953,0.003906,0.021484,0.011719,0.005859,0.0,0.029297,0.0,0.015625,0.019531,0.017578,0.037109,0.015625,0.007812,0.0,0.035156,0.048828,0.003906,0.021484,0.009766,0.033203,0.050781,0.0,0.042969,0.029297,0.0,0.025391,0.005859,0.013672,0.003906,0.0,0.025391,0.023438,0.007812,0.007812,0.0,0.019531,0.001953,50
0.005859,0.007812,0.021484,0.003906,0.029297,0.027344,0.027344,0.0,0.001953,0.007812,0.003906,0.027344,0.013672,0.013672,0.03125,0.0,0.005859,0.005859,0.001953,0.011719,0.044922,0.011719,0.0,0.011719,0.052734,0.011719,0.03125,0.017578,0.009766,0.013672,0.017578,0.037109,0.001953,0.005859,0.005859,0.001953,0.005859,0.0625,0.033203,0.015625,0.005859,0.011719,0.017578,0.025391,0.009766,0.011719,0.076172,0.037109,0.021484,0.029297,0.001953,0.0,0.013672,0.011719,0.017578,0.005859,0.011719,0.005859,0.005859,0.001953,0.0,0.017578,0.007812,0.011719,78
0.003906,0.0,0.044922,0.021484,0.027344,0.03125,0.035156,0.005859,0.005859,0.019531,0.001953,0.001953,0.019531,0.001953,0.003906,0.0,0.025391,0.005859,0.027344,0.015625,0.011719,0.007812,0.0,0.005859,0.0,0.041016,0.0,0.019531,0.013672,0.042969,0.011719,0.0,0.019531,0.001953,0.001953,0.025391,0.033203,0.048828,0.019531,0.003906,0.021484,0.017578,0.0,0.021484,0.013672,0.013672,0.03125,0.007812,0.003906,0.009766,0.033203,0.001953,0.083984,0.015625,0.023438,0.001953,0.005859,0.003906,0.007812,0.037109,0.001953,0.0,0.033203,0.001953,95
0.039062,0.044922,0.013672,0.021484,0.001953,0.048828,0.033203,0.0,0.0,0.035156,0.029297,0.001953,0.054688,0.0,0.001953,0.0,0.025391,0.0625,0.0,0.039062,0.0,0.0,0.0,0.0,0.0,0.037109,0.0,0.0,0.044922,0.033203,0.0,0.0,0.076172,0.0,0.056641,0.03125,0.025391,0.001953,0.005859,0.001953,0.0,0.011719,0.009766,0.009766,0.048828,0.0,0.0,0.0,0.0,0.0,0.035156,0.0,0.011719,0.0,0.001953,0.0,0.019531,0.013672,0.035156,0.003906,0.0,0.0,0.03125,0.0,16
0.017578,0.015625,0.046875,0.013672,0.005859,0.007812,0.007812,0.0,0.009766,0.021484,0.003906,0.023438,0.046875,0.007812,0.015625,0.0,0.03125,0.027344,0.001953,0.021484,0.046875,0.007812,0.0,0.007812,0.005859,0.015625,0.003906,0.003906,0.033203,0.009766,0.003906,0.0,0.023438,0.0,0.009766,0.011719,0.021484,0.027344,0.005859,0.001953,0.0,0.011719,0.078125,0.003906,0.023438,0.0,0.035156,0.021484,0.0,0.0625,0.042969,0.0,0.015625,0.0,0.013672,0.013672,0.021484,0.007812,0.029297,0.001953,0.001953,0.005859,0.035156,0.007812,44
0.001953,0.003906,0.029297,0.011719,0.017578,0.007812,0.023438,0.0,0.005859,0.005859,0.0,0.037109,0.011719,0.025391,0.046875,0.0,0.007812,0.005859,0.013672,0.003906,0.052734,0.025391,0.0,0.0,0.025391,0.017578,0.017578,0.029297,0.005859,0.025391,0.017578,0.017578,0.0,0.0,0.003906,0.013672,0.009766,0.064453,0.023438,0.023438,0.003906,0.0,0.015625,0.021484,0.005859,0.017578,0.048828,0.041016,0.011719,0.025391,0.015625,0.005859,0.029297,0.019531,0.017578,0.015625,0.005859,0.001953,0.023438,0.011719,0.0,0.013672,0.009766,0.005859,73
0.085938,0.054688,0.011719,0.013672,0.011719,0.050781,0.015625,0.0,0.003906,0.037109,0.052734,0.001953,0.056641,0.0,0.0,0.0,0.021484,0.029297,0.013672,0.037109,0.001953,0.0,0.0,0.007812,0.0,0.023438,0.0,0.001953,0.046875,0.013672,0.0,0.0,0.056641,0.0,0.025391,0.027344,0.015625,0.001953,0.003906,0.0,0.001953,0.017578,0.003906,0.005859,0.029297,0.001953,0.003906,0.013672,0.0,0.007812,0.037109,0.0,0.013672,0.0,0.015625,0.0,0.029297,0.025391,0.021484,0.007812,0.0,0.0,0.035156,0.003906,2
0.013672,0.007812,0.017578,0.03125,0.009766,0.005859,0.021484,0.0,0.005859,0.005859,0.025391,0.011719,0.019531,0.0,0.019531,0.0,0.042969,0.03125,0.021484,0.015625,0.011719,0.003906,0.0,0.025391,0.001953,0.041016,0.001953,0.013672,0.013672,0.007812,0.003906,0.0,0.015625,0.0,0.015625,0.029297,0.013672,0.025391,0.015625,0.001953,0.001953,0.025391,0.021484,0.003906,0.046875,0.007812,0.039062,0.050781,0.0,0.019531,0.021484,0.0,0.058594,0.001953,0.03125,0.0,0.019531,0.021484,0.039062,0.021484,0.0,0.0,0.017578,0.001953,51
0.005859,0.005859,0.046875,0.025391,0.070312,0.017578,0.013672,0.0,0.0,0.007812,0.003906,0.003906,0.0,0.003906,0.007812,0.0,0.019531,0.007812,0.033203,0.009766,0.0,0.0,0.0,0.0,0.001953,0.019531,0.0,0.039062,0.011719,0.066406,0.023438,0.015625,0.009766,0.0,0.003906,0.009766,0.025391,0.033203,0.011719,0.011719,0.099609,0.007812,0.009766,0.027344,0.013672,0.039062,0.0,0.0,0.029297,0.0,0.005859,0.0,0.033203,0.03125,0.007812,0.0,0.017578,0.003906,0.021484,0.066406,0.0,0.0,0.015625,0.003906,43
0.011719,0.041016,0.013672,0.017578,0.0,0.041016,0.019531,0.0,0.007812,0.011719,0.058594,0.0,0.10938,0.0,0.003906,0.0,0.009766,0.042969,0.017578,0.011719,0.017578,0.001953,0.0,0.0,0.001953,0.009766,0.0,0.001953,0.074219,0.003906,0.001953,0.001953,0.019531,0.0,0.023438,0.025391,0.005859,0.011719,0.009766,0.0,0.0,0.035156,0.001953,0.003906,0.025391,0.003906,0.011719,0.035156,0.001953,0.009766,0.033203,0.0,0.013672,0.0,0.029297,0.001953,0.005859,0.060547,0.048828,0.029297,0.0,0.0,0.019531,0.0,69
0.001953,0.001953,0.019531,0.013672,0.041016,0.0,0.042969,0.0,0.005859,0.007812,0.003906,0.021484,0.007812,0.001953,0.035156,0.0,0.009766,0.005859,0.003906,0.019531,0.011719,0.005859,0.0,0.007812,0.003906,0.033203,0.0,0.042969,0.023438,0.035156,0.029297,0.005859,0.009766,0.0,0.003906,0.013672,0.011719,0.080078,0.029297,0.027344,0.019531,0.015625,0.003906,0.027344,0.019531,0.033203,0.039062,0.042969,0.009766,0.001953,0.009766,0.0,0.050781,0.013672,0.023438,0.005859,0.009766,0.003906,0.021484,0.007812,0.0,0.003906,0.009766,0.007812,96
0.013672,0.025391,0.054688,0.007812,0.003906,0.023438,0.048828,0.0,0.0,0.03125,0.013672,0.005859,0.03125,0.0,0.017578,0.0,0.017578,0.009766,0.007812,0.013672,0.033203,0.001953,0.0,0.003906,0.001953,0.019531,0.0,0.003906,0.011719,0.017578,0.0,0.001953,0.009766,0.007812,0.035156,0.011719,0.033203,0.048828,0.023438,0.003906,0.003906,0.023438,0.025391,0.003906,0.009766,0.005859,0.050781,0.066406,0.0,0.015625,0.021484,0.001953,0.03125,0.0,0.039062,0.005859,0.011719,0.019531,0.029297,0.001953,0.0,0.0,0.037109,0.0,39
0.015625,0.089844,0.054688,0.005859,0.0,0.10547,0.003906,0.0,0.001953,0.007812,0.044922,0.007812,0.085938,0.005859,0.025391,0.0,0.001953,0.011719,0.003906,0.005859,0.021484,0.0,0.0,0.0,0.007812,0.009766,0.003906,0.003906,0.019531,0.007812,0.001953,0.0,0.007812,0.0,0.001953,0.009766,0.029297,0.042969,0.015625,0.001953,0.0,0.001953,0.042969,0.003906,0.017578,0.011719,0.044922,0.027344,0.001953,0.009766,0.050781,0.0,0.001953,0.007812,0.001953,0.001953,0.005859,0.023438,0.017578,0.003906,0.0,0.001953,0.056641,0.0,24
0.058594,0.091797,0.015625,0.011719,0.001953,0.13086,0.019531,0.0,0.003906,0.017578,0.052734,0.001953,0.085938,0.003906,0.001953,0.0,0.013672,0.041016,0.003906,0.017578,0.0,0.0,0.0,0.0,0.001953,0.009766,0.0,0.0,0.037109,0.0,0.0,0.0,0.039062,0.0,0.025391,0.050781,0.007812,0.005859,0.0,0.0,0.0,0.025391,0.009766,0.0,0.021484,0.0,0.001953,0.0,0.0,0.003906,0.050781,0.0,0.001953,0.0,0.0,0.0,0.013672,0.041016,0.011719,0.017578,0.0,0.001953,0.046875,0.0,19
0.0,0.0,0.048828,0.125,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.070312,0.0,0.0,0.003906,0.011719,0.033203,0.001953,0.039062,0.003906,0.0,0.0,0.027344,0.005859,0.003906,0.035156,0.09375,0.001953,0.0,0.0,0.0,0.0,0.0,0.0,0.017578,0.064453,0.007812,0.001953,0.003906,0.029297,0.003906,0.001953,0.064453,0.003906,0.039062,0.001953,0.007812,0.0,0.0,0.0,0.015625,0.011719,0.0,0.003906,0.0,0.035156,0.13281,0.021484,0.0,0.0,0.007812,0.001953,60
0.021484,0.021484,0.03125,0.017578,0.001953,0.007812,0.035156,0.0,0.0,0.068359,0.046875,0.0,0.037109,0.001953,0.007812,0.0,0.017578,0.037109,0.011719,0.027344,0.005859,0.001953,0.0,0.005859,0.0,0.017578,0.003906,0.0,0.025391,0.015625,0.001953,0.003906,0.074219,0.0,0.017578,0.056641,0.021484,0.015625,0.003906,0.0,0.001953,0.029297,0.005859,0.001953,0.037109,0.0,0.003906,0.025391,0.0,0.015625,0.037109,0.007812,0.021484,0.001953,0.009766,0.0,0.027344,0.025391,0.027344,0.013672,0.0,0.0,0.042969,0.0,29
0.0,0.0,0.078125,0.048828,0.015625,0.0,0.0,0.0,0.007812,0.0,0.0,0.011719,0.011719,0.054688,0.009766,0.0,0.009766,0.029297,0.009766,0.007812,0.037109,0.007812,0.0,0.0,0.027344,0.009766,0.011719,0.029297,0.074219,0.0,0.001953,0.003906,0.001953,0.0,0.0,0.003906,0.027344,0.072266,0.005859,0.001953,0.003906,0.019531,0.017578,0.009766,0.044922,0.001953,0.056641,0.011719,0.013672,0.0,0.001953,0.001953,0.013672,0.007812,0.0,0.005859,0.003906,0.027344,0.10547,0.009766,0.0,0.003906,0.023438,0.003906,81
0.033203,0.005859,0.037109,0.042969,0.009766,0.039062,0.041016,0.0,0.0,0.046875,0.025391,0.003906,0.033203,0.0,0.005859,0.0,0.023438,0.025391,0.007812,0.019531,0.001953,0.0,0.0,0.003906,0.0,0.048828,0.0,0.035156,0.03125,0.048828,0.001953,0.005859,0.042969,0.0,0.019531,0.015625,0.019531,0.007812,0.013672,0.005859,0.005859,0.027344,0.011719,0.021484,0.017578,0.001953,0.0,0.005859,0.0,0.001953,0.005859,0.0,0.042969,0.001953,0.017578,0.001953,0.029297,0.027344,0.035156,0.003906,0.0,0.0,0.037109,0.0,93
0.009766,0.0,0.017578,0.017578,0.037109,0.0,0.009766,0.0,0.005859,0.009766,0.005859,0.035156,0.001953,0.005859,0.041016,0.0,0.007812,0.0,0.001953,0.003906,0.042969,0.015625,0.0,0.019531,0.021484,0.015625,0.013672,0.037109,0.003906,0.015625,0.037109,0.009766,0.003906,0.005859,0.003906,0.001953,0.011719,0.035156,0.048828,0.027344,0.017578,0.001953,0.033203,0.033203,0.005859,0.021484,0.025391,0.058594,0.013672,0.041016,0.007812,0.0,0.052734,0.017578,0.021484,0.017578,0.009766,0.005859,0.015625,0.001953,0.0,0.007812,0.005859,0.001953,90
0.015625,0.015625,0.085938,0.029297,0.003906,0.013672,0.013672,0.0,0.005859,0.017578,0.017578,0.035156,0.050781,0.003906,0.019531,0.0,0.017578,0.021484,0.007812,0.013672,0.009766,0.0,0.0,0.0,0.001953,0.019531,0.0,0.013672,0.035156,0.009766,0.003906,0.0,0.042969,0.0,0.015625,0.025391,0.048828,0.023438,0.007812,0.003906,0.0,0.007812,0.009766,0.011719,0.039062,0.0,0.009766,0.013672,0.001953,0.011719,0.046875,0.001953,0.019531,0.003906,0.021484,0.001953,0.017578,0.011719,0.054688,0.005859,0.0,0.0,0.058594,0.0,57
0.005859,0.001953,0.021484,0.005859,0.019531,0.001953,0.023438,0.005859,0.003906,0.013672,0.0,0.042969,0.007812,0.005859,0.039062,0.0,0.001953,0.003906,0.003906,0.009766,0.048828,0.011719,0.0,0.003906,0.015625,0.025391,0.003906,0.009766,0.007812,0.013672,0.017578,0.005859,0.003906,0.001953,0.007812,0.013672,0.007812,0.054688,0.033203,0.017578,0.005859,0.009766,0.037109,0.017578,0.013672,0.023438,0.072266,0.056641,0.013672,0.041016,0.013672,0.0,0.037109,0.017578,0.019531,0.015625,0.007812,0.003906,0.005859,0.015625,0.001953,0.025391,0.011719,0.009766,73
0.087891,0.070312,0.019531,0.005859,0.003906,0.052734,0.011719,0.0,0.0,0.037109,0.050781,0.001953,0.035156,0.0,0.001953,0.0,0.021484,0.033203,0.001953,0.041016,0.005859,0.0,0.0,0.0,0.0,0.011719,0.0,0.005859,0.033203,0.013672,0.0,0.0,0.046875,0.0,0.041016,0.044922,0.015625,0.009766,0.005859,0.0,0.0,0.001953,0.017578,0.009766,0.041016,0.0,0.009766,0.007812,0.0,0.0,0.050781,0.0,0.005859,0.001953,0.0,0.0,0.044922,0.027344,0.009766,0.003906,0.0,0.0,0.056641,0.0,25
0.011719,0.013672,0.017578,0.007812,0.007812,0.005859,0.019531,0.0,0.005859,0.023438,0.005859,0.009766,0.044922,0.003906,0.015625,0.0,0.019531,0.011719,0.003906,0.007812,0.046875,0.009766,0.0,0.035156,0.001953,0.013672,0.001953,0.009766,0.019531,0.005859,0.005859,0.0,0.015625,0.0,0.027344,0.027344,0.011719,0.044922,0.025391,0.011719,0.0,0.003906,0.095703,0.007812,0.011719,0.003906,0.025391,0.054688,0.0,0.0625,0.039062,0.0,0.035156,0.003906,0.039062,0.011719,0.009766,0.0,0.017578,0.003906,0.001953,0.001953,0.017578,0.001953,49
0.0,0.0,0.037109,0.099609,0.001953,0.0,0.005859,0.0,0.009766,0.003906,0.025391,0.005859,0.033203,0.013672,0.001953,0.0,0.027344,0.046875,0.027344,0.011719,0.005859,0.0,0.0,0.0,0.003906,0.003906,0.001953,0.015625,0.089844,0.013672,0.003906,0.001953,0.011719,0.0,0.001953,0.017578,0.023438,0.023438,0.0,0.0,0.001953,0.037109,0.011719,0.005859,0.082031,0.003906,0.027344,0.0,0.0,0.005859,0.021484,0.007812,0.007812,0.0,0.0,0.0,0.007812,0.064453,0.083984,0.03125,0.0,0.001953,0.023438,0.003906,65
0.009766,0.005859,0.064453,0.007812,0.033203,0.015625,0.048828,0.0,0.0,0.03125,0.003906,0.023438,0.011719,0.001953,0.033203,0.0,0.003906,0.007812,0.005859,0.009766,0.009766,0.001953,0.0,0.007812,0.001953,0.011719,0.0,0.027344,0.011719,0.046875,0.017578,0.021484,0.013672,0.0,0.009766,0.001953,0.039062,0.039062,0.035156,0.007812,0.013672,0.001953,0.027344,0.017578,0.015625,0.015625,0.042969,0.042969,0.017578,0.005859,0.009766,0.0,0.027344,0.013672,0.021484,0.003906,0.025391,0.007812,0.03125,0.005859,0.0,0.0,0.023438,0.005859,54
0.005859,0.001953,0.005859,0.019531,0.041016,0.0,0.027344,0.0,0.005859,0.017578,0.0,0.021484,0.0,0.003906,0.037109,0.0,0.009766,0.0,0.007812,0.009766,0.033203,0.023438,0.0,0.011719,0.011719,0.027344,0.009766,0.019531,0.003906,0.021484,0.033203,0.023438,0.009766,0.0,0.007812,0.0,0.003906,0.042969,0.042969,0.035156,0.015625,0.005859,0.013672,0.035156,0.009766,0.033203,0.042969,0.060547,0.001953,0.023438,0.0,0.0,0.058594,0.027344,0.042969,0.021484,0.005859,0.003906,0.005859,0.005859,0.0,0.001953,0.005859,0.001953,5
0.001953,0.003906,0.0,0.021484,0.078125,0.003906,0.007812,0.0,0.003906,0.0,0.0,0.03125,0.0,0.0,0.015625,0.011719,0.009766,0.003906,0.029297,0.001953,0.017578,0.011719,0.027344,0.007812,0.015625,0.009766,0.001953,0.046875,0.0,0.001953,0.080078,0.085938,0.001953,0.0,0.011719,0.001953,0.001953,0.046875,0.011719,0.009766,0.058594,0.013672,0.0,0.019531,0.003906,0.019531,0.037109,0.005859,0.064453,0.007812,0.001953,0.001953,0.019531,0.041016,0.001953,0.001953,0.0,0.001953,0.007812,0.056641,0.001953,0.005859,0.005859,0.003906,56
0.074219,0.064453,0.013672,0.003906,0.0,0.24414,0.005859,0.0,0.005859,0.03125,0.048828,0.0,0.078125,0.0,0.001953,0.0,0.019531,0.021484,0.005859,0.007812,0.0,0.0,0.0,0.0,0.0,0.009766,0.0,0.001953,0.009766,0.0,0.0,0.0,0.019531,0.001953,0.039062,0.060547,0.005859,0.003906,0.0,0.0,0.0,0.023438,0.0,0.0,0.011719,0.0,0.0,0.0,0.0,0.0,0.078125,0.0,0.007812,0.0,0.025391,0.0,0.007812,0.021484,0.019531,0.001953,0.001953,0.0,0.021484,0.0,14
0.015625,0.025391,0.041016,0.017578,0.005859,0.013672,0.021484,0.0,0.011719,0.017578,0.017578,0.0,0.015625,0.003906,0.001953,0.0,0.064453,0.027344,0.007812,0.027344,0.009766,0.001953,0.0,0.003906,0.0,0.023438,0.0,0.007812,0.052734,0.003906,0.001953,0.001953,0.042969,0.0,0.033203,0.044922,0.023438,0.019531,0.003906,0.0,0.0,0.041016,0.0,0.003906,0.054688,0.003906,0.005859,0.009766,0.0,0.011719,0.037109,0.003906,0.039062,0.001953,0.015625,0.0,0.021484,0.037109,0.041016,0.001953,0.003906,0.001953,0.046875,0.005859,29
0.0,0.0,0.033203,0.023438,0.037109,0.0,0.001953,0.0,0.003906,0.001953,0.013672,0.048828,0.001953,0.003906,0.058594,0.0,0.013672,0.007812,0.013672,0.003906,0.03125,0.003906,0.0,0.0,0.005859,0.023438,0.001953,0.044922,0.007812,0.009766,0.019531,0.007812,0.007812,0.0,0.0,0.005859,0.001953,0.085938,0.039062,0.052734,0.013672,0.009766,0.009766,0.013672,0.019531,0.042969,0.074219,0.052734,0.001953,0.0,0.003906,0.0,0.015625,0.033203,0.001953,0.025391,0.001953,0.011719,0.03125,0.015625,0.0,0.001953,0.0,0.001953,6
0.0,0.0,0.009766,0.029297,0.072266,0.0,0.003906,0.0,0.007812,0.001953,0.001953,0.037109,0.0,0.0,0.025391,0.0,0.005859,0.0,0.007812,0.003906,0.025391,0.007812,0.0,0.0,0.023438,0.017578,0.005859,0.078125,0.001953,0.021484,0.037109,0.048828,0.001953,0.0,0.001953,0.0,0.003906,0.041016,0.033203,0.017578,0.054688,0.007812,0.017578,0.03125,0.0,0.017578,0.044922,0.041016,0.033203,0.025391,0.001953,0.0,0.050781,0.023438,0.011719,0.025391,0.003906,0.001953,0.005859,0.013672,0.0,0.007812,0.0,0.005859,12
0.001953,0.001953,0.03125,0.037109,0.017578,0.001953,0.039062,0.0,0.005859,0.019531,0.013672,0.019531,0.009766,0.001953,0.017578,0.0,0.033203,0.009766,0.033203,0.017578,0.019531,0.0,0.0,0.001953,0.0,0.050781,0.0,0.023438,0.007812,0.029297,0.001953,0.0,0.023438,0.0,0.007812,0.009766,0.009766,0.072266,0.017578,0.001953,0.005859,0.025391,0.015625,0.023438,0.013672,0.009766,0.041016,0.050781,0.0,0.03125,0.019531,0.0,0.039062,0.009766,0.029297,0.003906,0.007812,0.017578,0.041016,0.009766,0.0,0.0,0.013672,0.001953,68
0.003906,0.001953,0.009766,0.003906,0.005859,0.0,0.003906,0.0,0.017578,0.007812,0.0,0.023438,0.019531,0.058594,0.019531,0.0,0.003906,0.003906,0.0,0.007812,0.048828,0.033203,0.0,0.025391,0.027344,0.001953,0.042969,0.011719,0.013672,0.005859,0.027344,0.019531,0.001953,0.011719,0.001953,0.003906,0.013672,0.039062,0.013672,0.015625,0.005859,0.0,0.033203,0.011719,0.001953,0.009766,0.03125,0.025391,0.017578,0.035156,0.013672,0.068359,0.003906,0.011719,0.001953,0.019531,0.001953,0.0,0.001953,0.0,0.009766,0.0625,0.007812,0.074219,40
0.0,0.0,0.013672,0.013672,0.087891,0.0,0.003906,0.005859,0.005859,0.0,0.0,0.021484,0.001953,0.0,0.048828,0.0,0.009766,0.0,0.027344,0.001953,0.003906,0.001953,0.0,0.0,0.0,0.023438,0.0,0.039062,0.005859,0.027344,0.041016,0.015625,0.0,0.001953,0.0,0.0,0.003906,0.0625,0.027344,0.052734,0.083984,0.015625,0.001953,0.039062,0.001953,0.0625,0.025391,0.005859,0.015625,0.001953,0.0,0.0,0.046875,0.097656,0.0,0.001953,0.003906,0.007812,0.007812,0.019531,0.003906,0.003906,0.0,0.003906,92
0.042969,0.10742,0.025391,0.011719,0.003906,0.11523,0.025391,0.0,0.005859,0.03125,0.052734,0.003906,0.074219,0.0,0.0,0.0,0.019531,0.029297,0.003906,0.015625,0.003906,0.0,0.0,0.0,0.001953,0.015625,0.0,0.001953,0.029297,0.003906,0.001953,0.0,0.017578,0.003906,0.017578,0.058594,0.013672,0.003906,0.0,0.0,0.0,0.015625,0.005859,0.0,0.035156,0.001953,0.001953,0.0,0.0,0.0,0.074219,0.0,0.007812,0.001953,0.0,0.0,0.011719,0.029297,0.015625,0.007812,0.0,0.001953,0.046875,0.0,32
0.0,0.009766,0.019531,0.003906,0.037109,0.0,0.011719,0.0,0.015625,0.013672,0.007812,0.041016,0.017578,0.017578,0.021484,0.0,0.005859,0.011719,0.003906,0.011719,0.025391,0.021484,0.0,0.001953,0.023438,0.023438,0.013672,0.019531,0.015625,0.005859,0.035156,0.037109,0.001953,0.0,0.005859,0.015625,0.003906,0.076172,0.023438,0.03125,0.007812,0.009766,0.009766,0.025391,0.005859,0.019531,0.052734,0.03125,0.017578,0.023438,0.023438,0.0,0.023438,0.029297,0.009766,0.023438,0.009766,0.005859,0.0,0.001953,0.0,0.019531,0.005859,0.013672,8
0.042969,0.058594,0.015625,0.021484,0.001953,0.18164,0.0,0.0,0.0,0.009766,0.085938,0.003906,0.076172,0.0,0.001953,0.0,0.009766,0.041016,0.001953,0.009766,0.0,0.0,0.0,0.0,0.0,0.007812,0.0,0.001953,0.03125,0.013672,0.0,0.0,0.060547,0.0,0.013672,0.027344,0.007812,0.011719,0.001953,0.0,0.0,0.027344,0.015625,0.005859,0.072266,0.0,0.0,0.003906,0.0,0.0,0.041016,0.0,0.003906,0.0,0.0,0.0,0.009766,0.037109,0.017578,0.009766,0.0,0.0,0.015625,0.0,91
0.0,0.003906,0.050781,0.052734,0.005859,0.005859,0.001953,0.0,0.044922,0.001953,0.005859,0.011719,0.007812,0.029297,0.007812,0.0,0.0,0.019531,0.007812,0.009766,0.044922,0.013672,0.0,0.007812,0.03125,0.017578,0.013672,0.007812,0.041016,0.007812,0.003906,0.009766,0.007812,0.001953,0.0,0.015625,0.027344,0.054688,0.015625,0.001953,0.003906,0.015625,0.013672,0.007812,0.03125,0.003906,0.035156,0.011719,0.013672,0.054688,0.023438,0.001953,0.005859,0.011719,0.0,0.007812,0.009766,0.025391,0.044922,0.027344,0.001953,0.009766,0.021484,0.025391,79
0.0,0.003906,0.023438,0.005859,0.021484,0.019531,0.023438,0.0,0.013672,0.017578,0.001953,0.019531,0.001953,0.003906,0.035156,0.0,0.005859,0.0,0.001953,0.003906,0.039062,0.009766,0.0,0.009766,0.005859,0.027344,0.001953,0.017578,0.003906,0.021484,0.027344,0.027344,0.0,0.003906,0.011719,0.003906,0.005859,0.044922,0.056641,0.027344,0.015625,0.007812,0.017578,0.029297,0.001953,0.042969,0.085938,0.037109,0.029297,0.007812,0.013672,0.0,0.052734,0.03125,0.037109,0.017578,0.003906,0.0,0.001953,0.003906,0.003906,0.0,0.003906,0.005859,97
