Var6,Var13,Var21,Var22,Var24,Var25,Var28,Var35,Var38,Var57,Var65,Var73,Var74,Var76,Var78,Var81,Var83,Var85,Var109,Var112,Var113,Var119,Var123,Var125,Var126,Var132,Var133,Var134,Var140,Var144,Var149,Var153,Var160,Var163,Var194,Var196,Var201,Var203,Var205,Var207,Var208,Var210,Var211,Var218,Var221,Var223,Var225,Var227,Var229,label
2233.0,36.0,260.0,325.0,14.0,224.0,166.56,0.0,8352.0,6.707541,18.0,82.0,14.0,91120.0,0.0,8561.91,5.0,14.0,96.0,96.0,-10489.84,1095.0,30.0,2826.0,-30.0,0.0,90430.0,64422.0,40.0,0.0,41636.0,292944.0,24.0,54762.0,3,0,2,0,1,10,0,5,0,1,4,0,0,2,0,1
2485.0,128.0,148.0,185.0,6.0,112.0,166.56,0.0,8802.0,4.603504,9.0,92.0,0.0,1133008.0,0.0,21682.23,0.0,18.0,40.0,56.0,133778.4,765.0,6.0,5310.0,68.0,0.0,652935.0,273428.0,0.0,9.0,484953.0,1952864.0,12.0,466932.0,1,0,1,0,0,10,0,5,0,0,4,0,1,2,1,0
9569.0,0.0,196.0,245.0,2.0,88.0,220.08,0.0,2994042.0,0.05063,9.0,28.0,0.0,3727944.0,0.0,12916.5,15.0,8.0,40.0,48.0,103117.2,650.0,66.0,0.0,4.0,0.0,4790240.0,892364.0,0.0,18.0,604800.0,10405200.0,28.0,1203462.0,3,0,2,0,1,10,0,5,0,0,4,0,3,2,4,0
2940.0,544.0,144.0,180.0,0.0,16.0,186.64,0.0,547812.0,6.968383,18.0,42.0,217.0,4838400.0,0.0,57475.5,5.0,0.0,32.0,56.0,154854.4,1980.0,18.0,40311.0,18.0,0.0,8722050.0,219058.0,705.0,0.0,0.0,10545760.0,46.0,0.0,3,0,2,0,2,10,0,5,0,1,4,0,3,2,4,1
259.0,0.0,248.0,310.0,8.0,96.0,166.56,0.0,0.0,3.278787,27.0,16.0,0.0,89480.0,9.0,2711.571,0.0,2.0,56.0,88.0,-27049.16,840.0,0.0,0.0,-30.0,24.0,151695.0,27250.0,0.0,9.0,43687.0,221268.0,76.0,1008.0,3,0,2,0,1,10,0,5,0,0,4,0,3,2,4,1
3633.0,300.0,400.0,500.0,8.0,152.0,191.04,0.0,157644.0,4.165563,27.0,64.0,42.0,2438840.0,0.0,18440.34,0.0,18.0,112.0,144.0,247281.2,1795.0,102.0,21933.0,40.0,0.0,4060610.0,196936.0,160.0,9.0,968646.0,4995920.0,74.0,43548.0,3,0,2,0,1,4,0,5,0,1,6,0,0,3,0,1
308.0,0.0,32.0,40.0,0.0,16.0,230.56,0.0,0.0,6.546892,9.0,22.0,0.0,3619936.0,0.0,243910.5,0.0,0.0,0.0,8.0,-227027.2,365.0,0.0,0.0,-2.0,0.0,6812600.0,814520.0,0.0,18.0,0.0,8889080.0,10.0,0.0,3,0,2,0,2,10,0,5,1,0,4,0,3,2,4,0
742.0,720.0,144.0,180.0,0.0,16.0,303.6,5.0,6750900.0,4.168127,18.0,30.0,266.0,3134048.0,0.0,160755.9,20.0,0.0,32.0,48.0,-83783.2,570.0,84.0,37854.0,-20.0,8.0,3052460.0,345600.0,4505.0,0.0,0.0,10583200.0,20.0,0.0,3,0,2,0,2,10,0,5,1,0,4,0,3,2,4,0
1274.0,0.0,192.0,240.0,10.0,144.0,200.0,0.0,0.0,2.115787,9.0,70.0,0.0,667872.0,0.0,28105.89,0.0,12.0,72.0,72.0,5601.72,890.0,0.0,522.0,22.0,0.0,746830.0,263976.0,45.0,0.0,272048.0,1593832.0,30.0,201720.0,1,0,1,0,0,10,0,5,0,1,4,3,2,2,0,1
637.0,0.0,44.0,55.0,0.0,32.0,220.08,0.0,1290054.0,4.580645,9.0,44.0,0.0,361608.0,0.0,186992.4,0.0,2.0,8.0,8.0,-1010240.0,400.0,18.0,4410.0,-30.0,0.0,517345.0,561100.0,0.0,9.0,0.0,2922516.0,4.0,518400.0,3,0,2,2,1,10,1,5,0,1,4,1,3,2,4,1
735.0,0.0,144.0,180.0,2.0,112.0,166.56,0.0,473346.0,1.662679,9.0,26.0,0.0,741624.0,0.0,28325.25,0.0,6.0,48.0,80.0,-72307.2,580.0,12.0,0.0,4.0,0.0,461420.0,187576.0,0.0,0.0,20433.0,1948880.0,14.0,777324.0,3,0,2,0,0,5,0,5,0,1,0,0,3,0,4,1
875.0,3356.0,128.0,160.0,2.0,40.0,173.2,0.0,4204626.0,0.846828,9.0,154.0,518.0,992376.0,0.0,76662.0,30.0,4.0,32.0,16.0,-33449.16,500.0,90.0,47871.0,40.0,0.0,864000.0,77686.0,2670.0,9.0,290164.0,5987200.0,4.0,532320.0,1,0,1,0,1,4,0,5,0,0,6,0,1,3,4,0
273.0,0.0,160.0,200.0,0.0,96.0,255.84,0.0,3006996.0,6.569537,9.0,16.0,0.0,1193928.0,0.0,79269.59,20.0,0.0,40.0,64.0,-902196.0,460.0,48.0,0.0,4.0,0.0,813425.0,205368.0,0.0,0.0,0.0,4351520.0,16.0,0.0,3,0,2,0,0,10,0,5,0,1,4,0,3,2,4,0
147.0,0.0,144.0,180.0,0.0,24.0,186.64,0.0,2374824.0,1.366588,9.0,16.0,0.0,2826440.0,0.0,201745.8,0.0,0.0,16.0,24.0,266428.0,525.0,36.0,0.0,-30.0,0.0,8182100.0,454120.0,0.0,0.0,0.0,10450320.0,48.0,0.0,3,0,2,0,1,8,0,5,0,1,6,4,3,1,4,1
560.0,0.0,136.0,170.0,0.0,8.0,253.52,0.0,7232460.0,4.073275,27.0,34.0,14.0,2707232.0,0.0,109824.6,20.0,6.0,32.0,32.0,171431.6,620.0,84.0,234.0,4.0,0.0,2865610.0,172800.0,300.0,18.0,0.0,10738240.0,16.0,970266.0,3,0,2,2,0,10,1,5,0,0,4,0,3,2,4,0
343.0,0.0,136.0,170.0,10.0,144.0,226.72,0.0,0.0,6.525315,9.0,20.0,0.0,396856.0,0.0,13500.81,0.0,14.0,72.0,48.0,-37164.56,575.0,0.0,0.0,4.0,0.0,8620.0,236560.0,0.0,9.0,147784.0,871416.0,6.0,289458.0,3,0,2,0,0,10,0,5,0,1,4,0,3,2,4,0
3290.0,2148.0,404.0,505.0,8.0,272.0,166.56,0.0,44712.0,3.02649,63.0,136.0,7.0,355424.0,0.0,8228.97,5.0,22.0,96.0,88.0,48846.4,2035.0,18.0,9918.0,34.0,0.0,1136395.0,201924.0,1665.0,9.0,218526.0,1834252.0,82.0,441660.0,3,0,2,0,1,4,0,5,0,1,2,0,0,3,1,1
952.0,2116.0,152.0,190.0,4.0,32.0,166.56,0.0,78882.0,2.731895,9.0,82.0,1008.0,13648.0,0.0,9871.08,0.0,10.0,40.0,32.0,-1877512.0,450.0,66.0,92457.0,34.0,0.0,204930.0,33790.0,435.0,9.0,5348.0,296532.0,28.0,8394.0,1,0,1,0,1,10,0,5,0,0,4,3,2,2,1,1
1498.0,208.0,440.0,550.0,6.0,144.0,253.52,0.0,5774544.0,5.679769,9.0,118.0,0.0,2143800.0,0.0,31527.9,50.0,4.0,96.0,120.0,211922.4,2815.0,186.0,13500.0,-28.0,0.0,3137370.0,613318.0,560.0,27.0,502201.0,10416000.0,68.0,223716.0,3,0,2,0,1,4,0,5,0,0,6,0,3,3,0,0
938.0,468.0,156.0,195.0,6.0,40.0,240.56,0.0,8491080.0,3.371502,9.0,76.0,140.0,1520224.0,0.0,125715.9,20.0,0.0,64.0,72.0,-15833.28,525.0,108.0,8460.0,6.0,0.0,352120.0,254094.0,480.0,9.0,19068.0,8292760.0,6.0,0.0,3,0,2,0,0,10,0,3,0,1,4,0,3,2,4,0
917.0,0.0,128.0,160.0,0.0,0.0,186.64,0.0,7661700.0,3.504593,9.0,54.0,0.0,0.0,0.0,205519.8,40.0,4.0,32.0,0.0,120785.2,520.0,90.0,8280.0,30.0,0.0,2776120.0,0.0,0.0,9.0,0.0,10546640.0,14.0,1036800.0,1,0,1,0,0,10,0,5,0,0,4,3,1,2,4,0
819.0,1148.0,136.0,170.0,4.0,8.0,20.08,0.0,7628760.0,2.477462,18.0,32.0,21.0,2764800.0,15.0,151337.4,20.0,0.0,32.0,32.0,162335.6,530.0,90.0,3384.0,-30.0,48.0,3149185.0,123340.0,515.0,9.0,1209600.0,10616680.0,20.0,0.0,3,0,2,0,1,10,0,5,0,1,4,0,3,2,4,1
28.0,0.0,84.0,105.0,0.0,0.0,651.52,25.0,5684856.0,2.491775,9.0,14.0,0.0,0.0,0.0,185988.3,20.0,0.0,16.0,0.0,-425124.0,105.0,66.0,0.0,-12.0,40.0,44215.0,0.0,0.0,0.0,0.0,5207680.0,12.0,0.0,3,0,2,0,1,10,1,5,1,0,4,0,3,2,4,0
1162.0,3120.0,144.0,180.0,4.0,32.0,179.92,5.0,5469684.0,1.828669,9.0,174.0,175.0,491120.0,3.0,102183.6,15.0,10.0,48.0,56.0,773232.0,495.0,66.0,113508.0,22.0,24.0,314915.0,517462.0,2740.0,27.0,436506.0,6672160.0,12.0,971988.0,3,0,2,0,1,4,0,5,0,1,4,3,0,3,1,1
105.0,0.0,24.0,30.0,0.0,24.0,186.64,0.0,3628800.0,6.330485,9.0,18.0,0.0,0.0,0.0,327075.0,0.0,0.0,0.0,0.0,37628.28,290.0,6.0,0.0,-30.0,0.0,1878365.0,2419760.0,0.0,9.0,0.0,8761400.0,4.0,0.0,3,0,2,0,2,10,0,5,0,1,4,0,3,2,4,1
1099.0,108.0,136.0,170.0,0.0,64.0,263.84,0.0,4276908.0,4.374493,9.0,138.0,0.0,2371512.0,0.0,146822.7,20.0,0.0,32.0,32.0,190331.6,550.0,54.0,6381.0,26.0,0.0,3215465.0,1267232.0,0.0,9.0,0.0,10411080.0,18.0,0.0,3,0,2,0,2,10,0,5,0,0,4,1,0,2,0,1
567.0,16.0,88.0,110.0,2.0,40.0,166.56,0.0,2802726.0,6.406751,9.0,52.0,0.0,642200.0,0.0,118265.1,10.0,0.0,8.0,24.0,558760.0,375.0,36.0,42309.0,28.0,0.0,1661515.0,294636.0,325.0,0.0,250250.0,4651000.0,12.0,0.0,1,0,1,0,1,10,0,5,0,0,4,0,2,2,1,0
1820.0,5140.0,328.0,410.0,4.0,160.0,235.76,0.0,1654866.0,5.753044,9.0,150.0,70.0,585864.0,0.0,17208.45,20.0,18.0,72.0,120.0,796800.0,1190.0,24.0,47070.0,-30.0,0.0,1009485.0,604848.0,14750.0,9.0,22169.0,5037320.0,60.0,980580.0,3,0,2,0,1,4,0,5,0,1,6,0,0,3,4,1
378.0,36.0,68.0,85.0,0.0,64.0,200.0,0.0,23568.0,2.029481,9.0,34.0,0.0,0.0,0.0,21238.56,0.0,0.0,0.0,0.0,43437.2,270.0,6.0,14850.0,4.0,8.0,40265.0,14950.0,55.0,9.0,0.0,77824.0,16.0,0.0,3,0,2,0,1,10,0,5,0,1,4,0,3,2,4,1
1246.0,3388.0,92.0,115.0,0.0,32.0,133.12,0.0,0.0,2.918821,9.0,88.0,0.0,776968.0,0.0,19629.39,0.0,2.0,24.0,88.0,97966.4,435.0,0.0,9801.0,-30.0,0.0,295160.0,55874.0,925.0,9.0,0.0,748932.0,14.0,18858.0,3,0,2,0,1,5,0,5,0,0,3,0,0,4,1,1
28.0,0.0,48.0,60.0,0.0,24.0,253.52,0.0,2093556.0,5.041872,18.0,14.0,0.0,8379600.0,0.0,422028.0,5.0,0.0,16.0,16.0,43296.4,100.0,12.0,0.0,-30.0,0.0,1824960.0,667496.0,0.0,0.0,0.0,9403240.0,8.0,0.0,3,0,2,0,0,10,0,5,0,1,4,0,3,2,4,0
7315.0,5588.0,540.0,675.0,8.0,280.0,253.52,0.0,7187280.0,2.414014,9.0,66.0,161.0,1862712.0,0.0,19967.82,50.0,16.0,88.0,208.0,261978.4,1725.0,126.0,11592.0,-30.0,0.0,2772730.0,470726.0,19010.0,9.0,132286.0,10753000.0,70.0,293052.0,1,0,1,0,0,10,0,5,0,0,4,0,1,2,0,1
889.0,140.0,100.0,125.0,2.0,56.0,133.12,0.0,240714.0,0.707755,9.0,54.0,0.0,600752.0,0.0,44357.7,5.0,8.0,40.0,40.0,252636.0,485.0,6.0,9585.0,30.0,0.0,835915.0,293200.0,370.0,0.0,10304.0,2094480.0,14.0,456402.0,3,0,2,0,1,10,0,5,0,1,4,0,0,2,0,0
805.0,2728.0,124.0,155.0,0.0,0.0,186.64,0.0,6220800.0,5.09122,27.0,36.0,35.0,2764800.0,0.0,229661.1,20.0,0.0,32.0,32.0,174460.8,480.0,72.0,4032.0,-30.0,0.0,4629325.0,0.0,5555.0,9.0,0.0,10615480.0,22.0,0.0,3,0,2,0,1,10,0,5,0,0,4,0,3,2,4,1
2576.0,2260.0,412.0,515.0,8.0,272.0,133.12,0.0,199836.0,5.249519,18.0,80.0,63.0,418704.0,0.0,6099.51,10.0,14.0,104.0,144.0,-264745.2,1995.0,48.0,10359.0,32.0,0.0,388855.0,203954.0,280.0,9.0,36260.0,1371136.0,68.0,389460.0,3,0,2,0,1,10,0,5,0,1,4,0,0,2,1,1
42.0,3744.0,8.0,10.0,0.0,0.0,200.0,0.0,11238.0,2.020081,45.0,170.0,119.0,0.0,0.0,20504.64,0.0,0.0,0.0,0.0,-199004.0,545.0,6.0,39483.0,-30.0,0.0,25415.0,0.0,105.0,27.0,0.0,27824.0,2.0,0.0,3,0,2,0,1,4,0,5,0,2,4,0,0,3,1,1
763.0,7328.0,124.0,155.0,0.0,8.0,220.08,0.0,3628800.0,4.911344,45.0,208.0,70.0,4005744.0,0.0,231843.0,15.0,0.0,32.0,48.0,108448.4,485.0,42.0,3798.0,-18.0,0.0,5996900.0,29016.0,4170.0,36.0,0.0,10314440.0,28.0,0.0,1,0,1,0,1,4,0,5,1,0,4,3,1,3,1,0
63.0,236.0,20.0,25.0,0.0,16.0,99.68,0.0,0.0,6.07947,18.0,128.0,14.0,1848.0,0.0,2906.799,0.0,0.0,8.0,8.0,-5991.0,70.0,0.0,1476.0,-30.0,0.0,2810.0,5344.0,230.0,9.0,0.0,13860.0,4.0,0.0,3,0,2,0,0,4,0,5,0,1,6,0,0,3,4,1
3346.0,4.0,120.0,150.0,0.0,48.0,186.64,5.0,4869906.0,1.820338,9.0,94.0,0.0,2740056.0,3.0,42566.1,10.0,6.0,16.0,16.0,97205.6,815.0,36.0,1467.0,46.0,16.0,1667460.0,185204.0,0.0,18.0,0.0,8129680.0,22.0,1850490.0,1,0,1,0,1,7,0,5,0,0,0,3,1,0,0,1
406.0,64.0,32.0,40.0,0.0,0.0,94.0,0.0,0.0,5.001923,18.0,40.0,7.0,16200.0,0.0,5159.61,5.0,8.0,32.0,24.0,-9518.36,150.0,0.0,1737.0,-30.0,0.0,0.0,0.0,545.0,0.0,0.0,15328.0,0.0,10032.0,3,0,2,0,2,8,0,5,0,1,6,3,3,1,4,1
427.0,0.0,212.0,265.0,6.0,48.0,286.96,0.0,6037980.0,4.381756,9.0,16.0,0.0,3467512.0,0.0,96828.0,20.0,14.0,80.0,80.0,384981.6,830.0,90.0,0.0,4.0,0.0,2142210.0,845830.0,0.0,0.0,50890.0,10150440.0,22.0,235974.0,3,0,2,0,0,10,0,5,0,1,4,0,3,2,4,0
7.0,0.0,60.0,75.0,0.0,8.0,220.08,0.0,601308.0,5.167913,18.0,14.0,0.0,691200.0,0.0,124942.8,0.0,0.0,8.0,8.0,-862244.0,75.0,24.0,0.0,-18.0,0.0,2092505.0,39190.0,0.0,0.0,0.0,2498856.0,18.0,0.0,3,0,2,0,0,10,0,5,1,1,4,4,3,2,4,0
1379.0,160.0,356.0,445.0,8.0,208.0,166.56,0.0,0.0,4.050416,9.0,130.0,28.0,183984.0,6.0,18282.18,15.0,8.0,72.0,96.0,49171.6,1295.0,0.0,46845.0,-30.0,24.0,839300.0,165548.0,1500.0,18.0,215824.0,1253380.0,88.0,208896.0,1,0,1,0,1,10,0,5,0,0,4,0,1,2,1,1
1729.0,1812.0,2292.0,2865.0,2.0,144.0,256.88,0.0,3538296.0,4.409101,36.0,154.0,140.0,4171840.0,0.0,54364.8,110.0,16.0,120.0,136.0,212385.2,3330.0,2514.0,31959.0,32.0,0.0,5922750.0,115262.0,4220.0,36.0,41440.0,9530880.0,178.0,8898.0,3,0,2,0,1,10,0,5,0,1,4,0,0,2,0,0
14.0,0.0,56.0,70.0,0.0,8.0,238.72,0.0,1445076.0,1.666097,9.0,12.0,0.0,0.0,0.0,116139.9,10.0,0.0,8.0,0.0,-581568.0,70.0,18.0,0.0,-30.0,8.0,534655.0,42818.0,0.0,0.0,0.0,2167944.0,16.0,0.0,3,0,2,0,1,10,0,5,0,0,4,0,3,2,4,1
833.0,568.0,140.0,175.0,2.0,48.0,293.2,0.0,3801696.0,6.983123,9.0,46.0,7.0,1900848.0,0.0,221759.1,25.0,4.0,40.0,24.0,407432.0,520.0,48.0,13167.0,20.0,0.0,3965485.0,950424.0,490.0,0.0,554414.0,10775800.0,22.0,950424.0,3,0,2,0,1,10,1,5,0,1,4,1,3,2,4,0
434.0,36.0,392.0,490.0,4.0,336.0,186.64,0.0,3263544.0,1.091433,45.0,144.0,7.0,1677040.0,0.0,72800.7,15.0,4.0,48.0,48.0,514604.0,1070.0,108.0,81.0,4.0,0.0,7750600.0,527788.0,80.0,18.0,1203685.0,11064600.0,54.0,134748.0,0,0,1,0,1,10,0,5,0,0,4,0,2,2,4,0
3108.0,3028.0,136.0,170.0,2.0,112.0,220.08,0.0,3698250.0,1.217689,27.0,58.0,630.0,2108272.0,0.0,63704.4,10.0,8.0,32.0,32.0,130486.8,500.0,48.0,36171.0,-30.0,0.0,432750.0,2243960.0,2625.0,9.0,604800.0,10427360.0,4.0,2073600.0,1,0,1,0,1,10,0,5,0,0,4,3,1,2,1,1
742.0,0.0,132.0,165.0,0.0,16.0,220.08,0.0,4422414.0,1.922452,18.0,26.0,0.0,2398104.0,0.0,136665.6,20.0,2.0,32.0,32.0,93567.2,555.0,60.0,0.0,-30.0,0.0,5184000.0,345600.0,0.0,18.0,0.0,10378360.0,24.0,15348.0,3,0,2,0,0,10,0,5,0,0,4,0,3,2,4,1
567.0,80.0,148.0,185.0,4.0,176.0,200.0,0.0,0.0,2.124973,9.0,76.0,0.0,326648.0,0.0,16884.96,0.0,2.0,24.0,16.0,-70365.6,830.0,0.0,29835.0,28.0,0.0,610775.0,166444.0,425.0,0.0,277277.0,988284.0,24.0,5178.0,3,0,2,0,3,10,0,5,0,1,4,3,0,2,0,1
2156.0,5380.0,480.0,600.0,10.0,264.0,233.68,0.0,1457436.0,3.709891,9.0,132.0,161.0,1785424.0,0.0,29614.05,40.0,20.0,120.0,88.0,547208.0,1400.0,150.0,84546.0,-30.0,0.0,3278580.0,410094.0,12160.0,9.0,377748.0,6681240.0,66.0,627708.0,3,0,2,0,0,10,0,5,0,0,4,0,0,2,1,1
1001.0,3128.0,284.0,355.0,4.0,152.0,186.64,5.0,4546482.0,4.39906,18.0,56.0,91.0,1919232.0,0.0,120645.3,30.0,14.0,64.0,40.0,159332.4,830.0,114.0,36693.0,32.0,8.0,3969830.0,1404642.0,275.0,9.0,324506.0,10849360.0,30.0,216186.0,3,0,2,0,1,10,0,5,0,1,4,0,0,2,1,0
1092.0,2112.0,168.0,210.0,6.0,48.0,298.32,0.0,5705736.0,5.732749,18.0,96.0,98.0,1470096.0,3.0,160452.9,20.0,6.0,40.0,24.0,191276.0,775.0,78.0,1269.0,-26.0,8.0,3502715.0,631974.0,215.0,45.0,1286292.0,10710080.0,26.0,1425690.0,3,0,2,0,0,10,0,5,0,1,4,0,0,2,1,0
1225.0,44.0,216.0,270.0,4.0,80.0,200.0,0.0,1734402.0,2.837428,9.0,82.0,0.0,1476752.0,0.0,34439.7,20.0,4.0,40.0,56.0,80687.6,895.0,114.0,189.0,58.0,0.0,1208510.0,139564.0,80.0,0.0,345016.0,4055240.0,24.0,590172.0,1,0,1,0,1,10,0,5,0,0,4,0,1,2,0,0
2177.0,44.0,280.0,350.0,6.0,160.0,166.56,0.0,11880.0,0.185217,9.0,76.0,14.0,1870112.0,0.0,35140.5,0.0,14.0,72.0,120.0,-283248.4,880.0,18.0,2799.0,-26.0,0.0,1916415.0,424660.0,370.0,27.0,489664.0,3597820.0,50.0,408588.0,3,0,2,0,0,10,0,5,0,0,4,0,3,2,0,0
861.0,76.0,156.0,195.0,2.0,72.0,196.0,0.0,0.0,2.90344,9.0,104.0,0.0,9488.0,9.0,3193.74,0.0,4.0,24.0,24.0,-1143092.0,600.0,0.0,4284.0,4.0,40.0,114755.0,6906.0,55.0,18.0,679.0,112800.0,50.0,3660.0,3,0,2,0,0,9,0,5,0,1,6,0,0,1,1,1
1834.0,404.0,124.0,155.0,0.0,0.0,186.64,0.0,3110400.0,4.256142,9.0,148.0,0.0,4080920.0,0.0,57917.4,15.0,0.0,32.0,48.0,135641.2,475.0,36.0,17127.0,-30.0,0.0,6718050.0,0.0,415.0,9.0,0.0,10225280.0,32.0,0.0,3,0,2,2,0,10,1,5,0,1,4,3,0,2,0,1
1407.0,672.0,280.0,350.0,4.0,96.0,166.56,0.0,48666.0,2.401196,27.0,102.0,0.0,124536.0,0.0,4947.93,5.0,12.0,80.0,72.0,18507.44,1055.0,24.0,35442.0,4.0,0.0,234080.0,33486.0,195.0,27.0,29568.0,415400.0,76.0,68268.0,1,0,1,2,1,10,1,5,0,1,4,0,1,2,0,0
1211.0,24.0,280.0,350.0,0.0,112.0,442.96,0.0,7125900.0,2.687033,9.0,46.0,7.0,2076520.0,0.0,99881.7,35.0,8.0,56.0,88.0,132626.8,775.0,90.0,1233.0,20.0,0.0,2866550.0,245164.0,415.0,27.0,0.0,10381200.0,38.0,47208.0,3,0,2,0,0,10,0,5,0,2,4,0,0,2,4,0
126.0,0.0,44.0,55.0,0.0,8.0,20.08,5.0,1196616.0,4.769921,9.0,24.0,0.0,0.0,15.0,207420.9,10.0,0.0,8.0,0.0,-1156728.0,55.0,24.0,0.0,-30.0,56.0,504835.0,65762.0,0.0,9.0,0.0,2024336.0,8.0,0.0,3,3,2,0,1,10,0,5,0,0,4,0,3,2,4,1
1407.0,0.0,424.0,530.0,8.0,256.0,286.96,0.0,2049744.0,5.592608,9.0,44.0,0.0,1851688.0,0.0,120941.1,30.0,32.0,72.0,64.0,-797040.0,1115.0,66.0,20574.0,-22.0,0.0,1663105.0,647786.0,10.0,27.0,598283.0,6574560.0,66.0,52494.0,3,0,2,0,1,10,0,5,1,1,4,4,3,2,4,0
266.0,404.0,48.0,60.0,0.0,8.0,186.64,0.0,13641000.0,1.033113,9.0,82.0,77.0,118240.0,0.0,99954.3,10.0,0.0,8.0,24.0,425132.0,205.0,24.0,23832.0,4.0,0.0,1730875.0,11378.0,7160.0,18.0,0.0,13166520.0,4.0,0.0,3,0,2,0,0,5,0,5,0,1,3,0,0,4,1,0
784.0,92.0,108.0,135.0,4.0,112.0,166.56,0.0,0.0,2.452681,18.0,32.0,21.0,36512.0,0.0,5819.31,0.0,8.0,16.0,16.0,-32609.44,465.0,0.0,171.0,6.0,0.0,74770.0,40608.0,60.0,0.0,31948.0,198424.0,14.0,58704.0,3,0,2,0,1,10,0,5,0,1,4,0,3,2,4,0
7.0,0.0,20.0,25.0,2.0,0.0,239.76,0.0,28530.0,2.592608,9.0,12.0,0.0,0.0,0.0,180141.0,0.0,2.0,8.0,0.0,-1063312.0,25.0,6.0,0.0,-30.0,0.0,1296000.0,0.0,0.0,0.0,253960.0,1200940.0,6.0,217680.0,3,0,2,0,1,10,0,5,0,1,4,0,3,2,4,1
3157.0,1016.0,24.0,30.0,2.0,8.0,88.0,0.0,940440.0,3.734245,9.0,130.0,21.0,4838400.0,0.0,16269.15,0.0,2.0,16.0,8.0,263968.4,815.0,6.0,1440.0,-18.0,0.0,6048000.0,592436.0,265.0,27.0,1570597.0,9966920.0,4.0,1346226.0,1,0,1,0,1,8,0,5,1,0,6,0,2,1,1,0
2618.0,448.0,728.0,910.0,4.0,128.0,213.36,0.0,110040.0,3.960052,9.0,126.0,98.0,533408.0,0.0,2162.166,40.0,18.0,160.0,168.0,42813.6,2500.0,198.0,73269.0,-30.0,0.0,454880.0,5838.0,7645.0,9.0,630.0,751036.0,190.0,48828.0,3,0,2,0,1,5,0,5,0,1,3,0,0,4,1,1
1029.0,17448.0,144.0,180.0,4.0,80.0,233.44,0.0,779106.0,3.029908,36.0,194.0,665.0,1532176.0,0.0,77226.59,5.0,12.0,48.0,48.0,-941180.0,475.0,12.0,630.0,-28.0,0.0,2200805.0,378836.0,6170.0,36.0,498841.0,4399040.0,22.0,863238.0,3,0,2,2,1,4,1,5,0,0,0,0,0,3,1,0
1050.0,1316.0,136.0,170.0,2.0,152.0,133.12,0.0,0.0,3.119419,9.0,56.0,42.0,8320.0,0.0,4451.46,0.0,2.0,8.0,32.0,-327595.2,715.0,0.0,3474.0,-30.0,0.0,28995.0,73764.0,450.0,0.0,72688.0,216420.0,20.0,62304.0,1,0,1,0,1,8,0,5,0,0,6,0,1,1,4,1
1183.0,1748.0,208.0,260.0,8.0,112.0,220.08,0.0,32688.0,5.50032,9.0,64.0,112.0,1588960.0,0.0,53632.8,5.0,4.0,48.0,64.0,68688.0,695.0,18.0,27234.0,8.0,0.0,3161955.0,313882.0,300.0,27.0,1019354.0,4288840.0,48.0,55938.0,3,0,2,1,0,4,0,5,0,1,6,3,0,3,1,0
679.0,4148.0,252.0,315.0,4.0,96.0,200.0,0.0,1102374.0,5.264901,9.0,56.0,70.0,304312.0,3.0,17083.5,25.0,10.0,64.0,56.0,-1013604.0,1115.0,30.0,11133.0,-18.0,16.0,1178330.0,236412.0,280.0,0.0,161483.0,2662592.0,58.0,82740.0,1,0,1,0,3,9,0,5,1,0,6,0,1,1,4,0
777.0,700.0,28.0,35.0,0.0,8.0,253.52,0.0,3894666.0,6.241188,18.0,30.0,7.0,0.0,0.0,209045.7,15.0,0.0,24.0,0.0,197478.0,290.0,12.0,1764.0,-22.0,0.0,1757975.0,75432.0,415.0,9.0,0.0,11411280.0,2.0,0.0,3,0,2,0,1,10,0,5,1,0,4,0,3,2,4,0
2030.0,336.0,416.0,520.0,8.0,208.0,166.56,0.0,29760.0,3.256996,9.0,56.0,35.0,2283528.0,0.0,15378.69,0.0,10.0,112.0,208.0,-187792.8,1635.0,30.0,71244.0,32.0,0.0,1331895.0,194802.0,1705.0,0.0,811972.0,2814208.0,84.0,296226.0,3,0,2,0,1,7,0,5,0,1,0,0,0,0,0,1
392.0,0.0,164.0,205.0,0.0,24.0,296.96,0.0,5734128.0,3.235847,9.0,24.0,0.0,2076480.0,0.0,208516.5,25.0,0.0,56.0,40.0,56494.0,550.0,96.0,0.0,-26.0,0.0,4033830.0,254836.0,0.0,9.0,0.0,10196840.0,24.0,0.0,3,0,2,0,0,10,0,5,0,0,4,0,3,2,4,0
532.0,0.0,140.0,175.0,0.0,0.0,186.64,0.0,4841826.0,3.70455,18.0,26.0,0.0,2919408.0,0.0,221676.3,20.0,8.0,24.0,40.0,426012.0,500.0,60.0,0.0,4.0,0.0,4808170.0,0.0,0.0,9.0,0.0,9974600.0,24.0,87108.0,3,0,2,0,2,10,0,5,0,1,4,0,3,2,4,0
7189.0,248.0,772.0,965.0,18.0,216.0,166.56,0.0,119136.0,2.409101,18.0,140.0,21.0,532152.0,0.0,3149.61,10.0,44.0,176.0,384.0,59703.6,2205.0,102.0,19620.0,-30.0,0.0,634015.0,47142.0,1665.0,9.0,189707.0,1115980.0,154.0,232830.0,3,0,2,0,1,4,0,5,0,1,0,0,0,3,1,1
