ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE,label
118169,118170,118171,119849,239924,118638,119851,1
117961,118300,28618,118321,117906,290919,118322,1
117961,118343,142038,118321,118448,290919,118322,1
117961,118300,118458,307024,301218,118331,118332,1
119170,119171,121363,121364,215738,118467,121366,1
118315,118316,123656,118321,211648,290919,118322,1
117961,118327,118929,118259,120721,290919,118261,1
117961,118386,120361,117905,117906,290919,117908,1
117961,118225,118403,118685,120316,308574,118687,1
117961,118343,123125,118536,118536,308574,118539,1
117961,118225,120551,118321,117906,290919,118322,1
117961,118327,119830,118784,117906,290919,118786,1
117961,118300,125821,118054,118443,117887,118055,1
118290,118291,119598,120344,260942,118424,120346,1
117926,117927,117920,118568,281735,19721,118570,1
117961,118225,120323,122849,120324,119095,122850,1
117961,118413,120584,128230,302830,4673,128231,1
119280,119281,118623,118995,286106,292795,118997,1
117961,118225,119924,117905,117906,290919,117908,1
118290,118291,118889,118028,307233,117887,118030,1
118752,119070,119781,130479,145269,119784,130481,1
118573,118574,117945,280788,280788,292795,119082,1
118256,118257,118623,118995,286106,292795,118997,0
117961,118413,122007,118321,117906,290919,118322,1
117961,118413,118414,118321,117906,290919,118322,1
117961,118052,119986,118685,120316,308574,118687,1
117961,118327,119830,118321,117906,290919,118322,1
117961,118327,127470,118321,117906,290919,118322,1
117961,118327,118391,117905,117906,290919,117908,1
117961,118300,118631,118834,309123,118424,118836,1
117961,118413,125133,119849,128470,118638,119851,1
117961,118052,119986,118784,118785,290919,118786,1
117961,118343,121747,118784,121873,290919,118786,1
117961,118446,16232,118530,278014,118131,118532,1
117961,118343,119598,119433,133686,118424,119435,1
118212,118213,123614,120497,229576,118424,120499,1
118573,118574,118623,118995,144259,292795,118997,1
120864,121013,118395,118396,269406,118398,118399,0
118315,118463,118522,123408,311590,6725,123410,1
117961,118446,118810,123082,166884,19793,123084,1
117961,118386,118522,307024,306404,118331,118332,1
117902,117903,28618,128230,302830,4673,128231,1
117961,118327,120383,120690,120691,290919,120692,1
118169,118170,135245,259173,143905,292795,118943,1
119062,119091,118450,121372,148801,119184,121374,1
117961,118052,120096,117905,117906,290919,117908,1
117961,118300,118458,120006,310997,118424,120008,1
117961,118225,120551,118321,118406,290919,118322,1
117961,118343,119598,117905,117906,290919,117908,1
5110,117954,122672,158289,158290,19721,158291,1
117961,118300,120410,117905,117906,290919,117908,1
117961,118413,126229,118278,117906,290919,118279,1
117961,118300,118395,118890,305057,118398,118892,1
117961,118300,119890,118834,150799,118424,118836,1
117961,117962,118352,120690,117906,290919,120692,1
117961,119256,120943,118995,286106,292795,118997,1
117961,118225,120551,133306,133307,118205,133308,1
117961,118343,119218,120348,196416,118295,120350,1
117961,118225,120663,118321,117906,290919,118322,1
117961,118300,119195,117905,117906,290919,117908,1
117961,118300,123719,118784,118785,290919,118786,1
117961,118386,118896,122645,309858,119221,122647,0
117961,118225,125919,120628,278014,118131,120629,0
117961,118225,120551,118321,118448,290919,118322,1
117961,118343,119987,118784,118785,290919,118786,1
117961,118327,118320,117905,240983,290919,117908,1
117961,118386,121883,118784,118785,290919,118786,1
117961,118225,129617,118747,236002,118453,118749,1
117961,118052,120539,117905,117906,290919,117908,1
117961,118343,119598,120789,133686,118424,120791,1
117961,118413,122007,120690,301430,290919,120692,1
117961,118386,118404,118685,120316,308574,118687,1
118573,118574,117945,117946,120541,292795,117948,1
117961,118343,123125,119849,244844,118638,119851,1
117961,118052,118821,117905,117906,290919,117908,1
117961,118300,120026,307024,303717,118331,118332,1
118573,118574,117945,118995,169886,292795,118997,1
118212,119763,123173,124537,199592,118870,124539,1
118290,118291,118889,118028,307233,117887,118030,1
122880,122974,117945,117946,149467,292795,117948,1
118106,118107,117884,117885,117913,117887,117888,1
117961,118300,118597,307024,311622,118331,118332,1
117916,117917,117941,117885,117913,117887,117888,1
117961,118300,120722,118784,117906,290919,118786,1
117961,118343,118514,118321,117906,290919,118322,1
138798,138799,120539,118321,117906,290919,118322,1
118074,23779,131868,119192,119192,119184,119194,1
118212,118580,119362,119363,117913,118667,119365,1
118742,118743,117941,117879,117897,19721,117880,0
117961,118343,119984,118396,269406,118398,118399,1
117961,118343,118437,307024,311622,118331,118332,1
117961,118327,118320,118321,118448,290919,118322,1
118742,118743,117920,117899,175972,19721,117900,1
117890,118102,117878,117879,117879,19721,117880,1
117961,118343,118856,117905,117906,290919,117908,1
122880,122974,121716,120611,136293,249618,120613,1
117961,118300,119984,123067,269406,118398,123068,1
117961,118052,118992,118321,117906,290919,118322,0
117961,118343,119598,119433,133686,118424,119435,1
117961,118446,120317,118321,117906,290919,118322,1
117961,118327,118933,118321,117906,290919,118322,1
118315,118316,125316,119849,168284,118638,119851,1
117961,118300,118360,118361,118362,118363,118364,1
117961,118300,118783,118321,117906,290919,118322,1
117961,118300,118535,118321,147045,290919,118322,1
118212,118213,121716,121372,221283,119184,121374,1
117961,118413,118481,118784,240983,290919,118786,1
91261,118026,118202,117905,117906,290919,117908,0
117961,118343,123125,119849,244844,118638,119851,1
118185,31010,117912,117879,117886,19721,117880,1
117961,118413,122007,118321,118448,290919,118322,1
117961,118225,119824,123737,147851,118960,123738,1
117961,118343,118514,132671,132672,290919,132673,1
117961,118300,118458,120789,309123,118424,120791,1
117961,118327,128935,149337,205238,118398,149339,1
117961,118300,119181,118207,205690,270488,118209,1
117961,118327,118320,118784,160991,290919,118786,1
119062,119091,123125,124152,300136,118424,124154,1
117961,118327,118933,121594,302830,4673,121596,1
117961,118300,118631,118054,118054,117887,118055,1
117961,118327,118529,118054,137135,117887,118055,1
117961,118343,119598,119433,127160,118424,119435,1
117961,118225,120323,122849,122849,119095,122850,1
117961,118343,119945,119928,231633,118331,119929,1
91261,118026,118706,118451,126309,118453,118454,1
117961,118300,118783,118784,287626,290919,118786,1
117961,118052,121667,118685,279443,308574,118687,1
118953,118954,117878,117879,240347,19721,117880,1
117961,118343,118856,118784,121926,290919,118786,1
117961,118386,118501,118502,130777,118504,118505,1
117961,118300,118360,118054,144434,117887,118055,1
117961,118327,120383,118641,306399,118643,118644,1
117961,118225,123173,118054,120716,117887,118055,1
117961,118225,120050,118321,118448,290919,118322,1
118953,118954,117920,117879,117886,19721,117880,0
118219,118220,117878,133111,141959,118870,133113,1
117926,117927,117920,118568,281735,19721,118570,1
117961,118327,120685,307024,256202,118331,118332,0
91261,118026,118202,117905,117906,290919,117908,1
117961,118225,120323,120591,120592,119095,120593,1
117961,118327,121787,130479,249508,119784,130481,1
117961,117962,118450,118451,130134,118453,118454,1
117961,118327,118933,118685,310608,308574,118687,1
117926,118124,118344,126547,126548,118347,126549,0
117961,118343,118171,120516,256206,120518,120519,1
118887,118888,118631,118912,309291,118424,118914,1
130684,130685,118378,121372,300603,119184,121374,1
118095,118096,118008,117885,118097,117887,117888,1
118006,118007,117920,117879,117897,19721,117880,0
117961,118327,118984,118054,118985,117887,118055,1
117902,117903,124725,117905,117906,290919,117908,1
117961,118327,118518,118043,118756,270488,118046,1
117961,118343,119598,119928,310608,118331,119929,1
117961,118225,120663,118777,279443,308574,118779,1
118006,118007,117941,117899,117897,19721,117900,0
117961,118300,118437,118784,130735,290919,118786,1
117961,118225,124380,118523,163100,118331,118525,1
117961,118327,120559,118777,279443,308574,118779,1
117961,118300,119181,118777,279443,308574,118779,1
117961,118052,118053,118636,197472,118638,118639,1
117961,118300,119195,117905,117906,290919,117908,1
117902,117903,119181,120952,122352,118453,120954,1
117961,118413,120526,118259,132668,290919,118261,1
118212,118213,120551,117905,240983,290919,117908,1
118084,118085,117941,118568,229199,19721,118570,1
117943,117944,117945,280788,177795,292795,119082,1
117961,118343,118395,120647,120647,118398,120649,1
117961,118413,122007,117905,172635,290919,117908,1
118315,118316,118317,118318,168365,118205,118319,1
117902,117903,118507,120990,120991,118398,120992,1
117961,117962,119223,127723,305057,118643,127725,1
118315,118316,129128,119849,126747,118638,119851,0
117961,118300,119890,118834,150799,118424,118836,1
117916,117917,117941,117879,117886,19721,117880,1
117961,118413,120370,117905,150358,290919,117908,1
117961,118225,118403,128230,302830,4673,128231,1
117902,117903,134257,117905,118036,290919,117908,1
117916,118150,117884,117885,117913,117887,117888,1
117961,118300,120722,118321,117906,290919,118322,1
117893,117894,117895,117879,117897,19721,117880,1
117902,117903,118783,117905,118036,290919,117908,1
122880,122974,122870,120097,281292,270488,120099,1
117961,117969,118970,120647,137468,118398,120649,1
117961,118343,124725,117905,240983,290919,117908,1
117961,118300,118631,307024,132719,118331,118332,1
117961,118446,122550,117905,117906,290919,117908,1
117961,118052,120356,118054,118054,117887,118055,1
117961,118343,118833,120344,303717,118424,120346,1
117961,118300,118783,118321,117906,290919,118322,1
117961,118327,118320,118321,125206,290919,118322,1
117961,118343,126955,118777,279443,308574,118779,1
119596,119597,118292,118422,191064,118424,118425,1
117961,118413,122007,118777,279443,308574,118779,1
117961,118343,119598,119433,133686,118424,119435,1
117961,118343,119598,121915,185973,121916,121917,1
117961,118343,120347,118422,300136,118424,118425,1
117961,118300,119181,118465,159686,118467,118468,1
120864,121013,118395,118396,269406,118398,118399,1
118169,118170,118042,118563,158413,270488,118565,1
117961,118225,120551,118784,117906,290919,118786,0
117961,118225,120663,124194,127527,118363,124196,1
117961,118327,118320,117905,117906,290919,117908,1
118290,118291,118437,120313,137017,118424,120315,1
117961,118327,123901,118784,117906,290919,118786,1
119062,119063,176153,118321,117906,290919,118322,1
117983,117984,117878,118568,292195,19721,118570,1
117961,118413,122007,118784,124402,290919,118786,1
117961,117962,122224,118321,117906,290919,118322,1
118256,118257,118623,118995,136748,292795,118997,1
117916,118150,118599,179731,141487,117887,117973,1
117961,118052,120671,120357,120065,118424,120359,1
118990,118991,118992,118321,117906,290919,118322,0
117961,118300,118395,118890,125128,118398,118892,1
117961,118052,120096,117905,117906,290919,117908,1
118752,119070,118754,280788,280788,292795,119082,0
117961,118327,118529,122129,305057,121916,122131,1
117961,118343,122299,119949,121350,290919,119951,1
117961,117962,118910,118536,279443,308574,118539,1
121785,121786,118492,118747,130707,118453,118749,1
117961,118300,118514,118259,287351,290919,118261,1
117961,118300,118783,118321,117906,290919,118322,1
117961,117962,118352,117905,240983,290919,117908,1
118212,118580,117895,117885,117913,117887,117888,1
118555,118178,118320,118451,130134,118453,118454,1
117961,118343,120722,118784,121873,290919,118786,1
122880,122974,122870,120097,281292,270488,120099,1
117926,118124,81476,179731,120238,117887,117973,1
117961,118386,123144,118396,233714,118398,118399,1
117961,118343,119598,119433,133686,118424,119435,1
117961,118225,118616,117905,240983,290919,117908,1
117961,118343,118700,117905,117906,290919,117908,1
117961,118300,119195,117905,117906,290919,117908,1
118212,159716,118378,120952,159717,118453,120954,1
118990,118991,118992,117905,120828,290919,117908,1
117961,118052,122938,118321,117906,290919,118322,1
118169,118170,118575,117946,125297,292795,117948,1
118256,118257,118623,259173,193644,292795,118943,0
117961,118052,118821,118207,174445,270488,118209,1
117961,118225,118403,118321,117906,290919,118322,1
117961,118300,118395,118396,300044,118398,118399,1
117961,118300,118597,118834,250337,118424,118836,1
117961,118343,118395,118396,300044,118398,118399,1
117961,118300,118437,117905,117906,290919,117908,0
117961,117962,117904,119949,123170,290919,119951,1
117890,118102,117878,117899,117879,19721,117900,1
118887,118888,118631,118912,309291,118424,118914,1
117961,118300,118458,307024,301218,118331,118332,1
117961,118052,118053,118636,205466,118638,118639,1
117876,117877,117878,118568,210500,19721,118570,1
117961,118343,120270,123648,123649,120518,123650,1
118256,118257,118623,118995,286106,292795,118997,0
117902,118041,118556,280788,280788,292795,119082,1
119691,119692,118635,159787,301719,119695,159789,1
118106,118107,117884,117885,117913,117887,117888,1
118315,118316,118202,118321,117906,290919,118322,1
117961,118343,118514,118685,122058,308574,118687,1
117961,118327,120171,118054,118054,117887,118055,1
117961,118225,122273,118321,240983,290919,118322,1
118181,118182,117920,117885,117886,117887,117888,1
118219,118220,118221,117899,117897,19721,117900,0
117961,118300,120026,118834,311412,118424,118836,1
118181,118182,117920,118568,124610,19721,118570,1
118752,119070,119121,280788,280788,292795,119082,1
118573,118574,117945,117946,144259,292795,117948,1
117961,118343,118856,118451,130134,118453,118454,1
117961,118386,119214,117905,117906,290919,117908,1
117961,118446,119064,122022,131302,119221,122024,1
117961,118300,120026,118834,223125,118424,118836,1
117910,118855,117920,121067,122957,121069,121070,1
117961,119256,119257,117946,299126,292795,117948,1
117961,117962,126930,134095,303450,118474,118475,1
117961,118327,120171,118863,126488,118398,118865,1
117961,118300,120722,118321,118448,290919,118322,1
118290,118291,118597,118422,122739,118424,118425,0
117961,117962,118910,118054,118368,117887,118055,1
117961,117962,122224,118777,279443,308574,118779,1
117961,118327,118744,120591,183734,119095,120593,1
117961,118225,120663,118777,279443,308574,118779,1
117961,117962,118481,118321,117906,290919,118322,1
117961,118300,118458,118834,223125,118424,118836,1
117961,118225,119924,118784,117906,290919,118786,1
118887,118888,118979,118980,199144,118295,118982,1
117961,118386,118746,118321,117906,290919,118322,1
117961,118300,118458,118728,223125,118295,118730,1
117902,118041,117945,280788,280788,292795,119082,1
117961,118386,118746,117905,117906,290919,117908,1
117876,117877,117878,118568,189996,19721,118570,1
118138,118139,117920,118568,122142,19721,118570,1
117961,118300,125178,118054,118054,117887,118055,1
117902,118041,119781,130479,179826,119784,130481,1
118120,118121,117941,118568,156279,19721,118570,1
117961,118052,118867,118259,117906,290919,118261,1
117961,118343,118856,118451,130134,118453,118454,1
118349,118350,118810,122952,305581,19793,122954,1
117926,117927,117884,118568,281735,19721,118570,1
117961,117962,119223,125793,137422,118643,125795,1
117961,118052,120304,119849,311622,118638,119851,1
118212,118213,118597,118728,301534,118295,118730,1
119134,119135,118597,118777,308574,308574,118779,1
119301,119302,119303,118321,117906,290919,118322,1
118169,118170,118450,118636,131394,118638,118639,1
117961,118300,118957,118777,279443,308574,118779,1
117943,117944,117945,117946,231536,292795,117948,1
118256,118257,117945,280788,280788,292795,119082,0
117961,118300,118631,119928,219829,118331,119929,1
117961,118300,120297,118784,120474,290919,118786,1
117961,118327,118507,118890,138290,118398,118892,1
117961,118413,118481,118321,118448,290919,118322,1
117929,117940,117941,118568,166520,19721,118570,1
117961,118386,118896,118259,117906,290919,118261,1
91261,118026,118202,117905,117906,290919,117908,0
117961,118386,118896,307024,311622,118331,118332,1
117961,117962,118501,118502,118503,118504,118505,1
117961,118300,118360,118636,171056,118638,118639,1
117929,117940,117941,118568,293374,19721,118570,1
119596,119597,120356,122067,205243,118424,122069,1
117961,117962,119223,123737,131844,118960,123738,1
117961,117969,131303,146249,146250,19793,146251,1
118290,118291,119488,118293,119489,118295,118296,1
117961,118225,118403,118321,117906,290919,118322,1
117961,117962,118910,118451,130134,118453,118454,1
117961,118225,118403,117905,117906,290919,117908,1
118006,118007,117941,118568,292195,19721,118570,1
118315,118463,118522,122297,127621,118331,118899,1
118752,119070,118042,118563,171750,270488,118565,1
117961,118052,118881,117905,117906,290919,117908,1
117926,118266,117884,117885,117913,117887,117888,1
117961,118052,118706,118523,310608,118331,118525,1
125714,125715,121176,118321,117906,290919,118322,1
118658,118659,123606,128093,128094,119184,128095,1
118290,118291,119703,118912,207272,118424,118914,1
117959,117960,117920,118568,135898,19721,118570,1
117961,117962,120924,307024,120925,118331,118332,1
117916,117917,117920,118568,131694,19721,118570,1
5110,117954,117895,118568,281735,19721,118570,1
117961,118225,124948,120773,136187,118960,120774,1
118216,118587,117920,128093,139264,119184,128095,1
117961,118446,120317,117905,117906,290919,117908,1
117961,118327,118391,118685,279443,308574,118687,1
117902,117903,118957,118958,118959,118960,118961,1
117961,118343,123125,118278,132715,290919,118279,1
117961,118343,119598,119433,133686,118424,119435,1
91261,118026,118746,118321,117906,290919,118322,1
118742,118743,117884,117899,117897,19721,117900,1
117961,118052,118053,118636,122158,118638,118639,1
117961,118386,123519,125798,140250,125407,125800,0
117961,118413,277693,118777,279443,308574,118779,1
117961,117962,118910,118685,137802,308574,118687,1
117961,118300,118458,118054,118054,117887,118055,1
117961,118413,277693,118958,118959,118960,118961,1
117961,118225,122273,118321,240983,290919,118322,1
117961,118225,119781,120097,123784,270488,120099,0
117961,118413,126229,121594,207709,4673,121596,1
117961,117962,118352,118685,237731,308574,118687,1
117961,118300,118957,118321,117906,290919,118322,1
118315,118463,123089,118784,130219,290919,118786,1
117961,118386,121961,117905,117906,290919,117908,1
117961,118225,118320,118784,118785,290919,118786,1
117961,118343,118395,120647,120647,118398,120649,1
117961,118413,118481,118321,117906,290919,118322,1
117961,118343,121747,307024,306404,118331,118332,1
117961,118327,120383,117905,117906,290919,117908,1
117961,118225,120050,118321,117906,290919,118322,1
121785,121786,118492,118747,130707,118453,118749,1
117961,118386,123144,118396,269406,118398,118399,1
118256,118257,118623,118995,286106,292795,118997,0
117961,118327,120383,120690,130887,290919,120692,1
119280,119281,117945,118995,136748,292795,118997,1
117961,118386,118522,119962,128948,118205,119964,1
117961,117962,120924,307024,306404,118331,118332,1
91261,118026,118202,118321,117906,290919,118322,1
117961,118300,120410,128230,302830,4673,128231,0
117961,118343,118660,118702,187873,118704,118705,1
117961,118386,118896,118321,117906,290919,118322,1
117961,118225,120551,118318,168365,118205,118319,1
117961,118327,118320,118321,117906,290919,118322,1
117935,117936,117878,117885,117913,117887,117888,1
118752,118753,117945,118274,128130,292795,118276,0
121005,121006,117945,117946,141723,292795,117948,1
117961,118413,120370,118321,117906,290919,118322,1
117961,118343,120722,118784,117906,290919,118786,1
117961,118300,119488,120418,284553,249618,120419,1
118169,118170,118042,118054,133571,117887,118055,1
117961,118052,119742,117905,117906,290919,117908,1
117961,118052,119408,118777,279443,308574,118779,1
117961,118300,118437,118451,130134,118453,118454,1
117961,118343,139876,117905,117906,290919,117908,1
117882,117883,117884,117879,117886,19721,117880,1
118126,118237,117895,117896,117913,117887,117898,1
117961,117962,122215,118777,127130,308574,118779,1
117902,117903,118635,159787,118959,119695,159789,1
117961,118386,118522,118321,117906,290919,118322,1
117961,118343,118979,307024,159672,118331,118332,1
117961,118327,126310,118641,306399,118643,118644,1
117961,118052,118706,118318,140982,118205,118319,1
117943,117944,117945,118274,207240,292795,118276,1
117961,118386,121668,118321,117906,290919,118322,1
117961,118225,120551,118321,117906,290919,118322,1
117961,118343,120291,118293,118302,118295,118296,1
117961,118343,119993,118321,117906,290919,118322,1
122880,122974,117945,280788,135815,292795,119082,1
117961,118225,118403,117905,117906,290919,117908,1
117961,118446,119961,119962,168365,118205,119964,1
117961,118327,118320,117905,117906,290919,117908,1
117961,118300,118631,118054,118054,117887,118055,1
117961,118052,120671,120418,232183,249618,120419,1
117961,118343,6104,117905,117906,290919,117908,1
119920,119921,119922,117905,129950,290919,117908,1
118169,118170,117945,117946,169286,292795,117948,1
118219,118220,117941,117879,117897,19721,117880,1
117961,117962,118840,118841,118842,118643,118843,1
117961,118343,123125,122297,301475,118331,118899,1
117902,117903,118507,120990,120991,118398,120992,1
117961,118300,124725,118784,118785,290919,118786,1
117961,118386,121961,118321,117906,290919,118322,1
117961,118446,119064,120097,139690,270488,120099,1
5110,117954,122672,133111,260573,118870,133113,1
117961,118343,123125,307024,294485,118331,118332,1
117961,118300,118783,118321,117906,290919,118322,1
118602,118603,117941,117899,118568,19721,117900,0
117961,118386,118404,118784,118785,290919,118786,0
117961,118225,120551,117905,117906,290919,117908,1
117961,117962,118910,117905,240983,290919,117908,1
117890,117891,117878,117879,117879,19721,117880,1
118595,118596,119993,117905,117906,290919,117908,1
118315,118316,118317,307024,311622,118331,118332,1
117961,118327,120171,118747,130134,118453,118749,1
117926,117927,117884,118568,122535,19721,118570,1
117961,118343,119598,118321,117906,290919,118322,1
117961,118386,118733,118734,118735,118736,118737,1
119062,119091,119303,119962,168365,118205,119964,1
119402,119403,117895,117879,117897,19721,117880,1
117980,117981,118246,179731,288579,117887,117973,1
117961,118225,118403,118784,117906,290919,118786,1
118216,118587,117920,128093,139264,119184,128095,0
118120,118121,117920,121067,229187,121069,121070,1
117961,118343,120722,118784,121347,290919,118786,1
117961,118300,120722,118321,117906,290919,118322,1
119134,119135,118970,118396,305245,118398,118399,1
117961,118413,119968,118636,254249,118638,118639,1
5110,117954,122672,128197,273102,119772,128199,1
117961,118343,118979,118826,134537,118424,118828,1
91261,118026,118202,117905,117906,290919,117908,0
118106,118107,117912,117885,117913,117887,117888,1
117961,118413,122007,120690,130887,290919,120692,1
117961,118343,119598,118834,133686,118424,118836,1
117943,117944,117945,118274,180251,292795,118276,1
120342,120343,119076,118422,124426,118424,118425,1
117916,118150,117920,118568,281735,19721,118570,1
117929,117930,119569,179731,290132,117887,117973,0
117961,118386,119954,118318,168365,118205,118319,1
117961,118446,118514,118321,290919,290919,118322,1
117961,118225,120663,138019,153236,120518,138021,1
117961,118413,122007,118784,118785,290919,118786,1
117961,118052,118821,118207,174445,270488,118209,1
118887,118888,124656,118980,236007,118295,118982,1
117961,118343,123125,118784,117906,290919,118786,1
117961,118386,121883,117905,117906,290919,117908,1
118887,118888,127284,118912,309291,118424,118914,1
117961,118300,118783,117905,240983,290919,117908,1
117961,118327,118320,118321,117906,290919,118322,1
117961,118225,120551,117905,117906,290919,117908,1
117961,118225,118403,118451,130134,118453,118454,1
117961,118225,118320,118321,117906,290919,118322,1
117961,118343,119993,125793,125794,118643,125795,1
117961,118300,123719,118451,153802,118453,118454,1
117961,118300,118514,118321,117906,290919,118322,1
117961,118300,118458,120344,311701,118424,120346,1
117961,118300,123055,120344,310997,118424,120346,1
117951,117952,118008,117879,117897,19721,117880,1
117961,118413,118481,118321,118448,290919,118322,1
118887,118888,127284,118912,309291,118424,118914,1
117890,117891,117878,117879,117879,19721,117880,1
117961,118300,120722,118958,118959,118960,118961,1
117926,118124,117920,118568,122142,19721,118570,1
117929,117930,117941,117879,117886,19721,117880,1
117961,118300,119181,118321,117906,290919,118322,1
117961,118343,118514,132671,132672,290919,132673,1
117902,117903,121305,128230,302830,4673,128231,1
117961,118327,120383,118321,149826,290919,118322,1
117961,118386,118692,117905,117906,290919,117908,1
117961,118343,122012,117905,117906,290919,117908,1
117961,118386,118896,117905,117906,290919,117908,1
120140,120141,118933,118747,261774,118453,118749,0
117961,118343,118660,118826,158101,118424,118828,1
117961,118225,120663,118321,117906,290919,118322,1
117890,117891,117878,118568,122240,19721,118570,1
119062,119091,120297,117905,117906,290919,117908,1
117961,118300,118810,118811,222005,19793,118813,1
117961,118300,118514,118777,279443,308574,118779,1
118079,118080,117878,117879,118177,19721,117880,1
117961,118343,118856,117905,117906,290919,117908,1
117961,117962,122224,120690,122225,290919,120692,1
118658,118659,123606,118321,137263,290919,118322,1
117961,118300,118514,118321,240983,290919,118322,1
117961,118052,118867,122129,270992,121916,122131,1
117961,118300,120410,117905,117906,290919,117908,1
117961,118300,123749,118636,150376,118638,118639,1
117961,118343,118979,120497,133686,118424,120499,1
117926,118124,117884,117879,117886,19721,117880,1
119062,130600,139677,117905,290919,290919,117908,1
117961,118300,119890,118368,254718,117887,118486,1
118181,118182,118008,117885,117886,117887,117888,1
118212,118213,123614,120497,229576,118424,120499,1
117961,117962,118352,118685,237731,308574,118687,1
117961,118300,123749,118777,279443,308574,118779,1
117961,118327,129972,118784,117906,290919,118786,1
117961,118300,19772,118784,118785,290919,118786,1
126918,126919,118042,118043,118043,270488,118046,1
117961,118343,118514,118784,117906,290919,118786,1
117961,118446,119064,118784,117906,290919,118786,1
117961,118446,118684,118321,117906,290919,118322,1
117961,118052,120356,122067,127906,118424,122069,1
117961,118327,120171,120647,240979,118398,120649,1
117961,118225,275600,119093,120324,119095,119096,1
117961,118225,122273,118784,147114,290919,118786,1
117961,117962,118910,118451,123503,118453,118454,1
117961,118386,120361,118321,117906,290919,118322,0
117961,118386,125884,122022,259789,119221,122024,1
117961,118343,119181,118451,130134,118453,118454,1
117961,118413,119968,117905,117906,290919,117908,1
117961,118327,120318,117905,240983,290919,117908,1
119280,119281,118623,118995,286106,292795,118997,0
117961,118300,118783,117905,117906,290919,117908,1
117961,118300,118783,118784,287626,290919,118786,1
117961,118343,121747,118321,117906,290919,118322,0
117902,118041,117945,117946,118806,292795,117948,1
117961,117962,118840,118641,306399,118643,118644,1
117929,117940,117920,118568,281735,19721,118570,1
117961,118300,120722,118685,120316,308574,118687,1
117961,118225,123173,119093,123174,119095,119096,1
118573,118574,117945,117946,129731,292795,117948,1
117961,118327,125144,124775,209906,122032,124777,1
117961,118300,119984,118396,269406,118398,118399,1
117961,118052,119742,117905,117906,290919,117908,1
117975,117976,117912,117885,117913,117887,117888,1
117961,118052,123144,118396,300044,118398,118399,1
118555,118178,118575,119849,212678,118638,119851,1
117961,118343,118292,120006,310997,118424,120008,1
118212,118213,118597,118728,301534,118295,118730,1
119062,119091,118535,118451,130134,118453,118454,1
117961,118327,120299,121122,121788,118612,121124,1
117961,118300,120297,118321,240983,290919,118322,1
117961,118300,120312,120516,123107,120518,120519,1
117961,117969,19666,179731,157794,117887,117973,1
117961,118225,120551,133306,133307,118205,133308,1
118315,118463,119214,120765,140197,118467,120767,1
117961,118052,122392,130479,209981,119784,130481,1
117961,118225,120050,118321,117906,290919,118322,1
117961,118327,118933,121594,302830,4673,121596,1
117961,118300,118597,118834,127160,118424,118836,1
117961,118343,120722,124435,118362,118363,124436,1
118658,119883,118635,174391,273082,119695,174393,1
117961,117962,122224,117905,240983,290919,117908,1
117961,118327,120559,120560,304465,118643,120562,1
117961,117962,118910,118368,118368,117887,118486,1
117961,118386,118746,128230,302830,4673,128231,1
117961,118386,118746,117905,117906,290919,117908,1
118290,118291,121108,126869,118302,118295,126870,1
119280,119281,117945,118274,119235,292795,118276,1
117902,117903,120171,118863,165046,118398,118865,1
91261,118026,118202,117905,117906,290919,117908,1
5110,117954,122672,118777,306530,308574,118779,1
117961,118343,119598,119433,133686,118424,119435,1
117890,117891,117878,117879,117879,19721,117880,1
117961,118327,118320,124886,306399,118643,124888,1
117961,118386,119954,118318,168365,118205,118319,1
117902,118041,119781,130479,179826,119784,130481,1
117961,117962,119223,118841,306399,118643,118843,1
119596,119597,120823,120647,311441,118398,120649,1
118573,118574,118623,118995,144259,292795,118997,1
117961,118343,118660,118702,187873,118704,118705,1
117961,118343,120347,119433,133686,118424,119435,1
118315,118463,122636,120773,123148,118960,120774,1
117961,117962,118352,117905,240983,290919,117908,0
117961,118300,120410,118321,117906,290919,118322,1
117961,118413,118414,118321,117906,290919,118322,1
117961,118446,120317,118321,290919,290919,118322,1
118887,118888,118631,118912,309291,118424,118914,1
117961,118300,119890,120497,258776,118424,120499,1
117961,118327,118378,120952,120953,118453,120954,1
120268,120269,120270,118370,162209,118372,118373,1
117961,118300,118631,119587,176829,118704,119589,1
117961,118327,118862,118396,269406,118398,118399,1
117961,118327,120559,120560,304465,118643,120562,1
117961,118300,120722,118321,117906,290919,118322,1
117961,118300,120059,118636,133779,118638,118639,1
117961,118300,127284,118826,236735,118424,118828,1
117961,117962,118910,117905,240983,290919,117908,1
118079,118080,117878,117879,118177,19721,117880,1
117961,118300,118783,118321,118406,290919,118322,1
117961,118300,118360,118129,122064,118131,118132,1
117961,118300,127168,117905,117906,290919,117908,1
118006,118007,117884,117899,117897,19721,117900,1
117961,118052,118867,118054,118054,117887,118055,1
117961,118386,118896,119849,182753,118638,119851,1
118003,118004,117878,117899,121756,19721,117900,1
117961,118300,118395,118396,300044,118398,118399,1
117961,118386,118896,117905,117906,290919,117908,1
117961,118327,121979,117905,117906,290919,117908,1
118315,118463,118522,118321,117906,290919,118322,1
117916,118011,117884,117885,117913,117887,117888,1
120864,121013,118395,118396,269406,118398,118399,1
117961,118343,123055,120006,128578,118424,120008,1
