value,rent,ftotinc,momloc,famsize,nchild,eldch,yngch,nsibs,age,occscore,sei,inctot,incwage,incbus,incfarm,incss,incwelfr,incother,poverty,label
999999.0,186.0,19350.0,2.0,8.0,0.0,99.0,99.0,5.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,0
999999.0,150.0,12050.0,0.0,3.0,0.0,99.0,99.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408.0,0
16250.0,0.0,8050.0,0.0,4.0,0.0,99.0,99.0,0.0,12.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,216.0,0
999999.0,0.0,10050.0,0.0,4.0,2.0,10.0,8.0,0.0,40.0,38.0,49.0,10050.0,10050.0,0.0,0.0,0.0,0.0,0.0,270.0,1
18750.0,0.0,12150.0,2.0,3.0,0.0,99.0,99.0,0.0,17.0,16.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411.0,0
999999.0,125.0,12250.0,0.0,3.0,1.0,12.0,12.0,0.0,54.0,26.0,32.0,6750.0,6750.0,0.0,0.0,0.0,0.0,0.0,415.0,1
999999.0,115.0,8050.0,0.0,1.0,0.0,99.0,99.0,0.0,33.0,20.0,46.0,8050.0,8050.0,0.0,0.0,0.0,0.0,0.0,422.0,1
13750.0,0.0,11250.0,2.0,7.0,0.0,99.0,99.0,4.0,17.0,11.0,11.0,150.0,150.0,0.0,0.0,0.0,0.0,0.0,205.0,1
999999.0,175.0,15450.0,0.0,1.0,0.0,99.0,99.0,0.0,45.0,41.0,84.0,15450.0,15350.0,0.0,0.0,0.0,0.0,50.0,501.0,1
999999.0,0.0,3050.0,0.0,1.0,0.0,99.0,99.0,0.0,58.0,24.0,47.0,3050.0,0.0,0.0,0.0,0.0,0.0,3050.0,160.0,0
50000.0,0.0,19150.0,0.0,6.0,4.0,13.0,6.0,0.0,33.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.0,0
999999.0,170.0,11550.0,0.0,3.0,1.0,6.0,6.0,0.0,63.0,31.0,65.0,9450.0,9150.0,0.0,0.0,0.0,0.0,250.0,391.0,1
999999.0,85.0,6850.0,0.0,5.0,1.0,1.0,1.0,1.0,25.0,29.0,32.0,3650.0,3650.0,0.0,0.0,0.0,0.0,0.0,156.0,1
999999.0,65.0,9350.0,0.0,3.0,1.0,2.0,2.0,0.0,24.0,29.0,22.0,3050.0,3050.0,0.0,0.0,0.0,0.0,0.0,317.0,1
50000.0,0.0,24150.0,2.0,4.0,0.0,99.0,99.0,1.0,14.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,1
999999.0,100.0,10050.0,1.0,5.0,0.0,99.0,99.0,3.0,1.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,233.0,0
999999.0,130.0,8050.0,2.0,5.0,0.0,99.0,99.0,2.0,3.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,184.0,0
30000.0,0.0,23050.0,0.0,6.0,4.0,32.0,20.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439.0,0
30000.0,0.0,13150.0,2.0,5.0,0.0,99.0,99.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0
999999.0,90.0,7350.0,0.0,2.0,0.0,99.0,99.0,1.0,40.0,11.0,16.0,4150.0,4150.0,0.0,0.0,0.0,0.0,0.0,299.0,1
999999.0,115.0,11350.0,0.0,3.0,1.0,8.0,8.0,0.0,41.0,20.0,52.0,9050.0,9050.0,0.0,0.0,0.0,0.0,0.0,384.0,1
50000.0,0.0,48250.0,0.0,3.0,1.0,1.0,1.0,0.0,29.0,41.0,68.0,48250.0,47550.0,0.0,0.0,0.0,0.0,650.0,501.0,1
999999.0,90.0,4050.0,0.0,4.0,2.0,1.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0
30000.0,0.0,15050.0,0.0,3.0,0.0,99.0,99.0,0.0,50.0,24.0,47.0,15050.0,15050.0,0.0,0.0,0.0,0.0,0.0,501.0,1
999999.0,0.0,999999.0,0.0,1.0,0.0,99.0,99.0,0.0,20.0,22.0,61.0,1050.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,1
999999.0,75.0,950.0,0.0,1.0,0.0,99.0,99.0,0.0,72.0,0.0,0.0,950.0,0.0,0.0,0.0,650.0,0.0,250.0,54.0,0
18750.0,0.0,14650.0,0.0,2.0,0.0,99.0,99.0,0.0,49.0,22.0,61.0,9850.0,9450.0,0.0,0.0,0.0,0.0,350.0,501.0,1
30000.0,0.0,7050.0,0.0,2.0,1.0,27.0,27.0,0.0,48.0,22.0,51.0,2750.0,2050.0,0.0,0.0,0.0,650.0,0.0,287.0,1
999999.0,145.0,3650.0,0.0,3.0,1.0,3.0,3.0,0.0,20.0,25.0,44.0,650.0,650.0,0.0,0.0,0.0,0.0,0.0,124.0,0
30000.0,0.0,9050.0,0.0,2.0,0.0,99.0,99.0,0.0,61.0,26.0,58.0,9050.0,0.0,9050.0,0.0,0.0,0.0,0.0,368.0,1
999999.0,0.0,999999.0,0.0,1.0,0.0,99.0,99.0,0.0,51.0,11.0,11.0,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50000.0,0.0,23850.0,2.0,4.0,0.0,99.0,99.0,1.0,17.0,20.0,8.0,450.0,450.0,0.0,0.0,0.0,0.0,0.0,501.0,0
30000.0,0.0,22850.0,2.0,5.0,0.0,99.0,99.0,1.0,16.0,16.0,15.0,1550.0,1550.0,0.0,0.0,0.0,0.0,0.0,501.0,1
42500.0,0.0,14950.0,2.0,6.0,0.0,99.0,99.0,3.0,13.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,305.0,0
999999.0,185.0,10050.0,0.0,2.0,0.0,99.0,99.0,0.0,30.0,39.0,82.0,10050.0,10050.0,0.0,0.0,0.0,0.0,0.0,409.0,1
13750.0,0.0,1950.0,0.0,1.0,0.0,99.0,99.0,0.0,44.0,0.0,0.0,1950.0,0.0,0.0,0.0,0.0,0.0,1950.0,102.0,0
999999.0,110.0,1450.0,1.0,2.0,0.0,99.0,99.0,0.0,6.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,57.0,0
999999.0,80.0,8050.0,0.0,1.0,0.0,99.0,99.0,0.0,35.0,22.0,18.0,8050.0,8050.0,0.0,0.0,0.0,0.0,0.0,422.0,0
999999.0,135.0,0.0,1.0,5.0,0.0,99.0,99.0,3.0,9.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,1.0,0
999999.0,0.0,3350.0,0.0,2.0,0.0,99.0,99.0,0.0,33.0,36.0,52.0,2050.0,2050.0,0.0,0.0,0.0,0.0,0.0,136.0,1
22500.0,0.0,11450.0,0.0,10.0,8.0,16.0,5.0,0.0,35.0,15.0,13.0,4150.0,950.0,0.0,0.0,0.0,0.0,3150.0,161.0,0
999999.0,125.0,1550.0,0.0,5.0,4.0,14.0,8.0,0.0,35.0,0.0,0.0,1550.0,0.0,0.0,0.0,0.0,1550.0,0.0,36.0,0
22500.0,0.0,12350.0,0.0,5.0,3.0,7.0,2.0,0.0,27.0,22.0,61.0,2550.0,2550.0,0.0,0.0,0.0,0.0,0.0,282.0,1
999999.0,75.0,7350.0,2.0,4.0,0.0,99.0,99.0,1.0,1.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,198.0,0
22500.0,0.0,5350.0,1.0,5.0,0.0,99.0,99.0,3.0,13.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,124.0,0
16250.0,0.0,10050.0,0.0,7.0,5.0,7.0,1.0,0.0,36.0,25.0,36.0,10050.0,10050.0,0.0,0.0,0.0,0.0,0.0,183.0,1
42500.0,0.0,15350.0,2.0,6.0,0.0,99.0,99.0,3.0,9.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,313.0,0
999999.0,80.0,7250.0,0.0,2.0,1.0,6.0,6.0,0.0,31.0,22.0,61.0,7250.0,6850.0,0.0,0.0,0.0,0.0,350.0,287.0,0
999999.0,175.0,250.0,0.0,1.0,0.0,99.0,99.0,0.0,26.0,41.0,68.0,250.0,250.0,0.0,0.0,0.0,0.0,0.0,13.0,0
30000.0,0.0,6550.0,0.0,3.0,1.0,17.0,17.0,0.0,41.0,25.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,1
18750.0,0.0,14250.0,0.0,5.0,2.0,8.0,4.0,1.0,27.0,25.0,44.0,6050.0,6050.0,0.0,0.0,0.0,0.0,0.0,318.0,1
999999.0,170.0,16550.0,0.0,3.0,0.0,99.0,99.0,2.0,51.0,35.0,62.0,5850.0,3150.0,0.0,0.0,0.0,0.0,2650.0,501.0,1
30000.0,0.0,14050.0,2.0,5.0,0.0,99.0,99.0,2.0,17.0,24.0,47.0,450.0,450.0,0.0,0.0,0.0,0.0,0.0,321.0,1
999999.0,0.0,29850.0,0.0,3.0,1.0,24.0,24.0,0.0,54.0,25.0,52.0,6050.0,6050.0,0.0,0.0,0.0,0.0,0.0,501.0,1
22500.0,0.0,16650.0,0.0,2.0,0.0,99.0,99.0,0.0,58.0,41.0,68.0,5250.0,5250.0,0.0,0.0,0.0,0.0,0.0,501.0,1
13750.0,0.0,2050.0,0.0,1.0,0.0,99.0,99.0,0.0,76.0,22.0,18.0,2050.0,0.0,0.0,0.0,1350.0,0.0,650.0,117.0,0
22500.0,0.0,0.0,0.0,1.0,0.0,99.0,99.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
999999.0,110.0,10950.0,0.0,5.0,3.0,5.0,0.0,0.0,26.0,23.0,18.0,10050.0,10050.0,0.0,0.0,0.0,0.0,0.0,250.0,1
999999.0,125.0,15350.0,0.0,3.0,1.0,7.0,7.0,0.0,32.0,23.0,45.0,1250.0,1250.0,0.0,0.0,0.0,0.0,0.0,501.0,0
999999.0,85.0,8750.0,0.0,6.0,4.0,10.0,4.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,0
30000.0,0.0,11450.0,0.0,2.0,0.0,99.0,99.0,0.0,60.0,22.0,61.0,6150.0,6150.0,0.0,0.0,0.0,0.0,0.0,466.0,1
50000.0,0.0,50000.0,0.0,3.0,1.0,3.0,3.0,0.0,50.0,61.0,93.0,50000.0,0.0,50000.0,0.0,0.0,0.0,0.0,501.0,1
22500.0,0.0,12050.0,2.0,5.0,0.0,99.0,99.0,2.0,5.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,275.0,0
16250.0,0.0,16550.0,0.0,3.0,1.0,18.0,18.0,0.0,43.0,22.0,61.0,5450.0,5450.0,0.0,0.0,0.0,0.0,0.0,501.0,1
999999.0,0.0,12850.0,0.0,2.0,0.0,99.0,99.0,0.0,43.0,11.0,11.0,11750.0,11750.0,0.0,0.0,0.0,0.0,0.0,501.0,1
22500.0,0.0,10650.0,2.0,7.0,0.0,99.0,99.0,4.0,6.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,194.0,0
999999.0,0.0,999999.0,0.0,1.0,0.0,99.0,99.0,0.0,31.0,11.0,18.0,8050.0,8050.0,0.0,0.0,0.0,0.0,0.0,0.0,0
18750.0,0.0,15550.0,0.0,2.0,1.0,26.0,26.0,0.0,61.0,35.0,46.0,5550.0,0.0,5450.0,0.0,0.0,0.0,50.0,501.0,1
999999.0,60.0,650.0,0.0,4.0,2.0,3.0,1.0,0.0,35.0,17.0,15.0,550.0,3050.0,-25.0,0.0,0.0,0.0,0.0,17.0,0
22500.0,0.0,12350.0,2.0,4.0,0.0,99.0,99.0,1.0,20.0,22.0,61.0,550.0,550.0,0.0,0.0,0.0,0.0,0.0,321.0,0
999999.0,275.0,20150.0,0.0,3.0,1.0,26.0,26.0,0.0,60.0,36.0,50.0,10050.0,10050.0,0.0,0.0,0.0,0.0,0.0,501.0,1
999999.0,70.0,1250.0,0.0,1.0,0.0,99.0,99.0,0.0,24.0,27.0,50.0,1050.0,1050.0,0.0,0.0,0.0,0.0,0.0,55.0,0
30000.0,0.0,16650.0,0.0,4.0,2.0,7.0,5.0,0.0,36.0,38.0,49.0,16650.0,16650.0,0.0,0.0,0.0,0.0,0.0,448.0,1
30000.0,0.0,14250.0,0.0,6.0,0.0,99.0,99.0,0.0,1.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,282.0,0
30000.0,0.0,15650.0,2.0,5.0,0.0,99.0,99.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.0,0
30000.0,0.0,17150.0,0.0,4.0,2.0,11.0,6.0,0.0,35.0,48.0,87.0,17150.0,17050.0,0.0,0.0,0.0,0.0,50.0,461.0,1
999999.0,75.0,18350.0,0.0,1.0,0.0,99.0,99.0,0.0,50.0,26.0,17.0,18350.0,9050.0,0.0,0.0,0.0,0.0,9250.0,501.0,1
42500.0,0.0,23150.0,0.0,4.0,0.0,99.0,99.0,2.0,12.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,501.0,0
42500.0,0.0,28150.0,0.0,2.0,0.0,99.0,99.0,0.0,54.0,48.0,87.0,28150.0,17050.0,0.0,0.0,0.0,0.0,11050.0,501.0,1
30000.0,0.0,26450.0,2.0,14.0,0.0,99.0,99.0,8.0,19.0,20.0,8.0,450.0,450.0,0.0,0.0,0.0,0.0,0.0,373.0,0
30000.0,0.0,8250.0,0.0,5.0,3.0,11.0,6.0,0.0,38.0,41.0,68.0,8250.0,0.0,7150.0,0.0,0.0,0.0,1050.0,188.0,1
11250.0,0.0,10150.0,0.0,4.0,3.0,20.0,14.0,0.0,42.0,25.0,44.0,3350.0,3250.0,0.0,0.0,50.0,0.0,0.0,273.0,1
30000.0,0.0,21150.0,0.0,2.0,0.0,99.0,99.0,0.0,26.0,26.0,72.0,7050.0,7050.0,0.0,0.0,0.0,0.0,0.0,501.0,1
999999.0,0.0,3550.0,0.0,1.0,0.0,99.0,99.0,0.0,99.0,25.0,44.0,3550.0,1950.0,0.0,0.0,1550.0,0.0,0.0,202.0,0
42500.0,0.0,11650.0,0.0,2.0,0.0,99.0,99.0,0.0,57.0,49.0,90.0,11150.0,0.0,9050.0,0.0,0.0,0.0,2050.0,474.0,1
16250.0,0.0,6150.0,2.0,5.0,0.0,99.0,99.0,1.0,12.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,137.0,0
22500.0,0.0,16150.0,3.0,3.0,0.0,99.0,99.0,0.0,58.0,22.0,51.0,5250.0,5250.0,0.0,0.0,0.0,0.0,0.0,501.0,1
999999.0,0.0,11550.0,0.0,1.0,0.0,99.0,99.0,0.0,78.0,25.0,44.0,11550.0,11050.0,0.0,0.0,450.0,0.0,0.0,501.0,0
999999.0,265.0,18150.0,0.0,2.0,0.0,99.0,99.0,0.0,59.0,36.0,50.0,16050.0,10950.0,0.0,0.0,0.0,0.0,5050.0,501.0,1
30000.0,0.0,15050.0,2.0,4.0,0.0,99.0,99.0,1.0,13.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,405.0,0
50000.0,0.0,29250.0,2.0,3.0,0.0,99.0,99.0,0.0,30.0,33.0,62.0,7450.0,7250.0,0.0,0.0,0.0,0.0,150.0,501.0,1
30000.0,0.0,7450.0,0.0,2.0,0.0,99.0,99.0,0.0,74.0,0.0,0.0,950.0,0.0,0.0,0.0,950.0,0.0,0.0,336.0,0
30000.0,0.0,45150.0,0.0,2.0,0.0,99.0,99.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,0
999999.0,105.0,13650.0,2.0,3.0,0.0,99.0,99.0,0.0,1.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,462.0,0
11250.0,0.0,7250.0,0.0,5.0,3.0,10.0,6.0,0.0,34.0,3.0,27.0,650.0,650.0,0.0,0.0,0.0,0.0,0.0,166.0,1
999999.0,75.0,8850.0,0.0,7.0,5.0,8.0,0.0,0.0,25.0,23.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,0
50000.0,0.0,750.0,0.0,4.0,2.0,15.0,7.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0
22500.0,0.0,28650.0,0.0,4.0,2.0,20.0,16.0,0.0,47.0,27.0,72.0,12550.0,12550.0,0.0,0.0,0.0,0.0,0.0,501.0,1
16250.0,0.0,8150.0,0.0,6.0,4.0,15.0,7.0,0.0,42.0,20.0,8.0,8050.0,8050.0,0.0,0.0,0.0,0.0,0.0,166.0,0
999999.0,110.0,15150.0,2.0,3.0,0.0,99.0,99.0,0.0,11.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,501.0,0
50000.0,0.0,27150.0,0.0,7.0,5.0,17.0,9.0,0.0,56.0,79.0,92.0,27150.0,0.0,25050.0,0.0,0.0,0.0,2050.0,494.0,1
22500.0,0.0,23050.0,0.0,5.0,3.0,7.0,1.0,0.0,33.0,63.0,96.0,23050.0,0.0,23050.0,0.0,0.0,0.0,0.0,501.0,1
999999.0,140.0,16250.0,1.0,2.0,0.0,99.0,99.0,0.0,23.0,36.0,49.0,5950.0,5950.0,0.0,0.0,0.0,0.0,0.0,501.0,1
999999.0,125.0,350.0,0.0,3.0,1.0,0.0,0.0,0.0,25.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,350.0,12.0,0
999999.0,89.0,13150.0,0.0,2.0,0.0,99.0,99.0,0.0,41.0,32.0,42.0,8050.0,8050.0,0.0,0.0,0.0,0.0,0.0,501.0,1
999999.0,125.0,18150.0,2.0,5.0,0.0,99.0,99.0,1.0,2.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,404.0,0
22500.0,0.0,22050.0,2.0,4.0,0.0,99.0,99.0,1.0,8.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,501.0,0
50000.0,0.0,9350.0,0.0,3.0,2.0,11.0,5.0,0.0,37.0,38.0,49.0,9350.0,9050.0,0.0,0.0,0.0,0.0,250.0,316.0,1
42500.0,0.0,50000.0,0.0,2.0,0.0,99.0,99.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,0
999999.0,125.0,10650.0,2.0,5.0,0.0,99.0,99.0,2.0,30.0,26.0,22.0,4650.0,4650.0,0.0,0.0,0.0,0.0,0.0,230.0,1
16250.0,0.0,10750.0,2.0,6.0,0.0,99.0,99.0,3.0,8.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,219.0,0
999999.0,150.0,9850.0,0.0,1.0,0.0,99.0,99.0,0.0,30.0,29.0,48.0,9850.0,9750.0,0.0,0.0,0.0,0.0,50.0,501.0,1
999999.0,55.0,4350.0,0.0,2.0,0.0,99.0,99.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,0
50000.0,0.0,25050.0,0.0,2.0,0.0,99.0,99.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,0
999999.0,85.0,11950.0,0.0,2.0,0.0,99.0,99.0,0.0,29.0,18.0,19.0,6150.0,5450.0,0.0,0.0,0.0,0.0,650.0,486.0,1
999999.0,75.0,3050.0,0.0,1.0,0.0,99.0,99.0,0.0,44.0,37.0,78.0,3050.0,3050.0,0.0,0.0,0.0,0.0,0.0,160.0,1
999999.0,110.0,9150.0,2.0,4.0,0.0,99.0,99.0,1.0,8.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,246.0,0
999999.0,105.0,2250.0,0.0,1.0,0.0,99.0,99.0,0.0,73.0,20.0,52.0,2250.0,750.0,0.0,0.0,650.0,0.0,850.0,128.0,1
999999.0,120.0,13650.0,0.0,2.0,0.0,99.0,99.0,0.0,22.0,31.0,67.0,7550.0,7050.0,0.0,0.0,450.0,0.0,0.0,501.0,1
18750.0,0.0,6750.0,1.0,5.0,0.0,99.0,99.0,2.0,12.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,154.0,0
18750.0,0.0,2150.0,0.0,2.0,0.0,99.0,99.0,0.0,70.0,15.0,13.0,2150.0,1050.0,0.0,0.0,1050.0,0.0,0.0,97.0,1
30000.0,0.0,0.0,0.0,3.0,1.0,13.0,13.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
999999.0,0.0,15150.0,0.0,4.0,2.0,18.0,14.0,0.0,42.0,41.0,68.0,12050.0,12050.0,0.0,0.0,0.0,0.0,0.0,394.0,1
999999.0,105.0,12150.0,2.0,6.0,0.0,99.0,99.0,3.0,7.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,240.0,0
999999.0,115.0,2650.0,0.0,3.0,1.0,2.0,2.0,0.0,27.0,41.0,84.0,2650.0,0.0,0.0,0.0,0.0,0.0,2650.0,90.0,0
999999.0,110.0,11450.0,2.0,4.0,0.0,99.0,99.0,1.0,23.0,11.0,18.0,1850.0,1850.0,0.0,0.0,0.0,0.0,0.0,303.0,0
18750.0,0.0,10150.0,0.0,2.0,0.0,99.0,99.0,0.0,57.0,17.0,11.0,10150.0,10150.0,0.0,0.0,0.0,0.0,0.0,413.0,1
999999.0,90.0,8050.0,0.0,2.0,0.0,99.0,99.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.0,0
999999.0,230.0,21550.0,0.0,4.0,2.0,20.0,17.0,0.0,46.0,22.0,61.0,6050.0,6050.0,0.0,0.0,0.0,0.0,0.0,501.0,1
30000.0,0.0,19750.0,2.0,6.0,0.0,99.0,99.0,3.0,3.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,403.0,0
999999.0,175.0,14650.0,2.0,7.0,0.0,99.0,99.0,3.0,7.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,267.0,0
999999.0,115.0,10550.0,0.0,3.0,1.0,22.0,22.0,0.0,57.0,21.0,9.0,6850.0,6850.0,0.0,0.0,0.0,0.0,0.0,368.0,1
30000.0,0.0,4550.0,0.0,5.0,3.0,8.0,0.0,0.0,29.0,22.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0
22500.0,0.0,9250.0,0.0,4.0,2.0,11.0,6.0,0.0,42.0,38.0,49.0,9250.0,9250.0,0.0,0.0,0.0,0.0,0.0,249.0,1
999999.0,175.0,7650.0,2.0,6.0,0.0,99.0,99.0,3.0,0.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,156.0,0
999999.0,135.0,6850.0,1.0,2.0,0.0,99.0,99.0,0.0,60.0,10.0,11.0,6050.0,6050.0,0.0,0.0,0.0,0.0,0.0,279.0,1
16250.0,0.0,11550.0,0.0,6.0,4.0,7.0,0.0,0.0,37.0,32.0,41.0,11550.0,11550.0,0.0,0.0,0.0,0.0,0.0,236.0,1
30000.0,0.0,14050.0,0.0,5.0,3.0,17.0,10.0,0.0,39.0,38.0,49.0,13850.0,12750.0,0.0,0.0,0.0,0.0,1050.0,321.0,1
999999.0,170.0,9050.0,2.0,4.0,0.0,99.0,99.0,1.0,5.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,243.0,0
999999.0,0.0,12850.0,2.0,4.0,0.0,99.0,99.0,1.0,1.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,345.0,0
999999.0,150.0,40950.0,2.0,4.0,0.0,99.0,99.0,1.0,16.0,30.0,44.0,150.0,150.0,0.0,0.0,0.0,0.0,0.0,501.0,0
999999.0,128.0,6150.0,2.0,3.0,0.0,99.0,99.0,0.0,18.0,11.0,11.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,214.0,1
42500.0,0.0,12050.0,0.0,2.0,1.0,18.0,18.0,0.0,57.0,35.0,62.0,12050.0,0.0,12050.0,0.0,0.0,0.0,0.0,491.0,1
999999.0,210.0,4050.0,0.0,2.0,0.0,99.0,99.0,0.0,63.0,27.0,47.0,4050.0,4050.0,0.0,0.0,0.0,0.0,0.0,165.0,1
999999.0,0.0,999999.0,0.0,1.0,0.0,99.0,99.0,0.0,57.0,0.0,0.0,1650.0,0.0,0.0,0.0,850.0,750.0,0.0,0.0,0
999999.0,100.0,5450.0,2.0,4.0,0.0,99.0,99.0,1.0,18.0,22.0,18.0,1050.0,1050.0,0.0,0.0,0.0,0.0,0.0,142.0,0
22500.0,0.0,16050.0,2.0,4.0,0.0,99.0,99.0,1.0,8.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,431.0,0
999999.0,140.0,5050.0,1.0,4.0,0.0,99.0,99.0,2.0,9.0,0.0,0.0,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,135.0,0
22500.0,0.0,16150.0,0.0,2.0,0.0,99.0,99.0,0.0,26.0,41.0,68.0,10050.0,10050.0,0.0,0.0,0.0,0.0,0.0,501.0,1
999999.0,245.0,16650.0,0.0,4.0,2.0,12.0,9.0,0.0,30.0,39.0,54.0,8050.0,8050.0,0.0,0.0,0.0,0.0,0.0,448.0,1
999999.0,140.0,9450.0,0.0,4.0,2.0,1.0,0.0,0.0,37.0,26.0,58.0,7550.0,7550.0,0.0,0.0,0.0,0.0,0.0,254.0,1
999999.0,165.0,14450.0,0.0,3.0,1.0,17.0,17.0,0.0,57.0,41.0,68.0,10050.0,9850.0,0.0,0.0,0.0,0.0,150.0,489.0,1
8750.0,0.0,16550.0,2.0,3.0,0.0,99.0,99.0,0.0,22.0,31.0,33.0,6250.0,6250.0,0.0,0.0,0.0,0.0,0.0,501.0,1
999999.0,185.0,9150.0,0.0,2.0,0.0,99.0,99.0,0.0,71.0,22.0,61.0,7550.0,6950.0,0.0,0.0,0.0,0.0,550.0,413.0,1
999999.0,0.0,999999.0,0.0,1.0,0.0,99.0,99.0,0.0,64.0,0.0,0.0,650.0,0.0,0.0,0.0,550.0,0.0,50.0,0.0,0
999999.0,140.0,10350.0,0.0,2.0,0.0,99.0,99.0,0.0,21.0,16.0,15.0,4050.0,4050.0,0.0,0.0,0.0,0.0,0.0,421.0,1
30000.0,0.0,6950.0,0.0,5.0,3.0,4.0,1.0,0.0,33.0,24.0,52.0,6950.0,6950.0,0.0,0.0,0.0,0.0,0.0,159.0,1
999999.0,0.0,11050.0,0.0,2.0,0.0,99.0,99.0,1.0,31.0,41.0,84.0,8050.0,8050.0,0.0,0.0,0.0,0.0,0.0,450.0,1
30000.0,0.0,5650.0,0.0,3.0,1.0,2.0,2.0,0.0,32.0,24.0,44.0,6850.0,6850.0,0.0,0.0,0.0,0.0,0.0,191.0,1
999999.0,80.0,8350.0,0.0,1.0,0.0,99.0,99.0,0.0,28.0,34.0,67.0,8350.0,8250.0,0.0,0.0,0.0,0.0,50.0,437.0,1
