s12,s13,s14,s15,s16,s21,s23,s24,s25,s26,s31,s32,s34,s35,s36,s41,s42,s43,s45,s46,s51,s52,s53,s54,s56,s61,s62,s63,s64,s65,label
-0.00477,0.000238,-0.007445,0.001353,-0.000365,-0.000662,0.002144,-0.002223,-0.000723,0.001351,-0.004391,-0.001779,-0.000235,4.4e-05,0.000807,-0.002425,-0.002144,-0.000589,0.000878,-0.000533,-0.00023,-0.000422,-0.002894,-0.006067,-0.000509,-0.000649,1e-06,-0.000868,0.0036,-0.000384,0
-0.003288,0.001671,0.002298,0.005169,-0.000239,-0.000407,-0.000803,0.000939,-0.00088,0.002526,-0.005459,-0.001919,-0.000523,-0.000164,0.000398,-0.003097,-0.001778,-0.000184,0.001203,-0.001317,-0.000469,-0.000188,-0.006658,-0.008462,-0.000425,-0.000803,-0.00016,-0.000886,0.004537,-0.001473,0
-0.004378,-5.5e-05,-0.006944,0.001424,-0.000473,-0.001799,0.002849,-0.002236,-0.00022,0.000699,-0.004298,-0.002498,-0.000144,0.000672,-9.9e-05,-0.002514,-0.001743,-0.000196,0.000912,-0.000528,2.4e-05,-0.000536,-0.003084,-0.005865,-0.000416,-0.000233,-0.000341,-0.000857,0.003342,-0.000401,1
-0.004471,0.000687,-0.008096,0.000793,-0.000188,-0.000549,0.002302,-0.0021,-0.00072,0.000997,-0.0038,-0.002162,-0.000391,0.000213,0.000738,-0.002324,-0.002174,-0.000295,0.000758,-0.000524,5.3e-05,-0.000385,-0.003133,-0.006259,-0.000512,-0.000263,-0.000159,-0.000667,0.003242,-0.000467,0
-0.003863,0.002581,0.00242,0.005031,-0.000184,0.00027,-0.000194,0.000782,-0.000175,0.002331,-0.005826,-0.001963,-0.000389,6e-06,0.000459,-0.003356,-0.002691,3.2e-05,0.001042,-0.001067,-0.000297,-0.000602,-0.006472,-0.008577,-0.000491,-0.000698,-0.000249,-0.001054,0.004294,-0.001634,0
-0.005019,0.000426,-0.007225,0.00077,-0.000202,-0.001493,0.002098,-0.002056,-0.000251,0.000553,-0.00437,-0.00244,-0.000415,-0.000242,-0.000266,-0.003133,-0.001809,5.5e-05,0.00093,-0.000505,-0.000138,-0.000666,-0.002993,-0.006207,-0.000738,-0.000498,-0.000448,-0.000932,0.003389,-0.000448,1
-0.004277,0.002349,0.002256,0.004436,0.00029,-0.001253,-6e-06,0.000379,-0.000369,0.002185,-0.006072,-0.002558,-0.000322,-3.5e-05,-0.000345,-0.0038,-0.002437,0.000101,0.001147,-0.001136,0.000422,-0.001009,-0.007005,-0.008648,-0.000569,-0.000219,-0.000693,-0.000727,0.004146,-0.001532,0
-0.004228,0.002126,0.003192,0.004433,-0.001161,-0.001446,0.000191,0.000203,0.000307,0.001308,-0.006084,-0.002103,-0.000101,0.000185,-0.000431,-0.003371,-0.002171,0.000279,0.000912,-0.001189,0.000659,-0.000815,-0.007302,-0.008772,-0.000774,-0.000274,-0.0007,-0.000788,0.004105,-0.001181,0
-0.003476,0.001229,0.003129,0.003782,-0.001524,-0.00145,0.000418,0.000155,0.000429,0.000947,-0.006046,-0.001695,-0.000129,0.000284,-0.000479,-0.003596,-0.002011,0.000455,0.000936,-0.001196,0.000422,-0.000926,-0.006896,-0.0081,-0.000535,-0.000273,-0.000643,-0.00074,0.004635,-0.001263,0
-0.002859,0.000901,0.000313,0.003238,0.000374,-0.000186,-5.1e-05,0.000501,-0.000703,0.001385,-0.004013,-0.002327,-0.000261,-6e-05,0.000384,-0.002742,-0.002279,-0.000195,0.000886,-0.000725,0.000231,-0.000638,-0.003123,-0.006201,-0.00073,-0.000586,-0.00042,-0.00083,0.003515,-0.000483,0
-0.00473,0.000708,-0.007158,0.001822,-0.000298,-0.000848,0.001751,-0.002366,-0.000688,0.001198,-0.003724,-0.002354,-0.000271,-7.2e-05,0.000842,-0.002364,-0.001834,-0.000374,0.0009,-0.000598,-0.000123,-0.000283,-0.002974,-0.005956,-0.000333,-0.000592,-1.3e-05,-0.000743,0.003373,-0.000686,0
-0.004752,0.000638,-0.007226,0.000981,-0.000145,-0.001275,0.002013,-0.002197,-0.000849,0.00133,-0.003826,-0.001865,-0.000408,-0.000235,0.000568,-0.002289,-0.001761,-0.000172,0.000815,-0.000657,-0.000632,-0.000116,-0.002544,-0.006413,-0.00073,-0.000956,2.5e-05,-0.00082,0.00362,-0.000313,0
-0.005347,0.000105,-0.007595,0.000592,-0.000359,-0.002159,0.002788,-0.002468,-0.000292,0.001021,-0.004274,-0.002804,-0.000107,-8.7e-05,0.000227,-0.002804,-0.001981,-0.000135,0.000851,-0.000646,0.000335,-0.000418,-0.003131,-0.006763,-0.000591,-0.000416,-0.000364,-0.000843,0.003491,-0.000176,0
-0.005801,0.000879,-0.008024,0.001655,-0.000192,-0.001162,0.002471,-0.001818,-0.000643,0.000815,-0.004478,-0.002293,-0.000238,7.4e-05,-0.000318,-0.002565,-0.002151,0.000353,0.000894,-0.000511,4.4e-05,-0.00051,-0.003476,-0.006366,-0.001023,-0.000909,-7.8e-05,-0.000878,0.0034,-7.1e-05,1
-0.004396,0.002233,0.002937,0.004297,-0.000704,-0.001613,0.00028,0.000279,9.4e-05,0.001574,-0.006371,-0.002423,-0.000221,0.000112,-0.000412,-0.003523,-0.002487,0.0003,0.001023,-0.001257,0.000677,-0.000897,-0.007392,-0.00838,-0.000725,-0.000315,-0.000706,-0.000699,0.00422,-0.00125,0
-0.003501,0.002184,0.0026,0.003887,0.000362,-0.000816,-0.000223,0.000513,-0.000471,0.00213,-0.006592,-0.00224,-0.000197,0.000113,9.5e-05,-0.003941,-0.002207,0.0001,0.000861,-0.001306,-0.000178,-0.000828,-0.007598,-0.008107,-0.000366,-0.000212,-0.000389,-0.000564,0.00447,-0.001353,0
-0.003032,0.000217,0.000891,0.003331,-0.000261,-0.001265,0.000157,9.5e-05,0.000111,0.001045,-0.0043,-0.002432,-1.2e-05,-3.3e-05,3.4e-05,-0.00258,-0.001909,3.6e-05,0.000802,-0.000693,0.000367,-0.00025,-0.003402,-0.006424,-0.000756,-0.0005,-0.000431,-0.000819,0.003587,-0.000398,1
-0.005132,0.000785,-0.007134,0.001833,-0.000334,-0.000957,0.001916,-0.002414,-0.000549,0.001246,-0.00409,-0.002147,-0.000296,-6.5e-05,0.000806,-0.002322,-0.002147,-0.000321,0.00082,-0.000617,-0.000175,-0.000303,-0.003222,-0.005998,-0.00056,-0.000878,-7.3e-05,-0.000869,0.003457,-0.000729,1
-0.003202,0.000375,0.00099,0.003076,-0.000516,-0.000986,0.000253,0.000188,0.000147,0.000755,-0.004673,-0.002232,-0.000117,0.00062,-0.000147,-0.002257,-0.002093,0.000329,0.000904,-0.000517,0.000118,-0.000429,-0.003222,-0.005971,-0.000871,-0.000783,-0.000262,-0.000705,0.00363,-8.8e-05,1
-0.004262,0.001792,0.002987,0.004205,-0.001424,-0.001304,0.000344,-5.3e-05,0.000656,0.001264,-0.00609,-0.001618,-0.000174,0.000354,-0.000489,-0.003305,-0.002195,0.000292,0.000992,-0.0012,0.000578,-0.001072,-0.007081,-0.008284,-0.00068,-0.000239,-0.000626,-0.000746,0.00441,-0.000964,0
-0.004313,-0.000178,-0.007138,0.001519,-0.000432,-0.001804,0.002745,-0.002203,-0.000338,0.000785,-0.004186,-0.002687,-0.00023,0.000539,-0.000193,-0.002488,-0.001816,-0.000193,0.000915,-0.000574,-3.7e-05,-0.000504,-0.00314,-0.00588,-0.000441,-0.000274,-0.000368,-0.000859,0.003274,-0.000442,1
-0.004616,-8.1e-05,-0.007137,0.001355,0.000256,-0.000959,0.001728,-0.001947,-0.001173,0.001545,-0.004133,-0.002015,-0.000353,-0.000361,0.000945,-0.002153,-0.001797,-0.000526,0.000857,-0.000642,-0.000241,0.000257,-0.002702,-0.006264,-0.000807,-0.000687,-2.7e-05,-0.000688,0.003332,-0.000248,1
-0.005159,0.000211,-0.00729,0.000582,-0.000306,-0.001273,0.001888,-0.002215,-0.000344,0.000529,-0.004162,-0.002648,-0.000391,-0.000199,-0.000326,-0.003153,-0.001834,8.5e-05,0.000951,-0.000515,-0.000186,-0.000416,-0.002854,-0.006153,-0.0006,-0.000453,-0.000418,-0.000899,0.003448,-0.000618,1
-0.003061,1e-05,0.000261,0.003071,0.000331,-0.00039,-0.000318,0.000613,-0.00028,0.000483,-0.00408,-0.002799,-0.000325,-0.0002,-0.000231,-0.002836,-0.001989,-3.1e-05,0.00098,-0.000377,-3.1e-05,-0.000422,-0.002821,-0.00596,-0.000869,-0.000565,-0.000331,-0.000955,0.003504,-0.000372,1
-0.004228,0.000381,-0.006465,0.001349,-0.00107,-0.001765,0.002878,-0.002693,0.000164,0.000576,-0.004462,-0.002365,-0.000155,0.000525,5.4e-05,-0.002596,-0.001575,0.0002,0.000862,-0.000514,0.000204,-0.000314,-0.003155,-0.005538,-0.000484,-0.000302,-0.000283,-0.000717,0.003519,-0.000502,1
-0.00395,0.000508,-0.007642,0.000657,-4.6e-05,-0.001145,0.002361,-0.002363,-0.000908,0.001211,-0.003998,-0.002199,-0.000387,3.4e-05,0.000362,-0.002956,-0.001917,-0.00029,0.000724,-0.000647,0.000111,-0.000616,-0.003185,-0.005976,-0.000542,-0.000407,-0.000501,-0.000749,0.003497,-0.000461,0
-0.003276,0.000368,0.00088,0.003089,-0.000429,-0.000946,0.00017,0.000297,-3e-05,0.000844,-0.004577,-0.002025,-0.000123,0.000682,-1.4e-05,-0.002205,-0.002137,0.000301,0.000875,-0.000443,0.00029,-0.000426,-0.00317,-0.005822,-0.000877,-0.000755,-0.000226,-0.000718,0.003541,-9.2e-05,1
-0.003217,0.000325,0.001025,0.003247,-0.000654,-0.000987,7e-05,0.000174,-5.3e-05,0.00078,-0.004636,-0.002194,-0.000162,0.00052,-7.4e-05,-0.002181,-0.001994,0.000238,0.000733,-0.000567,0.000346,-0.000556,-0.003394,-0.005885,-0.000936,-0.000731,-0.000341,-0.000687,0.003487,-0.000113,1
-0.002871,8.1e-05,0.000288,0.003181,0.000262,-0.000342,-0.000118,0.000586,-0.000336,0.000622,-0.004052,-0.002894,-0.00032,-0.000135,-0.0002,-0.00266,-0.002017,-7.3e-05,0.000935,-0.000554,-4.5e-05,-0.000545,-0.003336,-0.00618,-0.000858,-0.000635,-0.000322,-0.00097,0.003551,-0.00023,1
-0.004052,0.000314,-0.006563,0.001284,-0.001222,-0.001711,0.002777,-0.002571,8e-05,0.000605,-0.004253,-0.002685,-0.000165,0.000401,0.000196,-0.002475,-0.00152,0.000102,0.000747,-0.00054,0.000276,-0.000447,-0.003268,-0.005547,-0.000485,-0.000318,-0.000331,-0.000699,0.003466,-0.000381,1
-0.003663,0.000224,-0.007453,0.001514,-0.00046,-0.000712,0.002035,-0.00228,-0.000964,0.000949,-0.004178,-0.002025,-0.000376,-2e-05,0.000763,-0.002492,-0.00188,-0.000336,0.000868,-0.000379,-0.00029,-0.000311,-0.003034,-0.00571,-0.000367,-0.000476,-0.000257,-0.000649,0.003437,-0.000596,0
-0.005259,0.000603,-0.006926,0.001495,-0.001179,-0.001848,0.002494,-0.002255,2.6e-05,0.000899,-0.004307,-0.00196,-0.000135,0.00023,-0.000158,-0.002491,-0.001954,-6.1e-05,0.000712,-0.000664,0.000478,-0.000568,-0.003429,-0.00613,-0.000877,-0.000611,-0.000355,-0.000696,0.003358,-0.000144,1
-0.005279,0.000546,-0.007547,0.001283,-0.000552,-0.002045,0.002481,-0.002474,-0.00014,0.00099,-0.004207,-0.002323,-0.000146,-5e-06,6e-05,-0.00277,-0.002066,1.1e-05,0.000781,-0.000583,0.000293,-0.000416,-0.003538,-0.006592,-0.00077,-0.000491,-0.000402,-0.000755,0.003452,-0.00033,1
-0.005664,0.000141,-0.007364,0.000665,-0.000784,-0.001895,0.002372,-0.002266,-0.000263,0.00101,-0.00464,-0.001901,-0.000168,0.000165,0.000122,-0.002766,-0.002011,-0.000331,0.000647,-0.000594,0.000392,-0.000279,-0.002967,-0.006324,-0.000507,-0.000329,-0.000432,-0.000717,0.003431,-0.000278,0
-0.003197,0.000307,0.000996,0.003148,-0.000646,-0.001058,0.000123,0.000157,0.000144,0.000756,-0.004568,-0.001995,-0.000185,0.000485,-0.000122,-0.002249,-0.002021,0.000197,0.000834,-0.000601,0.000283,-0.000489,-0.003469,-0.005887,-0.000892,-0.000728,-0.000359,-0.000644,0.003534,-0.000193,1
-0.003001,9e-05,0.00069,0.003519,6.4e-05,-0.00062,0.000155,0.000516,-0.000373,0.00091,-0.004391,-0.002705,-0.000135,0.000466,-6.6e-05,-0.002196,-0.002071,-0.000146,0.001014,-0.000533,-0.000148,-0.000591,-0.003189,-0.005971,-0.000777,-0.000528,-0.000351,-0.000878,0.003517,-0.00023,1
-0.002853,0.000162,0.000401,0.003465,5.3e-05,-0.00029,6e-06,0.000488,-0.000385,0.000709,-0.003984,-0.002605,-0.000335,-5.7e-05,-0.000329,-0.002383,-0.002211,-0.000126,0.000883,-0.000575,-5.7e-05,-0.000562,-0.003263,-0.006219,-0.000891,-0.000592,-0.000238,-0.000943,0.003642,-0.000483,1
-0.002964,0.002056,0.001898,0.003826,0.000565,-0.001126,8.7e-05,0.00056,-0.00066,0.002061,-0.006218,-0.002226,-0.000454,5e-05,-0.000329,-0.00395,-0.002371,0.000153,0.000942,-0.001273,-6.2e-05,-0.001192,-0.006963,-0.008075,-0.000811,-0.000376,-0.000796,-0.000816,0.004322,-0.001357,0
-0.002366,0.00238,0.001598,0.004184,0.000321,0.000135,7e-05,0.000625,-0.000604,0.002173,-0.005518,-0.001509,-0.000553,0.000151,-0.000203,-0.003451,-0.002829,5.7e-05,0.001012,-0.001181,0.000445,-0.000676,-0.006743,-0.008521,-0.000828,-0.000327,-0.000593,-0.000876,0.003827,-0.001783,0
-0.003241,0.000339,0.000556,0.003388,5.1e-05,-0.000616,0.000299,0.000571,-0.000491,0.00092,-0.004529,-0.002195,-0.000147,0.00059,8.4e-05,-0.001946,-0.00217,0.000261,0.000894,-0.000499,3.7e-05,-0.00048,-0.003334,-0.006104,-0.000841,-0.000729,-0.00031,-0.000921,0.003489,-0.000113,1
-0.00365,0.001475,0.002574,0.003889,-0.001127,-0.001084,0.000897,0.000125,0.000592,0.000851,-0.006411,-0.001676,2e-06,0.000813,-0.000477,-0.00333,-0.002225,0.000623,0.001321,-0.001155,0.000165,-0.000452,-0.006932,-0.007526,-0.000711,-0.000365,-0.000525,-0.000788,0.004155,-0.001311,1
-0.003012,0.000822,0.00044,0.003199,0.000618,-0.000734,-9.8e-05,0.000355,-0.000717,0.001325,-0.004283,-0.00242,-0.000195,-8.4e-05,0.000197,-0.002787,-0.00224,-4.5e-05,0.000838,-0.000614,0.000243,-0.000585,-0.003284,-0.006341,-0.000919,-0.000572,-0.000412,-0.000828,0.003434,-0.000316,0
-0.003608,0.002798,0.002884,0.00436,-0.000497,-0.001091,0.000428,0.000733,-1.2e-05,0.001701,-0.006504,-0.00196,0.000109,0.00105,-0.000693,-0.002745,-0.0026,0.001031,0.001161,-0.000675,0.000334,-0.000503,-0.007297,-0.008112,-0.000433,-0.000952,-0.000481,-0.000831,0.003943,-0.001146,0
-0.005259,0.000535,-0.00762,0.001461,8e-06,-0.001102,0.002179,-0.002473,-0.000684,0.001244,-0.004121,-0.002409,-0.000283,-5.3e-05,0.000395,-0.002914,-0.002206,-0.00026,0.000924,-0.000666,0.000286,-0.000621,-0.003421,-0.006068,-0.000385,-0.000333,-0.000337,-0.000777,0.003451,-0.000749,0
-0.003196,0.000438,0.000857,0.003243,-0.000206,-0.001172,3.7e-05,0.000139,-0.000156,0.001053,-0.004475,-0.00208,-0.000104,7.6e-05,-3e-06,-0.002615,-0.001973,-2.9e-05,0.000723,-0.000597,0.000376,-0.000359,-0.003471,-0.006432,-0.000833,-0.000611,-0.000369,-0.000794,0.00333,-0.000263,1
-0.005325,0.000689,-0.006416,0.001497,-0.001148,-0.001755,0.003185,-0.002706,0.000109,0.000596,-0.004727,-0.001821,-0.000152,0.000478,-8.1e-05,-0.002355,-0.001961,0.000311,0.000894,-0.000561,0.000225,-0.000441,-0.003239,-0.005686,-0.000875,-0.000549,-0.000348,-0.000669,0.003708,-0.000249,0
-0.0039,0.001956,0.002591,0.004982,-0.000298,-0.000236,0.000303,0.00072,-0.00015,0.001583,-0.005457,-0.002275,-0.000349,1.6e-05,-0.000827,-0.002845,-0.003015,0.000166,0.001133,-0.001177,-0.000152,-0.001056,-0.007358,-0.008616,-0.001343,-0.000525,-0.000576,-0.001121,0.004448,-0.001361,1
-0.002387,0.000858,1.1e-05,0.003565,-0.00013,0.000202,-0.000213,0.000525,-0.000708,0.0013,-0.004323,-0.001898,-0.00046,5.2e-05,0.000558,-0.002302,-0.00234,-0.000381,0.000826,-0.000513,9.3e-05,-0.000247,-0.003284,-0.005957,-0.000776,-0.000568,-0.000295,-0.000798,0.003507,-0.000644,1
-0.004159,0.001924,0.003159,0.004213,-0.001573,-0.001129,0.000379,0.000161,0.000446,0.000832,-0.006154,-0.001559,-5.6e-05,0.000584,-0.000589,-0.003121,-0.002299,0.000666,0.000951,-0.001068,0.000495,-0.001014,-0.006862,-0.008149,-0.000821,-0.000373,-0.000514,-0.000712,0.004244,-0.001139,0
-0.004091,0.00049,-0.007459,0.001272,-0.000396,-0.001872,0.002424,-0.00227,-0.000638,0.001091,-0.004443,-0.002321,-0.000235,0.000157,0.000302,-0.002819,-0.001774,-0.000183,0.000548,-0.000464,-1.7e-05,-0.000605,-0.003346,-0.005841,-0.000671,-0.000553,-0.00048,-0.000741,0.003495,-0.00023,0
-0.002901,0.000679,0.000453,0.003146,0.0006,-0.000615,-7e-06,0.000387,-0.000575,0.001294,-0.004219,-0.002383,-0.000199,-7.8e-05,0.000137,-0.002813,-0.002234,-0.000135,0.000927,-0.000757,0.000248,-0.000631,-0.003354,-0.006193,-0.00074,-0.000564,-0.000472,-0.000874,0.00357,-0.000448,1
-0.005224,-0.000424,-0.007909,0.00121,-0.000189,-0.001918,0.00258,-0.002497,-0.000655,0.001055,-0.003928,-0.003008,-0.000169,-9.4e-05,0.000229,-0.002867,-0.001819,-7.8e-05,0.000837,-0.000675,0.000188,-0.000576,-0.003404,-0.006261,-0.000319,-0.000316,-0.000384,-0.000769,0.00362,-0.00038,0
-0.005618,0.000798,-0.007156,0.001158,-0.000513,-0.001618,0.003282,-0.002087,-0.000155,0.000771,-0.00454,-0.002126,-0.000174,0.000792,-2.6e-05,-0.002201,-0.002123,0.000327,0.000865,-0.000416,0.000117,-0.000431,-0.003227,-0.006068,-0.000793,-0.00077,-0.000213,-0.000875,0.003726,-2.1e-05,0
-0.005229,0.000675,-0.006584,0.001575,-0.001234,-0.001824,0.002918,-0.002534,0.000156,0.000743,-0.004653,-0.00201,-0.000126,0.000437,-5.7e-05,-0.002357,-0.001956,0.000147,0.000781,-0.000609,0.000326,-0.000444,-0.003175,-0.005835,-0.000853,-0.000675,-0.000331,-0.000724,0.003549,-0.000194,1
-0.004567,0.000376,-0.007168,0.002076,-0.000516,-0.000801,0.002203,-0.002389,-0.00081,0.00115,-0.00417,-0.00189,-0.000388,-6e-06,0.000639,-0.002374,-0.002281,-0.000322,0.000869,-0.000428,-0.00012,-0.000211,-0.003082,-0.005813,-0.00081,-0.000687,-0.00032,-0.000638,0.003515,-0.000688,0
-0.002653,0.000918,0.000141,0.003214,8.6e-05,0.000136,2.1e-05,0.000521,-0.000696,0.001492,-0.004179,-0.002017,-0.000307,7.2e-05,0.000365,-0.002486,-0.002343,-0.000285,0.000878,-0.000714,0.000168,-0.000345,-0.003186,-0.006293,-0.000673,-0.0005,-0.000359,-0.000879,0.003407,-0.000548,1
-0.002244,0.002475,0.00145,0.003972,-0.000454,-0.000282,0.000297,0.000456,-3.2e-05,0.0018,-0.005718,-0.001719,-0.000272,0.000435,0.000543,-0.00323,-0.002562,-0.000141,0.001052,-0.001257,-0.000661,-0.000562,-0.006867,-0.008783,-0.000246,-0.000336,-0.000298,-0.000855,0.004162,-0.001401,0
-0.002627,0.000989,0.000317,0.003225,0.000497,-0.000391,-6.7e-05,0.000453,-0.000824,0.00136,-0.003936,-0.002474,-0.000353,-3.9e-05,0.000214,-0.00286,-0.002341,-0.000151,0.000803,-0.000625,0.000327,-0.00061,-0.003005,-0.006078,-0.000925,-0.000683,-0.000511,-0.000773,0.00343,-0.00046,0
-0.005211,0.000952,-0.007643,0.001161,-0.000313,-0.000576,0.0023,-0.002228,-0.00073,0.001404,-0.004097,-0.002056,-0.000347,8.4e-05,0.000554,-0.002384,-0.002234,-0.000305,0.000873,-0.000662,0.00019,-0.000407,-0.002931,-0.006377,-0.000703,-0.000432,-0.000212,-0.000884,0.00345,-0.000449,1
-0.003097,0.000383,0.000684,0.003261,0.000608,-0.000775,2.7e-05,0.000318,-0.000521,0.001177,-0.004267,-0.002667,-0.000166,-7.2e-05,6.2e-05,-0.002949,-0.00224,0.000364,0.000899,-0.000774,0.000166,-0.000762,-0.003439,-0.006515,-0.000563,-0.000569,-0.000432,-0.000889,0.003529,-0.000533,1
-0.003809,0.001577,0.002735,0.003589,0.000514,-0.001734,0.000148,0.000567,-3.6e-05,0.001785,-0.006665,-0.002489,-0.000192,-0.000222,0.000165,-0.003886,-0.002186,0.000155,0.000941,-0.00167,-0.000163,-0.000825,-0.007653,-0.008345,-0.000123,-0.000393,-0.000585,-0.000617,0.004468,-0.001283,0
-0.003078,0.000645,0.00055,0.003243,0.00057,-0.000807,-6.4e-05,0.000366,-0.000513,0.001288,-0.004294,-0.002626,-0.000242,-0.000116,0.000176,-0.002759,-0.00225,-5.3e-05,0.000809,-0.000688,0.000213,-0.000508,-0.003426,-0.006318,-0.00085,-0.00052,-0.000393,-0.000824,0.003424,-0.0003,1
-0.003187,0.001899,0.002048,0.003854,0.000253,-0.001476,2.8e-05,0.000579,-0.000547,0.002035,-0.006225,-0.002555,-0.000325,2.2e-05,-0.000264,-0.003836,-0.002268,0.000137,0.000856,-0.001138,-2.7e-05,-0.001078,-0.007325,-0.008077,-0.000787,-0.000357,-0.000702,-0.000737,0.004424,-0.001247,0
-0.002017,0.000367,0.00022,0.003566,-0.00013,-0.000233,-0.000546,0.000417,-0.001079,0.001142,-0.004251,-0.00198,-0.000421,-9e-05,0.00079,-0.002387,-0.001915,-0.00027,0.001023,-0.000511,-0.000361,-0.000333,-0.002974,-0.005914,-0.000585,-0.000762,-6.9e-05,-0.000718,0.003477,-0.000422,0
-0.00273,-9.1e-05,0.000386,0.003219,0.00027,-0.00036,3.9e-05,0.000513,-0.000334,0.000549,-0.003746,-0.002435,-0.000388,-7.3e-05,-0.0003,-0.002607,-0.002081,-8.3e-05,0.000959,-0.000524,-0.000224,-0.000561,-0.003173,-0.006007,-0.00071,-0.000427,-0.000356,-0.000917,0.003641,-0.000531,1
-0.005474,0.000434,-0.007127,0.000962,-0.000683,-0.00204,0.002666,-0.002428,-0.000125,0.000951,-0.004051,-0.002664,-0.000147,-3.4e-05,0.000291,-0.002609,-0.001968,-0.000148,0.000818,-0.000619,0.000478,-0.000357,-0.003046,-0.006521,-0.000799,-0.000505,-0.000373,-0.000797,0.003449,-0.000205,1
-0.003122,0.000404,0.000923,0.003052,-0.000404,-0.000977,0.000159,0.000335,-0.000139,0.000817,-0.004576,-0.002151,-0.000175,0.000709,-3.1e-05,-0.002069,-0.002028,0.000424,0.000858,-0.000482,0.000258,-0.000363,-0.003549,-0.005762,-0.000818,-0.000796,-0.000276,-0.000681,0.003517,-0.000122,1
-0.004858,0.000961,-0.007331,0.001027,1.3e-05,-0.001441,0.002412,-0.002283,-0.000874,0.001389,-0.004167,-0.002106,-0.000394,-2.2e-05,0.000162,-0.00294,-0.002207,-5.3e-05,0.00076,-0.000644,0.000285,-0.000566,-0.002927,-0.006137,-0.000949,-0.000828,-0.000535,-0.000948,0.003476,-0.000448,0
-0.002998,0.000155,0.000923,0.003132,-0.000749,-0.001148,0.000161,0.000156,0.000232,0.000866,-0.004725,-0.002235,-0.000139,0.000337,-3.4e-05,-0.002454,-0.001907,0.000183,0.000833,-0.000633,0.000271,-0.000258,-0.00329,-0.006028,-0.000847,-0.000616,-0.000388,-0.000732,0.003564,-0.000154,1
-0.003234,0.000292,0.001009,0.003087,-0.000638,-0.001015,0.000244,0.000213,9.6e-05,0.000735,-0.00445,-0.001755,-0.000115,0.000536,-8.8e-05,-0.002196,-0.001954,0.000352,0.000889,-0.000507,0.00034,-0.00048,-0.00348,-0.005943,-0.000951,-0.000682,-0.000387,-0.000714,0.00357,-0.000203,1
-0.003095,0.000215,0.001035,0.003146,-0.000756,-0.001198,0.000167,7.6e-05,0.000245,0.000869,-0.004626,-0.002296,-3e-05,0.000268,-0.000125,-0.002436,-0.001824,0.000257,0.000818,-0.000602,0.000288,-0.000267,-0.003312,-0.006045,-0.000816,-0.000608,-0.000432,-0.000762,0.003631,-0.000229,1
-0.002926,0.000923,0.000304,0.003151,0.000152,0.000143,3.8e-05,0.000374,-0.000618,0.001435,-0.004559,-0.001896,-0.000218,9.9e-05,0.000157,-0.002533,-0.002234,-0.000188,0.000915,-0.000747,0.000155,-0.000529,-0.003285,-0.006296,-0.000549,-0.000462,-0.000292,-0.00087,0.003577,-0.000565,1
-0.003479,0.002239,0.00157,0.004527,0.00036,3.2e-05,2.1e-05,0.000639,-0.000778,0.002569,-0.005628,-0.001918,-0.000461,0.000157,-0.000136,-0.003528,-0.00268,1.8e-05,0.001106,-0.00135,0.000324,-0.000867,-0.006664,-0.008462,-0.000661,-0.000361,-0.000554,-0.000802,0.003947,-0.001676,0
-0.002925,0.000903,0.000374,0.003234,0.00027,1.5e-05,-5.7e-05,0.000445,-0.000759,0.001484,-0.004186,-0.001925,-0.000275,2.8e-05,0.000242,-0.002685,-0.002175,-0.000131,0.000889,-0.000765,0.000157,-0.000551,-0.003194,-0.006198,-0.000641,-0.000496,-0.00035,-0.000872,0.003477,-0.00054,1
-0.003055,0.000433,0.000746,0.003193,0.000479,-0.000987,-2.8e-05,0.000311,-0.000411,0.001191,-0.004407,-0.002614,-0.000129,-8.3e-05,6e-05,-0.002814,-0.002236,-4.1e-05,0.000859,-0.000688,0.000294,-0.000543,-0.003497,-0.006439,-0.000724,-0.000456,-0.000443,-0.000815,0.003524,-0.000471,1
-0.005189,0.000301,-0.007907,0.0015,-0.000564,-0.001235,0.002818,-0.002102,-0.000596,0.000972,-0.003954,-0.002548,-0.000306,4.3e-05,-0.000163,-0.002308,-0.002256,-6.5e-05,0.000886,-0.000563,8.6e-05,-0.000677,-0.003204,-0.006462,-0.001027,-0.000722,-0.000204,-0.000975,0.003456,-0.000107,0
-0.003547,0.001933,0.002728,0.00439,-0.000197,-0.001325,0.0007,0.000246,-0.00011,0.001298,-0.006506,-0.002015,0.000249,0.000782,-0.000107,-0.003402,-0.002245,0.000393,0.001118,-0.000779,0.000331,-0.000378,-0.007818,-0.008064,-0.000657,-0.000507,-0.000628,-0.000784,0.004405,-0.001022,0
-0.002761,0.000113,0.00054,0.003544,-4.8e-05,-0.000263,9.1e-05,0.0005,-0.000439,0.000741,-0.003574,-0.002438,-0.000339,-7.4e-05,-0.000346,-0.002365,-0.002099,-0.000272,0.000864,-0.000564,-1.1e-05,-0.000755,-0.003318,-0.006297,-0.000881,-0.000546,-0.000263,-0.000977,0.003655,-0.000505,1
-0.004337,0.001747,0.002854,0.004109,-0.001184,-0.001273,0.000865,4.7e-05,0.000418,0.000886,-0.005692,-0.001515,-0.000255,0.00075,-0.000425,-0.002983,-0.002299,0.000708,0.001046,-0.001129,2.3e-05,-0.00091,-0.006985,-0.008129,-0.000669,-0.000253,-0.000648,-0.000708,0.004887,-0.001521,0
