s12,s13,s14,s15,s16,s21,s23,s24,s25,s26,s31,s32,s34,s35,s36,s41,s42,s43,s45,s46,s51,s52,s53,s54,s56,s61,s62,s63,s64,s65,label
-0.003404,0.003996,-0.001034,0.002269,0.001201,-0.000731,-0.00014,0.000776,-0.00154,0.000479,-0.005793,-0.000837,-0.000417,-0.000164,0.000776,-0.002454,0.000879,-0.000982,0.001088,0.000114,-0.000563,0.000713,0.001963,-0.00688,-0.001031,-0.000456,0.000541,-0.000233,0.00173,-0.001403,1
-0.003339,0.002604,-0.000249,0.00309,-0.000182,-0.001082,7.6e-05,0.000874,-0.00053,0.001348,-0.005653,-0.001401,-0.000516,0.000152,0.00025,-0.002229,0.000405,-0.001397,0.000949,8.7e-05,-0.000281,0.000645,0.002035,-0.008301,-0.001213,-0.0004,0.000477,-0.000176,0.001453,-0.001529,1
-0.000877,0.003975,-0.002655,-0.002785,0.000603,-0.000257,0.000324,-0.000595,-0.00119,0.000784,-0.005288,-0.001107,-3.6e-05,-0.000145,0.001364,-0.002082,0.000686,-0.000696,0.000814,8e-06,-0.001471,0.000625,0.002157,-0.007905,-0.000849,-0.000709,0.000721,-9.6e-05,0.001871,-0.001431,0
-0.001417,0.003918,-0.00267,-0.003253,0.00035,0.000179,0.000212,-0.000279,-0.000745,0.00108,-0.00465,-0.000934,-0.000508,0.000126,0.000889,-0.001942,0.000745,-0.001032,0.000949,-0.000106,-0.000727,0.000669,0.002906,-0.007713,-0.000983,-0.000502,0.000501,-3.6e-05,0.001568,-0.001457,0
-0.001878,0.002939,-0.002026,-0.003083,0.001606,-0.000783,0.000971,-0.000721,-0.001845,0.000326,-0.005455,-0.000569,-0.000404,-0.000129,0.00092,-0.002457,0.000748,-0.000935,0.001003,0.000164,-0.00083,0.00071,0.00204,-0.006986,-0.000907,-0.000581,0.000521,-0.000283,0.002074,-0.001446,0
-0.003431,0.003964,-0.001015,0.002249,0.001126,-0.000628,-8.1e-05,0.000749,-0.001473,0.000444,-0.005744,-0.000721,-0.000426,-0.000183,0.000711,-0.002551,0.000921,-0.00107,0.001055,6e-05,-0.000645,0.000719,0.002266,-0.00698,-0.001043,-0.000418,0.000477,-0.000206,0.001741,-0.001503,1
-0.001831,0.001438,-0.001185,-0.00236,0.000228,-0.001111,0.001361,-0.000293,-0.000719,0.000958,-0.005104,-0.001966,-0.000268,0.000201,0.000872,-0.002278,0.0002,-0.000912,0.00109,5.2e-05,-0.000508,0.000472,0.002231,-0.007899,-0.000835,-0.000453,0.000508,-0.000119,0.001837,-0.00143,0
-0.002644,0.00435,-0.001894,0.002018,-3.3e-05,-8e-06,-0.000528,0.000835,-0.000919,0.001058,-0.004942,-0.001178,-0.000366,0.000141,0.001007,-0.001911,0.000653,-0.001032,0.001063,-0.000161,-0.000949,0.000431,0.003143,-0.007616,-0.000849,-0.000522,0.000577,3.6e-05,0.001753,-0.00139,0
-0.001234,0.000979,-0.001695,-0.002948,0.000113,-0.00108,0.001134,-0.000215,-0.00041,0.000958,-0.005433,-0.001556,-0.000326,0.000199,0.00067,-0.002389,0.000306,-0.000997,0.000968,-8.3e-05,-0.000673,0.000725,0.002597,-0.008059,-0.000794,-0.000388,0.000519,-0.00012,0.001781,-0.001358,1
-0.003205,0.003206,-0.000469,0.00257,0.000334,-0.001295,4e-06,0.000501,-0.001468,0.000717,-0.005932,-0.001164,-0.000314,8.9e-05,0.00066,-0.002409,0.000302,-0.001032,0.001086,-3.3e-05,-0.000455,0.000461,0.001468,-0.007281,-0.001067,-0.000441,0.000454,-0.000127,0.001726,-0.001347,1
6.3e-05,0.002872,-0.002798,-0.00348,0.000478,-0.000206,2.4e-05,-0.000332,-0.00093,0.000648,-0.00541,-0.001298,-0.000277,-4.7e-05,0.001082,-0.002072,0.000626,-0.000555,0.000746,-0.000143,-0.000942,0.00066,0.002447,-0.00776,-0.000866,-0.000523,0.000444,-8.4e-05,0.001556,-0.001567,0
-0.002981,0.002564,-0.001289,0.003074,2e-05,-0.000782,-0.000636,0.000909,-0.00048,0.000755,-0.005306,-0.001334,-0.000278,-0.000103,0.000316,-0.002197,0.000748,-0.001209,0.000846,-0.000286,-0.000203,0.000498,0.002513,-0.008237,-0.001176,-0.000264,0.000663,-0.000231,0.001901,-0.001307,1
-0.002524,0.002125,-0.002346,-0.00291,-0.000486,-0.000698,0.001201,-0.000615,-0.000687,0.000716,-0.005521,-0.00087,-0.000559,0.00011,0.000897,-0.002294,0.000173,-0.001325,0.000634,7.4e-05,-0.000668,0.000781,0.001667,-0.008091,-0.00087,-0.000536,0.000486,-0.000228,0.002002,-0.001376,0
-0.00299,0.002901,-0.001391,0.003131,0.000373,-0.000967,-0.000883,0.000644,-0.000414,0.000897,-0.005485,-0.001369,-0.000288,-6.3e-05,0.00038,-0.002388,0.000641,-0.001017,0.000974,-0.00015,-0.00037,0.000526,0.002673,-0.007781,-0.001093,-0.000335,0.000601,-9.4e-05,0.001874,-0.001517,1
-0.003432,0.003556,-0.000945,0.00218,0.001175,-0.000579,-0.000191,0.00076,-0.001577,0.000501,-0.005965,-0.001073,-0.000366,-0.000147,0.000774,-0.002413,0.000911,-0.000987,0.00111,0.00011,-0.000616,0.000642,0.002201,-0.007208,-0.000968,-0.000433,0.000566,-0.000148,0.001722,-0.001548,1
-0.001887,0.002726,-0.002258,-0.003447,0.001462,-0.000437,0.000645,-0.000815,-0.00137,0.000379,-0.005487,-0.001105,-0.000495,-5.2e-05,0.001115,-0.002234,0.000638,-0.001455,0.000908,1.5e-05,-0.000699,0.000739,0.002555,-0.00796,-0.000917,-0.000462,0.000654,-0.000234,0.001851,-0.001908,0
-0.002885,0.004385,-0.001736,0.002159,-0.00015,0.0002,-0.000331,0.000955,-0.000915,0.001055,-0.004915,-0.000778,-0.00042,0.000151,0.000793,-0.00194,0.000708,-0.001066,0.000973,-0.000128,-0.000717,0.000567,0.002685,-0.007471,-0.000949,-0.000526,0.000533,-5.7e-05,0.001711,-0.001577,1
-0.002996,0.002735,-0.000118,0.003363,-0.000497,-0.001242,0.000197,0.000807,-0.000445,0.001049,-0.005834,-0.001457,-0.000393,0.000192,0.000382,-0.002321,0.000328,-0.001254,0.000951,4.7e-05,-0.000365,0.00048,0.001994,-0.00823,-0.001107,-0.000341,0.000508,-0.000175,0.001533,-0.001431,1
-0.003866,0.004259,-0.000679,0.003659,0.001014,-0.00042,6.3e-05,0.001286,-0.001777,0.000886,-0.0083,-0.001819,-0.000552,-0.000178,0.001514,-0.003678,0.001209,-0.001338,0.001588,-0.000171,-0.000878,0.001359,0.001306,-0.011707,-0.001341,-0.000922,0.000939,-0.000128,0.002818,-0.002406,0
-0.002621,0.002663,-0.001668,-0.00242,0.000488,-0.001192,0.00099,-0.000698,-0.001562,0.000759,-0.005981,-0.001212,-0.000339,0.000122,0.000508,-0.002384,0.000331,-0.001123,0.001034,-5e-05,-0.00044,0.000431,0.001227,-0.007402,-0.001119,-0.000425,0.000448,-0.000202,0.001696,-0.001337,1
-0.004296,0.005086,-0.000916,0.003388,0.000297,0.000162,0.000131,0.001115,-0.00149,0.001193,-0.007778,-0.001729,-0.000644,-7.3e-05,0.001387,-0.003349,0.001036,-0.001584,0.001486,-0.000288,-0.000891,0.001417,0.001194,-0.01154,-0.001397,-0.001006,0.000838,-9.9e-05,0.002841,-0.002454,0
-0.001914,0.003764,-0.001971,-0.003327,0.00068,0.000306,0.000767,-0.000411,-0.001073,0.000978,-0.00517,-0.00118,-0.000464,-3.3e-05,0.000672,-0.002202,0.001057,-0.001277,0.000926,-8.9e-05,-0.000592,0.000762,0.002301,-0.007362,-0.000993,-0.000425,0.000584,-0.00014,0.001676,-0.001589,1
-0.001593,0.004491,-0.001848,0.002595,2.4e-05,-0.000317,-0.000875,0.000985,-0.000957,0.001023,-0.005329,-0.000846,-8.6e-05,-3.6e-05,0.001197,-0.002126,0.000636,-0.000689,0.000874,-0.000186,-0.000975,0.000604,0.002101,-0.007758,-0.000847,-0.000519,0.000545,0.000137,0.001407,-0.001528,1
-0.00296,0.002618,-0.000484,0.003043,-0.000298,-0.000525,-0.000151,0.000929,-0.000682,0.000769,-0.00537,-0.000885,-0.000375,-4e-05,0.000162,-0.00208,0.000272,-0.001661,0.000954,2.9e-05,-1.5e-05,0.000908,0.00202,-0.008521,-0.001228,-0.00046,0.000728,-0.000148,0.001819,-0.001476,1
-0.000595,0.001445,-0.001813,-0.002972,0.000966,-0.001017,0.001245,-0.000548,-0.001086,0.000354,-0.004968,-0.001535,-0.000192,0.000125,0.001141,-0.002475,0.000312,-0.000798,0.001033,-0.000108,-0.000796,0.000641,0.002476,-0.007905,-0.000745,-0.000601,0.000606,-2.7e-05,0.002273,-0.001403,0
-0.002169,0.001336,-0.001441,-0.00273,0.000582,-0.00075,0.000964,-0.000357,-0.000618,0.001237,-0.005443,-0.001355,-0.000522,0.000124,0.000301,-0.002317,0.000504,-0.001521,0.000952,0.000143,-9.7e-05,0.000695,0.002419,-0.008585,-0.001257,-0.000399,0.000589,-0.000161,0.001528,-0.001513,1
-0.001624,0.001849,-0.001872,-0.003652,0.000925,0.000134,0.001064,-0.000692,-0.001464,0.000141,-0.005445,-0.001131,-0.000434,3.4e-05,0.001152,-0.0022,0.000642,-0.001307,0.000934,6.1e-05,-0.000748,0.000512,0.002587,-0.007906,-0.000798,-0.000601,0.000542,-8.4e-05,0.001866,-0.00162,0
-0.003085,0.003216,-0.000468,0.002682,0.000803,-0.001185,-2.5e-05,0.000576,-0.001522,0.000479,-0.005877,-0.000918,-0.000299,-5e-06,0.000782,-0.002536,0.000426,-0.001004,0.001085,6.1e-05,-0.000447,0.000489,0.001756,-0.007368,-0.00102,-0.00042,0.000519,-6.3e-05,0.001804,-0.001283,1
-0.003313,0.005666,-0.000694,0.002786,0.001006,-0.001065,-0.000271,0.000643,-0.00195,0.001209,-0.009112,-0.001042,-0.000895,-0.000355,0.001596,-0.003739,0.001157,-0.001932,0.001708,-0.00032,-0.000762,0.001584,0.001038,-0.011209,-0.001389,-0.000955,0.0009,-0.000542,0.003209,-0.00225,0
-0.003179,0.003274,-0.000384,0.004004,0.000166,-0.000979,0.000312,0.001575,-0.000502,0.001672,-0.007654,-0.001323,-0.000693,1.5e-05,0.000688,-0.003459,0.000622,-0.001919,0.001488,-0.00018,7.9e-05,0.001152,0.000587,-0.012999,-0.001759,-0.000646,0.000866,-0.0004,0.002865,-0.002348,0
-0.002438,0.003705,-0.00207,-0.00322,0.000516,0.000353,0.000745,-0.000631,-0.001233,0.000903,-0.005029,-0.001368,-0.000395,-2.9e-05,0.000968,-0.002095,0.000781,-0.000981,0.000862,-3.1e-05,-0.000806,0.000719,0.002532,-0.007328,-0.000913,-0.000575,0.000524,-0.000129,0.001794,-0.001628,0
-0.002756,0.002293,-0.000435,0.003151,0.000118,-0.000813,9.3e-05,0.001063,-0.000475,0.001098,-0.005251,-0.000834,-0.000457,6.1e-05,0.000296,-0.002222,0.000537,-0.001564,0.000979,5.4e-05,2.9e-05,0.00081,0.002264,-0.00866,-0.001238,-0.000336,0.000546,-0.000215,0.001745,-0.001557,1
-0.001679,0.00413,-0.002171,-0.00331,0.000456,0.000349,0.000615,-0.000324,-0.000984,0.000966,-0.005122,-0.001064,-0.000548,-1.3e-05,0.000682,-0.002048,0.000977,-0.001132,0.000882,-0.000158,-0.000582,0.000725,0.002414,-0.007386,-0.000978,-0.000505,0.000554,-9.1e-05,0.00169,-0.001611,1
-0.003204,0.003767,-0.000511,0.004098,-0.000798,-0.00167,-7e-06,0.000995,-0.00132,0.000785,-0.008961,-0.001601,-0.00042,0.00031,0.001553,-0.00356,-1.7e-05,-0.001598,0.001107,-0.000217,-0.000574,0.000976,-0.00013,-0.011399,-0.001467,-0.000851,0.000912,-0.000292,0.00326,-0.002147,0
-0.003392,0.003189,-0.000257,0.002681,-0.000372,-0.001215,-3.2e-05,0.000641,-0.001084,0.001094,-0.005738,-0.00109,-0.000404,0.000158,0.000487,-0.002277,0.000321,-0.001268,0.000951,-3.4e-05,-0.000446,0.000502,0.001564,-0.007695,-0.001075,-0.000403,0.000485,-0.000241,0.001699,-0.001253,1
-0.000626,0.003673,-0.002692,-0.002388,0.00052,0.000156,-0.000469,-0.000676,-0.000892,0.001153,-0.005704,-0.00103,-0.000128,-0.000359,0.001261,-0.002168,0.000839,-0.00086,0.000992,-0.000291,-0.00105,0.000691,0.002241,-0.007567,-0.000961,-0.000638,0.000662,0.000115,0.001329,-0.001557,1
-0.00332,0.00381,-0.000893,0.001961,0.000651,-7e-06,-9.2e-05,0.00095,-0.001068,0.000591,-0.005353,-0.000995,-0.000483,-0.000139,0.000622,-0.002236,0.000895,-0.001138,0.00101,1.5e-05,-0.000682,0.000754,0.002689,-0.007324,-0.001032,-0.000475,0.000535,-5.7e-05,0.001738,-0.001522,1
-0.003014,0.002522,-0.000325,0.003259,-0.000442,-0.001273,0.000229,0.000797,-0.000482,0.00101,-0.005599,-0.00138,-0.000384,0.000197,0.000563,-0.00232,0.000311,-0.001319,0.001021,4.5e-05,-0.000519,0.000524,0.00218,-0.007965,-0.001075,-0.000335,0.000515,-0.000152,0.001548,-0.001453,1
-0.002559,0.00213,-0.002014,-0.002759,0.000489,-0.000655,0.000396,-0.00015,-0.000668,0.000809,-0.005718,-0.001246,-0.000256,-5.2e-05,0.0004,-0.002122,0.000545,-0.001328,0.001,-0.000134,-0.000363,0.000479,0.0027,-0.007938,-0.001172,-0.000523,0.000722,-0.000298,0.00185,-0.001116,0
-0.002116,0.004713,-0.001726,0.00227,-0.000139,-8.1e-05,-0.000557,0.00097,-0.000843,0.001101,-0.004859,-0.000856,-0.000366,9.3e-05,0.001045,-0.001992,0.00057,-0.000977,0.000884,-0.00013,-0.000774,0.000631,0.002541,-0.007679,-0.000971,-0.000542,0.000603,-1.1e-05,0.001566,-0.001584,1
-0.00237,0.003025,-0.00163,-0.003055,0.001212,-5.6e-05,0.000798,-0.000461,-0.001435,0.000596,-0.005568,-0.001102,-0.000429,-0.00015,0.000743,-0.002377,0.001037,-0.001024,0.001089,4.9e-05,-0.00067,0.000649,0.002599,-0.007493,-0.001031,-0.000399,0.000573,-0.000112,0.001703,-0.001571,1
-0.002726,0.002574,-0.001293,0.003069,-6e-05,-0.000715,-0.000552,0.000971,-0.000274,0.00072,-0.005162,-0.000971,-0.000304,-9.3e-05,0.000223,-0.002202,0.000677,-0.001197,0.000819,-0.000306,-0.000188,0.000549,0.002214,-0.008353,-0.001111,-0.000307,0.000703,-0.000233,0.001904,-0.001448,1
-0.003204,0.004199,-0.001302,0.002069,-0.000147,0.000191,-0.000302,0.000852,-0.001014,0.001123,-0.005112,-0.001366,-0.000525,5.1e-05,0.000898,-0.002019,0.000736,-0.001048,0.00103,-0.00017,-0.000857,0.000534,0.002634,-0.007422,-0.000859,-0.000585,0.00055,-6.7e-05,0.001846,-0.00152,0
-0.001502,0.003427,-0.002381,-0.003783,0.000974,0.000137,0.000754,-0.00062,-0.00137,0.000555,-0.005186,-0.00113,-0.000433,-0.000195,0.00083,-0.002216,0.001101,-0.001101,0.000887,-6.5e-05,-0.000807,0.00065,0.002535,-0.007482,-0.000877,-0.000544,0.000509,-0.000229,0.002084,-0.001503,0
-0.003383,0.006326,-0.001925,0.003629,-0.000295,-0.000254,-0.000774,0.001169,-0.001707,0.001582,-0.0074,-0.001285,-0.000224,0.000194,0.002131,-0.003167,0.000661,-0.001108,0.00109,-0.000389,-0.001668,0.00112,0.001274,-0.011766,-0.00131,-0.001266,0.001065,7.5e-05,0.002952,-0.002152,0
-0.001232,0.003614,-0.002572,-0.003574,0.001043,-0.000129,0.000625,-0.000662,-0.001204,0.000629,-0.005248,-0.001081,-0.000507,-9.6e-05,0.000977,-0.00221,0.000676,-0.00144,0.000818,-4.1e-05,-0.000701,0.000596,0.002589,-0.008011,-0.000995,-0.000519,0.000568,-0.000222,0.001816,-0.001838,0
-0.003238,0.002533,-0.000781,0.002614,-0.000695,-0.000412,-0.00045,0.000946,-0.000721,0.000821,-0.005727,-0.001394,-0.000313,-1.3e-05,0.000105,-0.002046,0.000394,-0.001613,0.000861,-0.000126,-0.000141,0.000781,0.001531,-0.008442,-0.001205,-0.000444,0.000652,-0.000295,0.001791,-0.001482,1
-0.002324,0.003429,-0.001575,-0.003195,0.001116,3.3e-05,0.000753,-0.000374,-0.001168,0.000698,-0.005578,-0.001344,-0.000489,-0.000177,0.000636,-0.002321,0.001102,-0.001147,0.000978,-4.9e-05,-0.000666,0.000743,0.002697,-0.007259,-0.001063,-0.000456,0.000474,-0.000129,0.001794,-0.001472,1
-0.001916,0.001218,-0.001341,-0.002556,0.000412,-0.000943,0.000934,-0.00032,-0.000485,0.001362,-0.005359,-0.001248,-0.000497,0.0001,0.000257,-0.002278,0.000438,-0.001551,0.00107,8.6e-05,-0.000141,0.000665,0.002315,-0.00855,-0.001164,-0.000305,0.000482,-0.000192,0.00137,-0.001452,1
-0.001649,0.002703,-0.002032,-0.003765,0.001177,3.1e-05,0.000912,-0.000699,-0.00146,0.000348,-0.005507,-0.001287,-0.000431,-9.3e-05,0.000877,-0.002263,0.001017,-0.001013,0.00094,7.3e-05,-0.000889,0.000733,0.002513,-0.007509,-0.000842,-0.000517,0.0005,-0.000119,0.002013,-0.001584,0
-0.001875,0.002569,-0.001881,-0.003271,0.001116,4e-06,0.000979,-0.000722,-0.001444,0.000444,-0.005209,-0.0013,-0.000362,-0.000144,0.000934,-0.002346,0.000922,-0.000919,0.000969,4e-05,-0.000924,0.000772,0.002653,-0.007542,-0.00076,-0.000574,0.000595,-0.000145,0.002041,-0.001566,0
-0.002999,0.004308,-0.001366,0.001812,0.000948,-0.000125,-0.000364,0.0009,-0.001338,0.000537,-0.005233,-0.000859,-0.00058,-0.000309,0.000606,-0.002355,0.001031,-0.001224,0.001007,-1.1e-05,-0.000776,0.000702,0.002915,-0.007198,-0.001111,-0.000445,0.000427,-0.00021,0.001847,-0.001507,0
-0.002874,0.002596,-0.001361,0.003097,0.000124,-0.000893,-0.000657,0.000805,-0.0004,0.000687,-0.005157,-0.001138,-0.000299,-8.3e-05,0.000354,-0.002235,0.000729,-0.00115,0.000825,-0.00025,-0.000271,0.000514,0.002424,-0.00809,-0.001086,-0.000287,0.00066,-0.000256,0.001885,-0.001487,1
-0.002167,0.001408,-0.001697,-0.002774,0.00069,-0.00065,0.000956,-0.000423,-0.000654,0.000939,-0.005381,-0.000957,-0.000432,9.9e-05,0.000268,-0.002113,0.000413,-0.001622,0.000973,6.2e-05,-6.5e-05,0.000873,0.002273,-0.008854,-0.001287,-0.00043,0.000647,-0.000198,0.001702,-0.001587,1
-0.00303,0.003578,-0.000666,0.00425,0.001409,-0.001085,0.000382,0.001147,-0.0016,0.000589,-0.008514,-0.001722,-0.000408,-8.7e-05,0.001629,-0.003887,0.000762,-0.001313,0.001686,-0.000195,-0.000925,0.001162,0.001296,-0.011608,-0.001319,-0.000945,0.001051,-5.4e-05,0.002973,-0.002359,0
-0.003016,0.003214,-0.000322,0.003834,-0.000187,-0.001027,0.000253,0.00114,-0.000905,0.001432,-0.008158,-0.001497,-0.000658,0.000391,0.001204,-0.003355,8e-06,-0.002116,0.001322,5e-06,-0.000299,0.00147,0.00055,-0.01202,-0.001608,-0.000746,0.000706,-0.000245,0.003137,-0.001927,0
-0.002207,0.003742,-0.001918,-0.003371,0.000781,0.000194,0.000672,-0.000539,-0.001368,0.000858,-0.005249,-0.001684,-0.00038,-0.000158,0.000985,-0.002064,0.001062,-0.000871,0.000933,7.1e-05,-0.0008,0.000572,0.002583,-0.007264,-0.000957,-0.000548,0.000539,-0.000199,0.001905,-0.001601,0
-0.003241,0.003117,-3.3e-05,0.00452,-0.00016,-0.001335,0.000457,0.001278,-4.6e-05,0.001671,-0.008365,-0.001652,-0.000793,0.000239,0.000333,-0.003497,0.000416,-0.002023,0.001391,-0.000279,-0.000112,0.001093,0.000785,-0.013045,-0.001929,-0.000587,0.001038,-0.000306,0.002556,-0.002218,1
-0.002654,0.002929,-0.001478,-0.002672,0.00158,-0.00043,0.000792,-0.000503,-0.001551,0.000386,-0.00571,-0.000756,-0.000334,-0.000125,0.000968,-0.002463,0.000786,-0.000837,0.000955,0.00032,-0.000847,0.00081,0.002309,-0.007216,-0.000954,-0.000531,0.000604,-0.000207,0.001923,-0.001535,0
-0.002819,0.003844,-0.001642,-0.002334,0.001414,-0.001002,0.000901,-0.00054,-0.001662,0.00095,-0.005777,-0.000644,-0.000524,-6.4e-05,0.000726,-0.002399,0.000986,-0.000593,0.001025,0.000196,-0.000917,0.00068,0.002226,-0.006562,-0.001047,-0.000554,0.000485,-0.000277,0.002035,-0.001465,0
-0.002136,0.001525,-0.001378,-0.002282,0.000121,-0.001131,0.000975,-0.000376,-0.000398,0.001147,-0.005626,-0.001379,-0.000443,0.000195,0.000398,-0.002333,0.000351,-0.001228,0.000985,5.9e-05,-0.000434,0.000646,0.002354,-0.008064,-0.001078,-0.00035,0.000592,-0.000112,0.00155,-0.001416,1
-0.001778,0.003705,-0.00233,-0.00332,0.000308,0.00035,0.000572,-0.00038,-0.001033,0.001051,-0.004923,-0.001097,-0.000515,0.000105,0.000827,-0.001906,0.000825,-0.001157,0.000969,-0.000125,-0.000737,0.000627,0.00279,-0.007475,-0.000961,-0.000457,0.000532,5.6e-05,0.001652,-0.001594,0
-0.002185,0.004744,-0.001774,0.002196,-0.000117,-0.000143,-0.000507,0.000963,-0.000863,0.001047,-0.004934,-0.000846,-0.00029,0.000105,0.001081,-0.002033,0.000553,-0.000934,0.000895,-7.8e-05,-0.000794,0.000624,0.002531,-0.007627,-0.000906,-0.000528,0.000579,-2.5e-05,0.001512,-0.001441,1
-0.002535,0.00242,-0.002149,-0.003218,0.000134,-0.001419,0.000913,-0.000763,-0.001429,0.000505,-0.005558,-0.000998,-0.000528,0.000282,0.000559,-0.002457,0.000346,-0.001015,0.00082,-1.3e-05,-0.00061,0.000746,0.001637,-0.00776,-0.001121,-0.000608,0.00045,-0.000346,0.001677,-0.001422,1
-0.002547,0.001501,-0.002212,-0.003004,-3.1e-05,-0.000441,0.000596,-0.000301,-0.000863,0.0008,-0.00575,-0.001487,-0.000377,2.2e-05,0.000218,-0.002086,0.000377,-0.001622,0.000998,-0.000157,-0.000254,0.000856,0.002033,-0.008114,-0.001183,-0.000535,0.000703,-0.000279,0.001868,-0.00139,0
-0.001506,0.004177,-0.002592,-0.003046,0.000411,-1.7e-05,1e-05,-0.00054,-0.001165,0.000916,-0.005031,-0.001045,-4.5e-05,-1e-06,0.001405,-0.002077,0.000592,-0.000473,0.000858,-1e-06,-0.001173,0.00057,0.0024,-0.007687,-0.00079,-0.000616,0.000575,7.7e-05,0.001619,-0.001553,0
-0.00292,0.004563,-0.001345,0.001852,7.3e-05,0.000272,-0.000255,0.001001,-0.001086,0.00117,-0.005153,-0.001246,-0.000543,-6.7e-05,0.000698,-0.002058,0.000908,-0.001153,0.000954,-0.000218,-0.000533,0.000723,0.00268,-0.007283,-0.001017,-0.000495,0.00058,-8.2e-05,0.001732,-0.001506,1
-0.001234,0.004218,-0.001814,0.002596,8.4e-05,-0.000268,-0.000631,0.001147,-0.000745,0.000829,-0.005473,-0.001312,-0.000244,-2.7e-05,0.001152,-0.002097,0.000806,-0.000804,0.000891,-0.000109,-0.000799,0.000637,0.002461,-0.007593,-0.000997,-0.000427,0.000464,3.7e-05,0.001349,-0.001532,1
-0.00175,0.002977,-0.002082,-0.003085,0.001591,-0.000704,0.000895,-0.000774,-0.001801,0.000331,-0.005647,-0.000855,-0.000349,-9.6e-05,0.000932,-0.002449,0.000761,-0.000936,0.001016,0.000173,-0.000783,0.000722,0.002216,-0.006993,-0.000963,-0.000534,0.000521,-0.000246,0.002125,-0.001391,0
-0.00294,0.006433,-0.002227,0.003073,0.000237,0.000383,-0.000448,0.001537,-0.001424,0.001166,-0.008425,-0.00128,-0.000643,-0.000272,0.001264,-0.003139,0.001381,-0.001329,0.001254,-0.000279,-0.000899,0.001232,0.001334,-0.010885,-0.001609,-0.000909,0.000897,-0.000248,0.00295,-0.002316,0
-0.003506,0.00375,-0.001148,0.002081,0.001136,-0.00049,-0.000138,0.00085,-0.001448,0.000512,-0.005682,-0.000806,-0.000384,-0.000173,0.000674,-0.002431,0.000902,-0.001064,0.00106,8.7e-05,-0.000608,0.000679,0.002339,-0.007159,-0.001029,-0.000383,0.000509,-0.000135,0.001671,-0.001484,1
-0.002311,0.001783,-0.002267,-0.002723,0.000307,-0.000501,0.000359,-0.000234,-0.000595,0.000964,-0.005432,-0.001243,-0.000272,-3e-06,0.00045,-0.002095,0.000685,-0.001296,0.000963,-0.000268,-0.000198,0.000501,0.002278,-0.008129,-0.001129,-0.000403,0.00073,-0.000222,0.001819,-0.001217,0
-0.002983,0.00171,-0.00036,0.004636,-0.000225,-0.001449,0.000406,0.001443,-0.000335,0.00194,-0.008197,-0.001742,-0.000641,0.000118,0.000599,-0.003612,0.000585,-0.001836,0.00139,-0.000198,-0.000372,0.001126,0.00099,-0.01252,-0.001598,-0.000533,0.000843,-0.000158,0.002583,-0.00215,0
-0.004412,0.004344,6.5e-05,0.00393,-0.000332,-0.001452,0.000268,0.0011,-0.000758,0.002002,-0.009054,-0.001913,-0.000864,0.000343,0.000229,-0.003435,0.000687,-0.002233,0.001377,-0.000125,-0.000235,0.000905,0.000558,-0.012109,-0.002019,-0.000815,0.000847,-0.000355,0.002247,-0.002166,1
-0.000622,0.003706,-0.002637,-0.002785,0.000397,-0.000111,-3e-05,-0.000101,-0.000881,0.000866,-0.005292,-0.001271,-0.000235,-1.4e-05,0.001057,-0.002066,0.000717,-0.000746,0.000921,-6.5e-05,-0.000783,0.000603,0.002368,-0.00766,-0.000986,-0.000423,0.000464,-2.6e-05,0.001375,-0.001552,1
-0.002289,0.002025,-0.001528,-0.002584,0.000975,-0.000978,0.000983,-0.000584,-0.001465,0.00062,-0.005826,-0.001626,-0.000265,4.3e-05,0.000794,-0.002438,0.000278,-0.00104,0.001076,-3.7e-05,-0.000447,0.000483,0.002018,-0.007538,-0.001001,-0.000476,0.000539,-8.9e-05,0.001864,-0.001276,1
-0.003125,0.005312,-0.001691,0.002994,-0.000169,0.000169,-0.000213,0.001041,-0.00157,0.001283,-0.007652,-0.001071,-0.000541,0.000207,0.001466,-0.003061,0.000972,-0.001473,0.001317,-0.00042,-0.001226,0.001097,0.001272,-0.011393,-0.001226,-0.001085,0.000851,-7.5e-05,0.003129,-0.002168,0
-0.002278,0.001607,-0.00241,-0.002658,4.1e-05,-0.000365,0.000467,-0.000267,-0.000515,0.00076,-0.005374,-0.001189,-0.000304,-5.2e-05,0.000382,-0.002069,0.000662,-0.001478,0.000891,-0.000236,-0.000243,0.000595,0.002131,-0.008106,-0.001119,-0.000455,0.000664,-0.000286,0.001889,-0.001241,0
-0.003011,0.002711,-0.001345,0.003273,0.000254,-0.000932,-0.000642,0.000786,-0.000286,0.000654,-0.005184,-0.00118,-0.000339,-0.000133,0.000408,-0.002224,0.000697,-0.001169,0.000852,-0.000229,-0.000275,0.000597,0.00243,-0.008079,-0.001089,-0.000309,0.000666,-0.000223,0.001935,-0.00145,1
-0.001206,0.006447,-0.002461,0.00345,-1.3e-05,4.6e-05,-0.000665,0.001598,-0.001166,0.001569,-0.007414,-0.001503,-0.000592,0.000158,0.001281,-0.00302,0.001129,-0.00127,0.001068,-0.000269,-0.000974,0.001318,0.001576,-0.01167,-0.001515,-0.000835,0.000778,-0.000138,0.002532,-0.002332,0
