age,fnlwgt,educationNum,capitalGain,capitalLoss,hoursPerWeek,workclass,education,maritalStatus,occupation,relationship,race,sex,nativeCountry,label
27.0,192140.0,9.0,0.0,0.0,20.0,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,0
46.0,279724.0,9.0,0.0,0.0,45.0,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,United-States,0
37.0,258037.0,9.0,0.0,0.0,45.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,Cuba,1
28.0,118089.0,9.0,4386.0,0.0,45.0,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
23.0,189832.0,12.0,0.0,0.0,40.0,Private,Assoc-acdm,Never-married,Transport-moving,Unmarried,White,Female,United-States,0
29.0,89813.0,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,Scotland,0
21.0,129350.0,10.0,0.0,0.0,40.0,Private,Some-college,Never-married,Sales,Own-child,White,Male,United-States,0
33.0,112952.0,10.0,0.0,0.0,48.0,Self-emp-not-inc,Some-college,Never-married,Craft-repair,Own-child,White,Male,United-States,0
51.0,182187.0,13.0,0.0,0.0,35.0,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,Black,Male,United-States,0
17.0,318025.0,9.0,0.0,0.0,20.0,Private,HS-grad,Never-married,Other-service,Other-relative,White,Male,United-States,0
51.0,102828.0,11.0,0.0,0.0,40.0,Private,Assoc-voc,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,Greece,0
47.0,121622.0,13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,1
32.0,176185.0,10.0,0.0,0.0,60.0,Private,Some-college,Divorced,Exec-managerial,Other-relative,White,Male,United-States,0
30.0,203488.0,9.0,0.0,0.0,50.0,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,United-States,0
19.0,142738.0,10.0,14084.0,0.0,20.0,Private,Some-college,Never-married,Prof-specialty,Own-child,White,Female,United-States,1
57.0,118481.0,13.0,0.0,1902.0,40.0,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
36.0,358373.0,13.0,0.0,0.0,30.0,Self-emp-not-inc,Bachelors,Never-married,Prof-specialty,Not-in-family,Black,Female,United-States,0
36.0,192939.0,9.0,0.0,0.0,60.0,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,0
31.0,507875.0,5.0,0.0,0.0,43.0,Private,9th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,0
33.0,295621.0,13.0,0.0,0.0,25.0,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Black,Male,United-States,1
51.0,82578.0,14.0,0.0,0.0,38.0,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,Canada,1
61.0,32423.0,9.0,22040.0,0.0,40.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Wife,White,Female,United-States,0
40.0,188693.0,14.0,0.0,0.0,35.0,State-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
38.0,339442.0,10.0,0.0,0.0,40.0,Local-gov,Some-college,Married-civ-spouse,Transport-moving,Husband,Black,Male,United-States,0
23.0,181557.0,9.0,0.0,0.0,25.0,Private,HS-grad,Never-married,Other-service,Own-child,Black,Male,United-States,0
46.0,33109.0,9.0,0.0,1741.0,40.0,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,United-States,0
36.0,220696.0,9.0,0.0,0.0,40.0,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Male,United-States,0
17.0,227960.0,7.0,0.0,0.0,10.0,Private,11th,Never-married,Other-service,Own-child,White,Male,Puerto-Rico,0
29.0,188278.0,10.0,0.0,0.0,40.0,Local-gov,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,0
36.0,213277.0,10.0,0.0,0.0,50.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,0
54.0,375134.0,11.0,0.0,0.0,40.0,Local-gov,Assoc-voc,Divorced,Craft-repair,Not-in-family,White,Male,United-States,0
49.0,175109.0,9.0,5178.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,1
24.0,196674.0,13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,0
32.0,261319.0,10.0,0.0,0.0,50.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
19.0,91928.0,10.0,0.0,0.0,35.0,Private,Some-college,Never-married,Other-service,Other-relative,White,Female,United-States,0
19.0,446219.0,6.0,0.0,0.0,40.0,Private,10th,Never-married,Sales,Unmarried,Black,Female,United-States,0
31.0,188108.0,9.0,4101.0,0.0,40.0,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,United-States,0
27.0,113870.0,14.0,0.0,0.0,40.0,Self-emp-inc,Masters,Never-married,Transport-moving,Own-child,White,Male,United-States,0
25.0,164938.0,9.0,4416.0,0.0,40.0,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Male,United-States,0
30.0,189439.0,9.0,0.0,0.0,38.0,Private,HS-grad,Married-spouse-absent,Other-service,Unmarried,Black,Female,United-States,0
37.0,126743.0,2.0,0.0,0.0,53.0,Private,1st-4th,Married-civ-spouse,Other-service,Husband,White,Male,Mexico,0
30.0,65920.0,9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,Black,Male,United-States,0
63.0,67903.0,5.0,0.0,0.0,40.0,Private,9th,Separated,Farming-fishing,Not-in-family,Black,Male,United-States,0
30.0,188403.0,10.0,0.0,0.0,40.0,Private,Some-college,Never-married,Machine-op-inspct,Not-in-family,White,Male,United-States,0
34.0,143776.0,14.0,0.0,0.0,45.0,Private,Masters,Never-married,Prof-specialty,Not-in-family,Black,Male,,1
48.0,67716.0,14.0,7688.0,0.0,50.0,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
37.0,295949.0,9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,United-States,0
48.0,166929.0,13.0,0.0,0.0,45.0,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,,1
27.0,177072.0,9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,United-States,0
47.0,176917.0,10.0,0.0,0.0,48.0,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,1
47.0,178309.0,5.0,0.0,0.0,50.0,Private,9th,Never-married,Other-service,Unmarried,White,Female,United-States,0
33.0,101867.0,9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Male,Philippines,0
33.0,173806.0,14.0,0.0,0.0,30.0,State-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,0
62.0,81116.0,10.0,0.0,1974.0,40.0,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Male,United-States,0
66.0,252842.0,9.0,0.0,0.0,20.0,Self-emp-not-inc,HS-grad,Never-married,Farming-fishing,Other-relative,White,Male,United-States,0
53.0,411700.0,9.0,7298.0,0.0,40.0,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,1
29.0,137240.0,10.0,0.0,0.0,45.0,Private,Some-college,Divorced,Handlers-cleaners,Not-in-family,White,Male,United-States,0
21.0,222490.0,10.0,0.0,0.0,40.0,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Female,United-States,0
54.0,28518.0,9.0,0.0,0.0,50.0,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
24.0,55424.0,13.0,0.0,0.0,40.0,Private,Bachelors,Never-married,Exec-managerial,Own-child,White,Male,United-States,0
29.0,200511.0,9.0,0.0,0.0,50.0,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,0
35.0,111319.0,12.0,0.0,1887.0,45.0,Self-emp-inc,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,United-States,1
56.0,193130.0,15.0,0.0,0.0,16.0,Private,Prof-school,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,0
32.0,180871.0,11.0,0.0,0.0,50.0,Private,Assoc-voc,Divorced,Sales,Not-in-family,White,Male,United-States,1
34.0,260560.0,13.0,0.0,0.0,50.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
36.0,345712.0,9.0,0.0,0.0,40.0,State-gov,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,0
50.0,320386.0,12.0,0.0,0.0,40.0,Local-gov,Assoc-acdm,Divorced,Prof-specialty,Not-in-family,White,Female,United-States,0
65.0,93318.0,10.0,0.0,0.0,45.0,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,0
67.0,167015.0,13.0,0.0,0.0,30.0,Self-emp-not-inc,Bachelors,Widowed,Sales,Not-in-family,White,Male,United-States,0
28.0,73211.0,10.0,0.0,0.0,20.0,State-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,United-States,0
27.0,132191.0,9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,United-States,0
34.0,195488.0,9.0,0.0,0.0,40.0,Private,HS-grad,Separated,Adm-clerical,Own-child,White,Female,United-States,0
24.0,387108.0,10.0,0.0,0.0,40.0,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,Black,Male,United-States,0
40.0,76625.0,9.0,0.0,0.0,40.0,Self-emp-inc,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States,0
43.0,477983.0,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,United-States,0
40.0,145178.0,10.0,0.0,0.0,30.0,Private,Some-college,Divorced,Craft-repair,Unmarried,Black,Female,United-States,0
41.0,151856.0,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,0
29.0,137476.0,13.0,0.0,0.0,35.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,1
27.0,247711.0,13.0,0.0,2258.0,55.0,Private,Bachelors,Never-married,Sales,Not-in-family,White,Female,United-States,0
17.0,183066.0,6.0,0.0,0.0,40.0,Private,10th,Never-married,Other-service,Own-child,White,Female,United-States,0
33.0,217235.0,9.0,0.0,0.0,20.0,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,0
60.0,129447.0,9.0,0.0,0.0,35.0,State-gov,HS-grad,Widowed,Adm-clerical,Not-in-family,White,Female,United-States,0
51.0,355954.0,10.0,0.0,0.0,60.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
35.0,122353.0,7.0,0.0,0.0,40.0,Private,11th,Never-married,Handlers-cleaners,Other-relative,White,Male,United-States,0
40.0,144371.0,13.0,0.0,0.0,15.0,Self-emp-inc,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,0
61.0,224598.0,9.0,0.0,0.0,24.0,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,Black,Male,,0
40.0,93955.0,10.0,0.0,0.0,40.0,Private,Some-college,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,0
23.0,190709.0,12.0,0.0,0.0,52.0,Local-gov,Assoc-acdm,Never-married,Protective-serv,Not-in-family,White,Male,United-States,0
43.0,196545.0,13.0,0.0,1902.0,40.0,Private,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,1
35.0,184685.0,10.0,0.0,0.0,40.0,Private,Some-college,Never-married,Adm-clerical,Other-relative,Black,Female,United-States,0
40.0,191544.0,9.0,0.0,0.0,35.0,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,United-States,0
37.0,202139.0,13.0,0.0,0.0,20.0,State-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,0
19.0,104112.0,9.0,0.0,0.0,30.0,Private,HS-grad,Never-married,Sales,Unmarried,Black,Male,Haiti,0
31.0,85374.0,9.0,0.0,0.0,42.0,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,United-States,0
19.0,182355.0,10.0,0.0,0.0,20.0,Private,Some-college,Never-married,Adm-clerical,Own-child,Black,Female,United-States,0
46.0,188950.0,13.0,0.0,0.0,50.0,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
43.0,174090.0,9.0,0.0,0.0,20.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,1
21.0,64520.0,9.0,0.0,0.0,55.0,Private,HS-grad,Never-married,Sales,Not-in-family,White,Male,United-States,0
41.0,281725.0,3.0,0.0,0.0,40.0,Private,5th-6th,Divorced,Machine-op-inspct,Not-in-family,White,Female,Mexico,0
37.0,241463.0,9.0,0.0,1848.0,65.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
29.0,113464.0,9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Transport-moving,Other-relative,Other,Male,Dominican-Republic,0
38.0,103323.0,13.0,0.0,0.0,55.0,Federal-gov,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,1
47.0,359461.0,13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,0
31.0,75755.0,13.0,0.0,0.0,50.0,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,1
25.0,137296.0,12.0,0.0,0.0,38.0,Local-gov,Assoc-acdm,Never-married,Adm-clerical,Own-child,Black,Female,United-States,0
46.0,146919.0,9.0,0.0,0.0,40.0,Private,HS-grad,Separated,Sales,Not-in-family,White,Female,United-States,0
42.0,141558.0,14.0,0.0,0.0,60.0,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,0
45.0,285335.0,4.0,0.0,0.0,10.0,Self-emp-not-inc,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,0
38.0,243484.0,13.0,0.0,0.0,28.0,Self-emp-not-inc,Bachelors,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,1
24.0,106373.0,9.0,0.0,0.0,40.0,Private,HS-grad,Divorced,Handlers-cleaners,Unmarried,White,Male,United-States,0
31.0,102884.0,9.0,0.0,0.0,50.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,0
39.0,57691.0,9.0,7298.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States,1
36.0,34744.0,12.0,0.0,0.0,37.0,Private,Assoc-acdm,Divorced,Other-service,Unmarried,White,Female,United-States,0
55.0,80167.0,13.0,0.0,0.0,40.0,Private,Bachelors,Divorced,Prof-specialty,Unmarried,White,Female,United-States,0
60.0,52900.0,4.0,0.0,0.0,40.0,Private,7th-8th,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,0
53.0,58535.0,9.0,0.0,0.0,40.0,Private,HS-grad,Divorced,Sales,Not-in-family,White,Female,United-States,0
34.0,154667.0,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,United-States,0
55.0,190091.0,14.0,0.0,0.0,50.0,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
29.0,142519.0,9.0,0.0,0.0,40.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,0
47.0,331650.0,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,1
31.0,202450.0,9.0,0.0,1573.0,40.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,0
46.0,343579.0,13.0,0.0,0.0,77.0,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,0
29.0,54932.0,10.0,0.0,0.0,35.0,Private,Some-college,Divorced,Craft-repair,Unmarried,White,Male,United-States,1
33.0,131776.0,13.0,914.0,0.0,40.0,Private,Bachelors,Divorced,Prof-specialty,Unmarried,White,Female,Germany,0
55.0,107308.0,11.0,0.0,0.0,40.0,Private,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,0
59.0,530099.0,10.0,0.0,1887.0,55.0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,1
35.0,187167.0,9.0,0.0,0.0,35.0,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Female,United-States,0
47.0,265275.0,10.0,0.0,0.0,40.0,Private,Some-college,Never-married,Other-service,Own-child,White,Male,United-States,0
47.0,29819.0,14.0,0.0,1977.0,50.0,Local-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,Black,Male,United-States,1
38.0,187999.0,13.0,0.0,0.0,45.0,Private,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,1
39.0,211785.0,9.0,0.0,0.0,20.0,Self-emp-not-inc,HS-grad,Never-married,Craft-repair,Own-child,Black,Female,United-States,0
41.0,214541.0,9.0,0.0,1590.0,40.0,Self-emp-not-inc,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,United-States,0
42.0,137136.0,9.0,0.0,0.0,55.0,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,Black,Male,United-States,0
32.0,149573.0,12.0,0.0,0.0,40.0,Federal-gov,Assoc-acdm,Never-married,Protective-serv,Not-in-family,Black,Male,United-States,0
28.0,33035.0,8.0,0.0,0.0,30.0,Self-emp-not-inc,12th,Divorced,Other-service,Unmarried,White,Female,United-States,0
41.0,227890.0,10.0,0.0,0.0,46.0,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,United-States,1
33.0,192644.0,16.0,0.0,1977.0,90.0,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
46.0,118633.0,9.0,0.0,0.0,80.0,Private,HS-grad,Divorced,Prof-specialty,Not-in-family,White,Female,United-States,0
31.0,30917.0,10.0,0.0,0.0,72.0,Federal-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,0
72.0,108038.0,14.0,0.0,0.0,60.0,Private,Masters,Divorced,Prof-specialty,Not-in-family,White,Male,Cuba,1
31.0,288419.0,6.0,0.0,0.0,40.0,Private,10th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,0
25.0,172402.0,10.0,0.0,0.0,40.0,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,United-States,0
37.0,188774.0,7.0,0.0,0.0,60.0,Self-emp-inc,11th,Married-spouse-absent,Sales,Not-in-family,White,Male,,0
26.0,177951.0,10.0,0.0,0.0,32.0,Self-emp-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,0
21.0,572285.0,9.0,0.0,0.0,20.0,Private,HS-grad,Never-married,Other-service,Other-relative,White,Female,United-States,0
59.0,175290.0,4.0,0.0,0.0,32.0,Private,7th-8th,Never-married,Other-service,Other-relative,White,Male,United-States,0
19.0,146679.0,10.0,0.0,0.0,30.0,Private,Some-college,Never-married,Exec-managerial,Own-child,Black,Male,United-States,0
51.0,357949.0,13.0,0.0,0.0,16.0,Private,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Female,United-States,0
48.0,193553.0,9.0,0.0,0.0,20.0,Private,HS-grad,Divorced,Other-service,Not-in-family,Black,Female,United-States,0
31.0,77634.0,11.0,0.0,0.0,42.0,Private,Assoc-voc,Married-civ-spouse,Other-service,Husband,White,Male,United-States,0
46.0,72506.0,9.0,0.0,0.0,40.0,State-gov,HS-grad,Married-civ-spouse,Other-service,Wife,Black,Female,United-States,0
26.0,158810.0,13.0,0.0,0.0,70.0,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,0
34.0,185820.0,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Sales,Wife,Black,Female,United-States,0
25.0,323139.0,13.0,0.0,0.0,35.0,Private,Bachelors,Never-married,Handlers-cleaners,Own-child,White,Male,United-States,0
27.0,255979.0,13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,0
36.0,242080.0,15.0,0.0,0.0,80.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
33.0,156015.0,13.0,0.0,0.0,40.0,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
33.0,240979.0,10.0,0.0,0.0,40.0,Private,Some-college,Never-married,Exec-managerial,Not-in-family,White,Male,United-States,0
74.0,188709.0,15.0,99999.0,0.0,50.0,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
53.0,320510.0,6.0,0.0,0.0,40.0,Private,10th,Divorced,Craft-repair,Not-in-family,White,Male,United-States,0
21.0,309348.0,10.0,0.0,0.0,18.0,Private,Some-college,Never-married,Other-service,Not-in-family,White,Female,United-States,0
32.0,32406.0,13.0,0.0,0.0,50.0,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,0
19.0,261259.0,9.0,0.0,0.0,20.0,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,United-States,0
63.0,252457.0,9.0,0.0,0.0,40.0,Private,HS-grad,Widowed,Exec-managerial,Not-in-family,White,Male,United-States,0
23.0,278390.0,10.0,0.0,0.0,68.0,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,0
21.0,178363.0,10.0,0.0,0.0,20.0,Private,Some-college,Never-married,Adm-clerical,Own-child,Black,Female,United-States,0
20.0,118462.0,9.0,0.0,0.0,43.0,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,United-States,0
42.0,190767.0,11.0,0.0,0.0,40.0,Private,Assoc-voc,Divorced,Tech-support,Unmarried,White,Female,United-States,0
50.0,193720.0,13.0,0.0,1672.0,48.0,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,0
34.0,42900.0,13.0,0.0,0.0,50.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
37.0,336598.0,3.0,0.0,0.0,36.0,Private,5th-6th,Married-civ-spouse,Farming-fishing,Husband,White,Male,Mexico,0
36.0,188798.0,7.0,0.0,0.0,30.0,Local-gov,11th,Separated,Prof-specialty,Unmarried,Other,Female,United-States,0
23.0,113511.0,9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Craft-repair,Unmarried,White,Male,United-States,0
45.0,205816.0,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,United-States,1
32.0,100135.0,10.0,0.0,0.0,15.0,Private,Some-college,Never-married,Other-service,Own-child,White,Female,United-States,0
40.0,79036.0,11.0,0.0,0.0,50.0,Private,Assoc-voc,Divorced,Transport-moving,Not-in-family,White,Male,United-States,1
24.0,42100.0,10.0,0.0,0.0,20.0,Private,Some-college,Never-married,Adm-clerical,Unmarried,White,Female,United-States,0
26.0,192213.0,14.0,0.0,0.0,40.0,Local-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,Canada,0
58.0,331474.0,9.0,0.0,0.0,20.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,1
30.0,155914.0,9.0,0.0,0.0,55.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,0
42.0,154374.0,13.0,0.0,2415.0,60.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
78.0,212660.0,7.0,0.0,0.0,10.0,Self-emp-inc,11th,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,0
53.0,133219.0,9.0,4386.0,0.0,30.0,Private,HS-grad,Married-civ-spouse,Other-service,Husband,Black,Male,United-States,1
23.0,249087.0,13.0,0.0,0.0,40.0,Private,Bachelors,Never-married,Tech-support,Own-child,White,Female,United-States,0
32.0,103608.0,13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,United-States,0
37.0,176293.0,10.0,0.0,0.0,30.0,Private,Some-college,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,United-States,0
29.0,185647.0,10.0,0.0,0.0,60.0,Private,Some-college,Never-married,Tech-support,Own-child,White,Male,United-States,0
37.0,152909.0,10.0,0.0,0.0,60.0,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,0
30.0,182714.0,10.0,0.0,0.0,40.0,Private,Some-college,Never-married,Exec-managerial,Not-in-family,White,Female,England,0
55.0,197399.0,14.0,99999.0,0.0,55.0,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
39.0,108140.0,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,0
27.0,198258.0,13.0,0.0,0.0,35.0,Private,Bachelors,Never-married,Sales,Own-child,White,Male,United-States,0
63.0,137940.0,15.0,15024.0,0.0,50.0,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
37.0,333664.0,10.0,0.0,0.0,40.0,Local-gov,Some-college,Separated,Adm-clerical,Not-in-family,White,Female,United-States,0
26.0,76996.0,10.0,0.0,0.0,38.0,Private,Some-college,Never-married,Machine-op-inspct,Not-in-family,Black,Female,United-States,0
51.0,71046.0,10.0,0.0,0.0,45.0,Private,Some-college,Divorced,Exec-managerial,Unmarried,White,Male,Scotland,0
37.0,126708.0,9.0,0.0,0.0,60.0,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,0
47.0,168283.0,13.0,0.0,0.0,40.0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,1
45.0,110243.0,14.0,0.0,0.0,50.0,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
28.0,211920.0,9.0,0.0,0.0,40.0,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,0
29.0,394927.0,6.0,0.0,0.0,45.0,Private,10th,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,1
19.0,73190.0,10.0,0.0,0.0,20.0,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,United-States,0
41.0,160785.0,10.0,0.0,0.0,60.0,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,1
31.0,226756.0,9.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Adm-clerical,Own-child,Black,Male,United-States,0
24.0,360077.0,7.0,0.0,0.0,40.0,Private,11th,Never-married,Prof-specialty,Own-child,White,Male,United-States,1
61.0,268797.0,9.0,0.0,0.0,17.0,Self-emp-not-inc,HS-grad,Married-civ-spouse,Other-service,Wife,Black,Female,United-States,0
50.0,193720.0,9.0,0.0,0.0,70.0,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,Greece,1
49.0,37306.0,9.0,0.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,0
36.0,114366.0,12.0,0.0,0.0,50.0,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,0
